eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-119,-149,-133,-157,58,0.1,0,15,4
1,0.1,0.31,0.5,0,0,0,0,-177,-256,-142,-205,157,0.1,0,15,4
2,0.1,0.31,0.5,0,0,0,0,-153,-263,-332,-123,233,0.1,0,15,4
3,0.1,0.31,0.5,0,41,30,0,-127,13,39,-168,88,0.1,0,15,4
4,0.1,0.31,0.5,27,40,35,39,-113,65,83,-129,36,0.1,0,15,4
5,0.1,0.31,0.5,43,32,32,39,-192,69,67,-113,93,0.1,0,15,4
6,0.1,0.31,0.5,46,40,41,37,-167,73,69,25,76,0.1,0,15,4
7,0.1,0.31,0.5,60,62,47,52,-117,63,78,77,38,0.1,0,15,4
8,0.1,0.31,0.5,64,37,38,62,-165,71,73,75,66,0.1,0,15,4
9,0.1,0.31,0.5,64,54,62,34,-233,71,61,77,134,0.1,0,15,4
10,0.1,0.31,0.5,64,52,37,48,-131,70,79,83,32,0.1,0,15,4
11,0.1,0.31,0.5,64,41,37,53,-143,73,83,83,44,0.1,0,15,4
12,0.1,0.31,0.5,64,41,34,35,-183,76,83,60,84,0.1,0,15,4
13,0.1,0.31,0.5,66,65,45,42,-116,28,-112,77,73,0.1,0,15,4
14,0.1,0.31,0.5,71,49,52,46,-220,-59,-123,79,160,0.1,0,15,4
15,0.1,0.31,0.5,72,55,43,37,-142,30,80,72,71,0.1,0,15,4
16,0.1,0.31,0.5,26,60,32,51,35,-61,75,75,162,0.1,1,15,4
17,0.1,0.31,0.5,62,48,62,52,81,-1,83,72,102,0.1,1,15,4
18,0.1,0.31,0.5,44,60,39,41,87,-47,81,76,148,0.1,1,15,4
19,0.1,0.31,0.5,30,65,45,65,87,34,83,76,67,0.1,1,15,4
20,0.1,0.31,0.5,62,62,69,51,-141,4,68,75,97,0.1,0,15,4
21,0.1,0.31,0.5,65,61,42,42,83,16,73,73,85,0.1,1,15,4
22,0.1,0.31,0.5,23,66,41,72,75,46,78,52,55,0.1,1,15,4
23,0.1,0.31,0.5,56,76,50,47,-113,-166,81,77,67,0.1,0,15,4
24,0.1,0.31,0.5,62,51,55,60,81,-19,83,45,120,0.1,1,15,4
25,0.1,0.31,0.5,29,69,37,53,85,-153,80,77,254,0.1,1,15,4
26,0.1,0.31,0.5,46,70,64,56,85,47,-115,77,54,0.1,0,15,4
27,0.1,0.31,0.5,57,63,49,48,85,4,81,65,97,0.1,1,15,4
