eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,55,0,-120,-189,-122,-144,-30,-163,131,0.1,0,15,6
1,0.1,0.31,0.5,22,47,22,54,26,75,-136,49,-420,21,72,-65,321,0.1,0,15,6
2,0.1,0.31,0.5,68,45,70,45,71,42,-194,79,68,81,60,82,95,0.1,0,15,6
3,0.1,0.31,0.5,78,49,40,51,33,46,-116,79,72,75,71,83,30,0.1,0,15,6
4,0.1,0.31,0.5,78,55,71,54,58,37,-194,76,-38,77,70,85,139,0.1,0,15,6
5,0.1,0.31,0.5,80,32,84,54,48,56,-126,78,-123,66,70,53,48,0.1,0,15,6
6,0.1,0.31,0.5,81,63,86,72,49,29,-123,68,-125,-122,77,92,33,0.1,0,15,6
7,0.1,0.31,0.5,86,57,56,46,71,30,-140,78,27,76,60,92,74,0.1,0,15,6
8,0.1,0.31,0.5,95,40,69,58,49,24,-176,74,57,72,73,92,77,0.1,0,15,6
9,0.1,0.31,0.5,95,68,60,62,54,26,-149,59,63,75,72,91,50,0.1,0,15,6
10,0.1,0.31,0.5,95,47,60,57,57,38,-159,78,63,77,73,91,60,0.1,0,15,6
11,0.1,0.31,0.5,95,71,66,42,55,31,-147,55,64,79,78,92,48,0.1,0,15,6
12,0.1,0.31,0.5,95,51,65,65,63,24,-153,81,58,77,71,92,54,0.1,0,15,6
13,0.1,0.31,0.5,95,47,58,54,43,33,-131,79,64,71,74,92,37,0.1,0,15,6
14,0.1,0.31,0.5,28,47,76,56,46,35,35,78,-189,79,75,89,90,0.1,0,15,6
15,0.1,0.31,0.5,90,78,80,78,77,50,76,72,71,79,82,90,30,0.1,1,15,6
16,0.1,0.31,0.5,66,50,40,53,40,31,76,65,62,81,80,90,39,0.1,1,15,6
17,0.1,0.31,0.5,56,64,66,51,78,38,46,84,71,83,48,92,55,0.1,1,15,6
18,0.1,0.31,0.5,88,47,61,76,49,36,-117,81,61,-117,82,91,40,0.1,0,15,6
19,0.1,0.31,0.5,73,63,67,50,73,42,59,79,52,82,68,92,49,0.1,1,15,6
20,0.1,0.31,0.5,56,50,55,58,73,32,61,82,70,79,44,92,57,0.1,1,15,6
21,0.1,0.31,0.5,80,53,71,63,59,33,61,83,70,83,82,92,40,0.1,1,15,6
22,0.1,0.31,0.5,87,65,65,48,72,31,-134,80,73,83,72,92,35,0.1,0,15,6
23,0.1,0.31,0.5,77,63,63,61,60,31,51,78,68,78,81,92,50,0.1,1,15,6
24,0.1,0.31,0.5,85,54,60,101,57,33,-118,79,70,7,78,92,94,0.1,0,15,6
25,0.1,0.31,0.5,54,54,70,46,62,37,53,85,69,83,81,91,48,0.1,1,15,6
26,0.1,0.31,0.5,79,58,57,53,54,55,-114,80,76,83,77,85,25,0.1,0,15,6
27,0.1,0.31,0.5,61,44,50,62,67,39,42,83,77,81,-108,92,59,0.1,0,15,6
28,0.1,0.31,0.5,58,59,63,46,58,44,71,82,74,83,80,89,30,0.1,1,15,6
