eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-115,-128,-141,-137,42,0.1,0,10,4
1,0.1,0.31,0.5,0,0,0,0,-131,-115,-109,-108,32,0.1,0,10,4
2,0.1,0.31,0.5,0,0,0,25,-145,-108,-130,53,48,0.1,0,10,4
3,0.1,0.31,0.5,15,14,15,17,-121,-116,-155,82,56,0.1,0,10,4
4,0.1,0.31,0.5,17,17,11,18,-153,-132,83,81,54,0.1,0,10,4
5,0.1,0.31,0.5,22,22,22,22,-130,-117,87,83,31,0.1,0,10,4
6,0.1,0.31,0.5,24,24,24,20,-123,-118,83,84,24,0.1,0,10,4
7,0.1,0.31,0.5,25,25,16,25,-132,-111,87,-124,33,0.1,0,10,4
8,0.1,0.31,0.5,25,25,25,22,-152,-116,85,84,53,0.1,0,10,4
9,0.1,0.31,0.5,15,25,12,21,68,-138,86,81,39,0.1,0,10,4
10,0.1,0.31,0.5,28,17,28,36,89,91,89,68,33,0.1,1,10,4
11,0.1,0.31,0.5,34,29,31,26,90,92,89,84,17,0.1,1,10,4
12,0.1,0.31,0.5,20,34,26,31,91,89,89,84,17,0.1,1,10,4
13,0.1,0.31,0.5,29,18,26,28,91,85,89,84,17,0.1,1,10,4
14,0.1,0.31,0.5,36,39,37,36,87,85,87,82,19,0.1,1,10,4
15,0.1,0.31,0.5,25,44,30,35,90,-116,86,84,17,0.1,0,10,4
16,0.1,0.31,0.5,29,37,34,32,91,90,82,84,19,0.1,1,10,4
17,0.1,0.31,0.5,29,13,29,29,91,92,89,83,18,0.1,1,10,4
18,0.1,0.31,0.5,28,33,35,38,90,92,89,80,21,0.1,1,10,4
19,0.1,0.31,0.5,28,33,30,31,91,92,85,79,22,0.1,1,10,4
20,0.1,0.31,0.5,33,14,29,43,85,92,89,-120,21,0.1,0,10,4
21,0.1,0.31,0.5,42,33,31,32,-115,87,88,79,22,0.1,0,10,4
22,0.1,0.31,0.5,43,32,26,31,-108,92,88,79,22,0.1,0,10,4
23,0.1,0.31,0.5,23,21,35,34,90,91,89,86,15,0.1,1,10,4
24,0.1,0.31,0.5,28,30,29,32,90,92,89,86,15,0.1,1,10,4
25,0.1,0.31,0.5,40,18,26,24,-120,92,89,84,21,0.1,0,10,4
26,0.1,0.31,0.5,25,33,32,40,90,90,89,-147,48,0.1,0,10,4
