eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-329,-140,-143,-318,-332,-217,233,0.1,0,25,6
1,0.1,0.31,0.5,0,0,0,0,149,0,-146,-527,-159,-210,-366,-198,467,0.1,0,25,6
2,0.1,0.31,0.5,34,34,34,34,35,34,-375,-165,-453,-178,65,-396,354,0.1,0,25,6
3,0.1,0.31,0.5,34,34,34,34,35,34,-202,-147,-188,-576,-139,-170,477,0.1,0,25,6
4,0.1,0.31,0.5,35,36,35,35,37,55,-173,22,-146,-229,61,-35,136,0.1,0,25,6
5,0.1,0.31,0.5,105,70,64,64,64,63,-70,-133,-736,-309,63,69,637,0.1,0,25,6
6,0.1,0.31,0.5,110,50,80,83,42,73,-166,70,-94,-239,71,14,195,0.1,0,25,6
7,0.1,0.31,0.5,92,75,97,122,75,81,33,73,56,-155,73,65,68,0.1,0,25,6
8,0.1,0.31,0.5,90,71,69,128,85,123,37,71,63,-208,54,-153,109,0.1,0,25,6
9,0.1,0.31,0.5,103,110,89,137,80,46,28,-43,62,-190,53,61,144,0.1,0,25,6
10,0.1,0.31,0.5,92,55,84,139,67,108,21,72,50,-248,64,58,149,0.1,0,25,6
11,0.1,0.31,0.5,113,87,95,142,91,106,55,75,60,-244,67,62,145,0.1,0,25,6
12,0.1,0.31,0.5,99,105,88,64,74,61,26,-124,62,-12,73,64,113,0.1,0,25,6
13,0.1,0.31,0.5,125,124,148,143,140,109,25,57,-136,20,-152,67,81,0.1,0,25,6
14,0.1,0.31,0.5,95,76,80,125,64,96,42,60,63,48,77,63,59,0.1,1,25,6
15,0.1,0.31,0.5,131,131,96,86,91,152,24,71,64,56,74,-256,157,0.1,0,25,6
16,0.1,0.31,0.5,108,79,119,123,92,93,-19,70,58,38,79,62,120,0.1,1,25,6
17,0.1,0.31,0.5,120,145,85,111,100,87,-54,-135,65,53,70,67,155,0.1,0,25,6
18,0.1,0.31,0.5,135,83,133,112,112,133,-9,71,41,58,71,60,110,0.1,1,25,6
19,0.1,0.31,0.5,132,89,108,111,103,99,-151,66,56,52,63,53,252,0.1,1,25,6
20,0.1,0.31,0.5,179,139,95,109,87,98,-153,58,59,51,69,65,54,0.1,0,25,6
21,0.1,0.31,0.5,121,89,98,148,80,109,-161,71,64,-171,72,55,262,0.1,0,25,6
22,0.1,0.31,0.5,172,93,107,94,140,107,-170,68,65,59,-133,46,71,0.1,0,25,6
23,0.1,0.31,0.5,89,106,106,124,93,159,-4,74,56,21,55,-135,105,0.1,0,25,6
24,0.1,0.31,0.5,175,90,121,108,64,89,-293,67,27,55,76,49,394,0.1,1,25,6
25,0.1,0.31,0.5,151,160,113,113,112,100,-42,-86,63,57,74,69,187,0.1,1,25,6
26,0.1,0.31,0.5,116,115,98,153,105,128,-159,70,57,-154,71,63,260,0.1,0,25,6
27,0.1,0.31,0.5,149,93,115,106,152,108,-448,69,65,44,-139,57,549,0.1,0,25,6
28,0.1,0.31,0.5,172,95,108,117,69,87,-226,70,61,10,75,67,127,0.1,0,25,6
29,0.1,0.31,0.5,122,102,107,135,80,119,-139,71,62,49,77,69,240,0.1,1,25,6
