eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-133,-163,-187,-118,-174,-164,88,0.1,0,10,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-144,-210,-215,-121,-173,-123,116,0.1,0,10,6
2,0.1,0.31,0.5,0,27,0,0,0,11,-110,30,-109,-113,-118,79,71,0.1,0,10,6
3,0.1,0.31,0.5,22,22,17,22,22,13,-125,86,-109,-139,-170,95,71,0.1,0,10,6
4,0.1,0.31,0.5,22,16,18,22,12,25,-126,86,73,-144,90,79,45,0.1,0,10,6
5,0.1,0.31,0.5,17,27,22,27,27,18,78,84,93,-118,90,95,23,0.1,0,10,6
6,0.1,0.31,0.5,31,22,23,28,20,16,-116,83,91,-134,90,95,35,0.1,0,10,6
7,0.1,0.31,0.5,24,26,15,30,25,18,91,86,93,-123,73,95,28,0.1,0,10,6
8,0.1,0.31,0.5,17,32,21,30,35,19,88,68,91,-134,-63,95,164,0.1,0,10,6
9,0.1,0.31,0.5,30,22,23,32,35,18,91,85,93,-138,-124,93,39,0.1,0,10,6
10,0.1,0.31,0.5,23,29,20,34,17,24,89,82,93,-138,91,95,39,0.1,0,10,6
11,0.1,0.31,0.5,19,26,22,34,27,18,91,86,92,-121,86,95,22,0.1,0,10,6
12,0.1,0.31,0.5,32,25,30,34,30,20,91,85,92,-123,94,95,24,0.1,0,10,6
13,0.1,0.31,0.5,24,32,14,34,15,19,76,-113,93,-122,87,95,25,0.1,0,10,6
14,0.1,0.31,0.5,29,25,22,34,23,15,63,83,93,-199,84,95,100,0.1,0,10,6
15,0.1,0.31,0.5,26,20,30,34,27,19,91,86,85,-124,88,95,25,0.1,0,10,6
16,0.1,0.31,0.5,29,35,23,21,26,24,91,85,93,71,90,95,30,0.1,1,10,6
