eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-256,-294,-248,-142,-124,-229,-110,-415,316,0.1,0,15,8
1,0.1,0.31,0.5,0,26,26,0,0,0,0,43,-141,41,51,-132,-114,-248,-114,-46,149,0.1,0,15,8
2,0.1,0.31,0.5,46,38,44,65,46,46,46,39,-132,84,81,71,-122,-241,-164,82,142,0.1,0,15,8
3,0.1,0.31,0.5,58,35,27,15,58,20,53,38,-143,77,84,81,-184,88,-114,80,85,0.1,0,15,8
4,0.1,0.31,0.5,59,29,36,60,28,32,55,39,-115,85,84,49,42,86,-146,60,59,0.1,0,15,8
5,0.1,0.31,0.5,70,55,73,47,64,63,70,58,-122,87,54,86,76,78,-147,84,48,0.1,0,15,8
6,0.1,0.31,0.5,71,30,40,27,64,31,30,36,-137,85,53,85,76,84,68,83,48,0.1,0,15,8
7,0.1,0.31,0.5,71,52,48,61,32,65,59,38,-142,83,82,76,72,-124,82,90,43,0.1,0,15,8
8,0.1,0.31,0.5,71,50,52,49,65,40,58,64,-131,87,81,87,69,85,81,-286,187,0.1,0,15,8
9,0.1,0.31,0.5,74,42,57,57,54,35,29,49,-120,75,57,-111,76,86,82,-10,111,0.1,0,15,8
10,0.1,0.31,0.5,76,64,44,23,47,51,60,41,-184,40,75,85,50,86,78,32,85,0.1,0,15,8
11,0.1,0.31,0.5,77,55,58,63,57,55,52,66,-155,86,83,86,76,84,82,-341,242,0.1,0,15,8
12,0.1,0.31,0.5,38,47,52,49,59,46,44,55,12,84,81,87,77,87,77,82,89,0.1,1,15,8
13,0.1,0.31,0.5,87,60,57,50,63,71,78,39,57,87,81,87,77,84,82,88,44,0.1,1,15,8
14,0.1,0.31,0.5,72,45,52,60,56,48,50,53,61,85,80,77,78,85,75,88,40,0.1,1,15,8
15,0.1,0.31,0.5,50,58,69,68,72,47,58,56,56,84,83,87,78,86,80,90,45,0.1,1,15,8
16,0.1,0.31,0.5,83,56,52,41,55,60,67,32,35,87,78,85,74,85,78,88,66,0.1,1,15,8
17,0.1,0.31,0.5,72,84,63,61,67,58,57,55,63,-116,67,87,74,86,80,89,38,0.1,0,15,8
18,0.1,0.31,0.5,53,56,71,71,79,69,61,59,60,72,83,86,61,36,81,90,65,0.1,1,15,8
19,0.1,0.31,0.5,73,75,50,43,56,57,59,37,62,-110,83,85,66,79,77,90,39,0.1,0,15,8
20,0.1,0.31,0.5,76,45,66,61,69,63,63,55,65,87,78,86,74,86,76,90,36,0.1,1,15,8
21,0.1,0.31,0.5,53,52,65,69,67,58,63,59,71,86,81,87,71,86,79,90,30,0.1,1,15,8
22,0.1,0.31,0.5,59,50,47,77,46,46,56,36,62,87,83,-107,76,86,72,90,39,0.1,0,15,8
23,0.1,0.31,0.5,66,39,62,32,63,45,73,47,37,86,65,85,65,84,-122,90,64,0.1,0,15,8
24,0.1,0.31,0.5,49,48,76,72,53,45,46,47,66,87,-135,-126,70,86,80,78,36,0.1,0,15,8
25,0.1,0.31,0.5,80,63,47,53,71,62,52,52,48,87,79,87,52,82,76,90,53,0.1,1,15,8
26,0.1,0.31,0.5,61,38,53,37,61,54,56,41,64,87,82,87,72,69,80,89,37,0.1,1,15,8
27,0.1,0.31,0.5,53,57,57,68,59,57,57,54,65,87,82,87,74,86,77,90,36,0.1,1,15,8
28,0.1,0.31,0.5,64,52,53,49,56,50,53,40,60,86,83,83,70,86,81,90,41,0.1,1,15,8
29,0.1,0.31,0.5,67,46,47,47,77,51,56,66,59,85,85,82,-130,85,78,-113,42,0.1,0,15,8
30,0.1,0.31,0.5,58,54,62,67,63,50,59,45,67,84,83,84,72,86,80,90,34,0.1,1,15,8
31,0.1,0.31,0.5,60,63,66,42,43,71,49,35,62,76,61,86,74,32,80,90,69,0.1,1,15,8
32,0.1,0.31,0.5,68,48,49,47,79,47,63,57,64,85,80,87,68,86,75,90,37,0.1,1,15,8
33,0.1,0.31,0.5,68,56,63,63,63,54,53,52,62,85,82,87,68,84,79,88,39,0.1,1,15,8
34,0.1,0.31,0.5,58,49,48,57,48,49,60,38,69,87,83,68,70,84,75,86,33,0.1,1,15,8
35,0.1,0.31,0.5,71,48,54,59,75,50,57,56,59,85,78,84,60,86,77,90,42,0.1,1,15,8
36,0.1,0.31,0.5,80,53,58,53,77,53,55,49,-138,86,82,83,-126,90,65,89,39,0.1,0,15,8
37,0.1,0.31,0.5,62,51,52,48,59,53,54,42,60,87,83,87,68,83,80,88,41,0.1,1,15,8
38,0.1,0.31,0.5,53,50,57,76,51,66,61,59,66,86,80,-126,69,78,77,90,35,0.1,0,15,8
