eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,45,-166,-227,-124,-284,-310,28,211,0.1,0,20,6
1,0.1,0.31,0.5,26,10,13,26,26,29,-386,-109,-114,-157,-214,66,287,0.1,0,20,6
2,0.1,0.31,0.5,26,26,41,26,71,26,-352,-130,15,-133,-119,74,253,0.1,0,20,6
3,0.1,0.31,0.5,62,62,54,62,67,65,-254,-135,69,-189,49,67,155,0.1,0,20,6
4,0.1,0.31,0.5,64,50,36,62,48,27,-204,8,76,-122,50,74,105,0.1,0,20,6
5,0.1,0.31,0.5,82,75,72,81,68,81,-469,68,73,-287,69,66,370,0.1,0,20,6
6,0.1,0.31,0.5,83,72,33,82,63,40,-127,54,76,-143,70,76,47,0.1,0,20,6
7,0.1,0.31,0.5,83,34,66,82,49,58,-184,77,77,-390,73,74,291,0.1,0,20,6
8,0.1,0.31,0.5,47,62,35,82,52,42,-53,-317,77,-172,72,78,218,0.1,0,20,6
9,0.1,0.31,0.5,55,74,73,107,78,87,79,-111,64,-156,59,-137,57,0.1,0,20,6
10,0.1,0.31,0.5,88,84,61,109,55,55,-124,-228,75,-197,74,76,129,0.1,0,20,6
11,0.1,0.31,0.5,91,52,45,111,45,39,18,16,73,-263,75,59,164,0.1,0,20,6
12,0.1,0.31,0.5,48,54,62,128,82,75,67,80,79,-184,70,76,85,0.1,0,20,6
13,0.1,0.31,0.5,85,63,48,128,45,44,47,71,72,-144,86,77,54,0.1,0,20,6
14,0.1,0.31,0.5,94,52,56,69,70,60,34,77,79,-70,62,76,171,0.1,1,20,6
15,0.1,0.31,0.5,132,88,90,100,62,98,-129,78,76,76,89,74,30,0.1,0,20,6
16,0.1,0.31,0.5,69,55,73,90,117,60,47,80,64,75,-141,74,54,0.1,0,20,6
17,0.1,0.31,0.5,100,66,50,46,36,73,41,78,81,69,81,73,60,0.1,1,20,6
18,0.1,0.31,0.5,81,54,124,100,66,59,52,78,-189,64,80,74,90,0.1,0,20,6
19,0.1,0.31,0.5,93,83,75,98,82,108,64,79,77,71,84,65,37,0.1,1,20,6
20,0.1,0.31,0.5,104,117,63,55,80,86,65,-128,79,72,73,74,36,0.1,0,20,6
21,0.1,0.31,0.5,70,87,114,94,81,111,61,76,19,-127,78,-119,82,0.1,0,20,6
22,0.1,0.31,0.5,98,52,60,85,79,66,52,69,79,74,72,55,49,0.1,1,20,6
23,0.1,0.31,0.5,106,157,101,66,75,89,62,-37,43,75,78,69,138,0.1,1,20,6
24,0.1,0.31,0.5,87,108,92,110,117,110,61,46,79,62,56,70,55,0.1,1,20,6
25,0.1,0.31,0.5,87,87,79,93,151,76,63,23,57,72,-319,61,220,0.1,0,20,6
26,0.1,0.31,0.5,136,105,77,69,132,84,-188,39,78,74,-26,72,127,0.1,0,20,6
