eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,42,0,0,0,22,0,0,-112,-48,-321,-112,-119,57,-254,-150,222,0.1,0,15,8
1,0.1,0.31,0.5,34,35,60,34,34,23,27,34,-143,73,49,-135,-130,88,-120,-166,67,0.1,0,15,8
2,0.1,0.31,0.5,51,38,18,51,46,41,34,33,-183,75,85,-227,-110,81,-105,76,128,0.1,0,15,8
3,0.1,0.31,0.5,52,32,48,52,17,25,49,32,-115,83,85,-143,88,88,-150,87,51,0.1,0,15,8
4,0.1,0.31,0.5,54,31,30,28,42,35,53,29,-151,82,78,30,83,85,-118,86,71,0.1,0,15,8
5,0.1,0.31,0.5,41,70,70,56,53,43,34,57,72,23,-128,81,86,84,80,68,78,0.1,0,15,8
6,0.1,0.31,0.5,63,48,39,61,38,47,65,86,74,82,85,72,86,88,73,-125,29,0.1,0,15,8
7,0.1,0.31,0.5,63,49,57,44,76,52,55,35,77,80,79,83,-121,88,84,75,26,0.1,0,15,8
8,0.1,0.31,0.5,47,54,43,53,26,36,39,54,61,38,83,82,86,88,84,88,63,0.1,1,15,8
9,0.1,0.31,0.5,60,80,57,60,60,56,64,44,72,38,84,78,88,86,77,88,63,0.1,1,15,8
10,0.1,0.31,0.5,53,47,42,38,50,40,45,50,74,70,85,77,86,88,77,86,31,0.1,1,15,8
11,0.1,0.31,0.5,65,72,66,67,67,54,63,54,70,73,83,84,-106,86,79,88,31,0.1,0,15,8
12,0.1,0.31,0.5,71,77,66,67,52,68,74,55,78,61,83,84,88,88,84,88,40,0.1,1,15,8
13,0.1,0.31,0.5,51,65,43,44,45,44,44,58,77,46,85,75,87,87,82,87,55,0.1,1,15,8
14,0.1,0.31,0.5,64,65,68,69,70,55,61,57,78,70,85,85,86,88,83,75,31,0.1,1,15,8
15,0.1,0.31,0.5,81,69,70,61,51,59,71,53,-121,73,82,84,84,87,82,88,28,0.1,0,15,8
16,0.1,0.31,0.5,66,49,39,41,50,40,40,52,79,73,85,84,88,88,84,88,28,0.1,1,15,8
17,0.1,0.31,0.5,35,78,63,63,57,56,75,65,74,3,83,85,88,86,-178,72,98,0.1,0,15,8
