eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,108,-416,-160,-268,-271,-516,-230,417,0.1,0,25,6
1,0.1,0.31,0.5,26,26,26,26,26,26,-424,-252,-232,-294,-269,70,325,0.1,0,25,6
2,0.1,0.31,0.5,26,164,47,26,26,83,-286,-326,-19,-290,-262,-96,427,0.1,0,25,6
3,0.1,0.31,0.5,95,198,109,95,95,70,-288,-252,13,-223,-268,62,189,0.1,0,25,6
4,0.1,0.31,0.5,95,56,41,95,95,54,-301,37,65,-289,-159,50,202,0.1,0,25,6
5,0.1,0.31,0.5,95,74,73,95,75,61,-240,48,62,-175,-44,60,145,0.1,0,25,6
6,0.1,0.31,0.5,111,97,67,111,85,73,-296,42,61,-194,36,69,197,0.1,0,25,6
7,0.1,0.31,0.5,116,55,83,116,94,64,-288,44,48,-250,15,61,189,0.1,0,25,6
8,0.1,0.31,0.5,121,78,115,115,63,66,-369,-113,-486,-290,35,53,470,0.1,0,25,6
9,0.1,0.31,0.5,148,170,113,170,189,147,33,20,64,31,-62,67,163,0.1,1,25,6
10,0.1,0.31,0.5,123,66,78,93,184,93,22,40,67,66,-119,-6,107,0.1,0,25,6
11,0.1,0.31,0.5,116,151,136,180,91,134,15,-164,50,-171,24,-31,272,0.1,0,25,6
12,0.1,0.31,0.5,121,81,83,77,103,80,-2,54,53,55,54,65,103,0.1,1,25,6
13,0.1,0.31,0.5,159,122,118,99,113,107,-128,41,44,75,57,65,60,0.1,0,25,6
14,0.1,0.31,0.5,110,110,106,108,164,99,39,42,48,64,-107,66,208,0.1,1,25,6
15,0.1,0.31,0.5,166,91,89,58,100,81,-115,45,51,70,-29,66,216,0.1,1,25,6
16,0.1,0.31,0.5,165,152,150,105,137,223,-8,15,33,73,50,-162,263,0.1,1,25,6
17,0.1,0.31,0.5,167,122,152,113,156,139,28,45,22,68,10,16,91,0.1,1,25,6
18,0.1,0.31,0.5,142,136,130,83,108,156,2,48,54,72,61,17,99,0.1,1,25,6
19,0.1,0.31,0.5,165,155,145,156,110,149,-17,25,28,35,53,21,118,0.1,1,25,6
20,0.1,0.31,0.5,152,141,143,144,144,161,28,34,40,69,63,16,85,0.1,1,25,6
21,0.1,0.31,0.5,134,145,148,176,111,151,38,53,46,-141,59,20,81,0.1,0,25,6
22,0.1,0.31,0.5,132,115,142,87,153,124,16,33,-17,60,-25,58,126,0.1,1,25,6
