eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,17,0,0,0,0,0,-114,-117,69,-110,-117,-108,-116,-111,32,0.1,0,10,8
1,0.1,0.31,0.5,4,13,14,10,11,11,13,13,-104,-115,86,-111,-112,-112,-121,-114,22,0.1,0,10,8
2,0.1,0.31,0.5,11,13,11,13,14,11,8,13,-117,-107,89,-141,-113,-101,92,-109,42,0.1,0,10,8
3,0.1,0.31,0.5,12,14,14,11,14,14,17,10,-105,-114,91,88,-113,-114,76,91,25,0.1,0,10,8
4,0.1,0.31,0.5,27,27,24,26,27,27,21,27,-126,-109,91,92,-115,-111,93,91,27,0.1,0,10,8
5,0.1,0.31,0.5,27,27,14,18,20,27,15,19,-123,-139,91,92,73,-108,91,88,40,0.1,0,10,8
6,0.1,0.31,0.5,28,28,25,17,27,28,24,17,-115,-136,-105,92,-102,-111,91,96,37,0.1,0,10,8
7,0.1,0.31,0.5,20,30,29,27,30,30,25,26,64,-123,85,91,-104,-123,93,92,37,0.1,0,10,8
8,0.1,0.31,0.5,36,36,23,24,44,39,21,29,85,-106,88,92,70,-112,93,90,31,0.1,0,10,8
9,0.1,0.31,0.5,39,43,32,30,45,11,33,27,89,-128,90,90,-110,93,93,88,29,0.1,0,10,8
10,0.1,0.31,0.5,27,53,35,33,33,28,31,35,84,-135,91,92,65,95,93,-102,36,0.1,0,10,8
11,0.1,0.31,0.5,41,24,36,38,38,34,31,44,85,72,89,92,82,95,93,-104,29,0.1,0,10,8
12,0.1,0.31,0.5,45,52,34,31,50,21,36,35,87,79,90,92,80,95,91,92,22,0.1,1,10,8
13,0.1,0.31,0.5,31,49,45,36,32,27,36,30,89,-119,86,92,77,95,92,92,24,0.1,0,10,8
14,0.1,0.31,0.5,40,55,27,31,38,35,32,41,85,68,91,92,82,95,92,92,33,0.1,1,10,8
15,0.1,0.31,0.5,43,22,40,35,44,21,36,33,81,77,91,91,81,95,93,92,24,0.1,1,10,8
16,0.1,0.31,0.5,33,48,45,48,40,33,45,40,85,73,90,88,84,95,93,89,28,0.1,1,10,8
17,0.1,0.31,0.5,45,56,30,34,54,32,31,41,83,-116,91,91,-110,95,93,91,18,0.1,0,10,8
18,0.1,0.31,0.5,39,56,40,34,34,22,38,30,85,-110,90,90,83,95,89,92,18,0.1,0,10,8
19,0.1,0.31,0.5,36,46,37,39,34,33,37,37,87,78,88,92,84,95,93,92,23,0.1,1,10,8
20,0.1,0.31,0.5,36,27,42,47,46,36,26,34,85,78,-102,-104,76,93,93,94,25,0.1,0,10,8
21,0.1,0.31,0.5,41,49,29,34,38,33,39,34,86,-113,88,26,79,94,93,88,75,0.1,0,10,8
22,0.1,0.31,0.5,37,45,42,35,36,34,40,41,85,-111,88,92,76,92,89,92,25,0.1,0,10,8
23,0.1,0.31,0.5,34,47,43,38,51,36,29,28,85,-127,88,92,-110,83,93,92,28,0.1,0,10,8
24,0.1,0.31,0.5,39,55,26,48,51,31,36,37,84,27,90,-108,-118,95,93,90,74,0.1,0,10,8
25,0.1,0.31,0.5,42,29,42,38,52,34,37,40,85,75,90,91,-108,95,95,94,26,0.1,0,10,8
26,0.1,0.31,0.5,33,51,44,25,40,30,25,29,87,77,91,90,72,93,95,94,29,0.1,1,10,8
27,0.1,0.31,0.5,45,50,32,52,37,38,43,34,87,71,90,-108,77,95,93,94,30,0.1,0,10,8
28,0.1,0.31,0.5,40,34,37,43,50,26,40,35,83,76,90,92,82,95,93,94,25,0.1,1,10,8
29,0.1,0.31,0.5,39,50,45,25,40,33,29,36,87,76,91,90,79,94,93,93,25,0.1,1,10,8
30,0.1,0.31,0.5,42,51,32,46,38,42,39,35,85,73,91,90,78,93,93,92,28,0.1,1,10,8
31,0.1,0.31,0.5,43,35,39,46,54,33,42,39,89,78,91,92,71,95,93,94,30,0.1,1,10,8
32,0.1,0.31,0.5,54,55,49,24,40,31,31,36,-105,-121,90,92,82,95,95,94,22,0.1,0,10,8
33,0.1,0.31,0.5,57,48,36,44,54,31,28,32,-114,77,89,90,-107,95,95,94,24,0.1,0,10,8
34,0.1,0.31,0.5,44,32,55,44,40,41,35,34,78,76,-111,92,79,89,95,94,25,0.1,0,10,8
35,0.1,0.31,0.5,31,56,32,23,39,30,26,31,86,78,90,92,80,95,95,94,23,0.1,1,10,8
36,0.1,0.31,0.5,54,47,34,55,50,36,33,38,85,73,91,65,81,94,95,94,36,0.1,1,10,8
37,0.1,0.31,0.5,36,57,45,42,42,30,30,30,85,-116,91,82,80,94,95,94,21,0.1,0,10,8
38,0.1,0.31,0.5,38,35,41,33,40,30,33,32,87,74,91,90,79,95,94,94,27,0.1,1,10,8
39,0.1,0.31,0.5,47,46,30,45,48,30,43,35,81,77,91,90,80,95,-103,94,24,0.1,0,10,8
40,0.1,0.31,0.5,39,58,44,40,41,30,35,41,87,55,91,92,81,95,95,-102,46,0.1,0,10,8
41,0.1,0.31,0.5,31,31,37,25,39,27,37,32,87,70,91,92,83,95,81,94,31,0.1,1,10,8
42,0.1,0.31,0.5,51,50,31,44,53,30,38,29,85,76,91,91,-109,95,95,94,25,0.1,0,10,8
43,0.1,0.31,0.5,45,57,45,46,53,25,34,43,86,69,91,90,69,97,95,94,32,0.1,1,10,8
44,0.1,0.31,0.5,33,29,41,28,34,30,35,32,87,77,90,92,80,95,93,94,24,0.1,1,10,8
45,0.1,0.31,0.5,50,51,32,45,52,43,39,31,75,78,91,92,78,95,95,94,26,0.1,1,10,8
46,0.1,0.31,0.5,42,51,43,39,44,27,30,38,87,78,89,92,73,95,94,93,28,0.1,1,10,8
47,0.1,0.31,0.5,32,37,44,33,37,31,25,35,89,90,89,92,72,95,97,94,29,0.1,1,10,8
48,0.1,0.31,0.5,51,48,35,40,53,46,30,36,81,77,84,92,76,89,95,87,25,0.1,1,10,8
49,0.1,0.31,0.5,39,53,42,37,45,40,37,47,85,72,91,92,71,93,94,90,30,0.1,1,10,8
50,0.1,0.31,0.5,40,38,40,38,39,29,30,36,83,74,91,92,79,95,95,94,27,0.1,1,10,8
51,0.1,0.31,0.5,55,46,35,39,50,38,23,26,-106,73,90,87,80,95,95,94,28,0.1,0,10,8
52,0.1,0.31,0.5,44,51,42,39,45,36,29,49,86,-101,-102,90,80,93,95,75,26,0.1,0,10,8
53,0.1,0.31,0.5,28,56,45,36,40,33,35,39,87,72,88,91,80,95,95,94,29,0.1,1,10,8
54,0.1,0.31,0.5,57,35,33,43,52,35,32,34,87,76,91,90,79,95,95,92,25,0.1,1,10,8
55,0.1,0.31,0.5,40,50,39,37,46,32,41,40,87,75,89,92,80,95,90,91,26,0.1,1,10,8
56,0.1,0.31,0.5,31,52,42,37,38,33,35,35,87,74,91,91,80,94,95,96,27,0.1,1,10,8
