eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-530,-167,-502,-269,431,0.1,0,25,4
1,0.1,0.31,0.5,0,0,130,184,-392,-243,-318,-590,691,0.1,0,25,4
2,0.1,0.31,0.5,89,89,77,70,-268,-180,32,44,169,0.1,0,25,4
3,0.1,0.31,0.5,89,89,91,71,-254,-282,-151,28,183,0.1,0,25,4
4,0.1,0.31,0.5,91,91,76,69,-532,-317,-30,38,433,0.1,0,25,4
5,0.1,0.31,0.5,102,133,79,88,-235,-167,-138,-241,268,0.1,0,25,4
6,0.1,0.31,0.5,149,175,123,89,-279,-149,-745,48,646,0.1,0,25,4
7,0.1,0.31,0.5,152,117,78,52,-326,-128,-2,49,229,0.1,0,25,4
8,0.1,0.31,0.5,159,122,48,82,-185,-126,53,37,86,0.1,0,25,4
9,0.1,0.31,0.5,161,133,57,71,-471,-240,69,36,372,0.1,0,25,4
10,0.1,0.31,0.5,173,134,45,67,-294,-355,59,45,395,0.1,0,25,4
11,0.1,0.31,0.5,148,141,162,120,-28,-104,-599,32,500,0.1,0,25,4
12,0.1,0.31,0.5,197,116,80,98,-28,38,70,51,129,0.1,1,25,4
13,0.1,0.31,0.5,100,169,46,126,-20,-510,67,25,411,0.1,0,25,4
14,0.1,0.31,0.5,130,125,74,87,-15,-8,-119,43,116,0.1,0,25,4
15,0.1,0.31,0.5,143,79,98,129,-121,25,57,-199,100,0.1,0,25,4
16,0.1,0.31,0.5,87,150,67,84,63,3,70,31,98,0.1,1,25,4
17,0.1,0.31,0.5,109,119,68,108,-130,21,73,45,80,0.1,0,25,4
18,0.1,0.31,0.5,89,103,88,116,48,14,67,51,87,0.1,1,25,4
19,0.1,0.31,0.5,121,122,74,82,-3,19,44,34,104,0.1,1,25,4
20,0.1,0.31,0.5,163,122,102,133,-151,36,66,11,90,0.1,0,25,4
21,0.1,0.31,0.5,107,160,93,123,50,-162,73,48,63,0.1,0,25,4
22,0.1,0.31,0.5,155,104,60,79,-276,26,69,50,177,0.1,0,25,4
23,0.1,0.31,0.5,141,109,86,108,-341,24,71,55,242,0.1,0,25,4
24,0.1,0.31,0.5,52,142,64,107,41,-179,55,19,82,0.1,0,25,4
25,0.1,0.31,0.5,126,128,89,112,40,19,71,56,82,0.1,1,25,4
26,0.1,0.31,0.5,94,96,106,77,55,5,13,60,96,0.1,1,25,4
27,0.1,0.31,0.5,67,134,95,99,68,-60,73,34,161,0.1,1,25,4
28,0.1,0.31,0.5,91,120,104,85,69,-69,-114,48,170,0.1,0,25,4
29,0.1,0.31,0.5,80,120,83,115,65,-178,58,-243,279,0.1,0,25,4
30,0.1,0.31,0.5,65,134,69,81,65,-185,68,36,286,0.1,1,25,4
31,0.1,0.31,0.5,72,116,84,119,64,-303,67,-159,404,0.1,0,25,4
32,0.1,0.31,0.5,144,105,67,63,-466,-236,73,59,367,0.1,0,25,4
33,0.1,0.31,0.5,107,118,71,100,59,-200,70,55,301,0.1,1,25,4
34,0.1,0.31,0.5,125,131,83,107,-178,-95,47,26,196,0.1,0,25,4
35,0.1,0.31,0.5,132,82,64,61,-323,5,71,66,224,0.1,0,25,4
36,0.1,0.31,0.5,107,124,67,72,-48,-101,55,54,202,0.1,1,25,4
37,0.1,0.31,0.5,88,109,79,109,63,-98,73,42,199,0.1,1,25,4
38,0.1,0.31,0.5,100,99,58,68,49,-13,73,25,114,0.1,1,25,4
39,0.1,0.31,0.5,68,137,95,94,63,-353,60,58,454,0.1,1,25,4
40,0.1,0.31,0.5,86,148,113,96,56,-470,5,56,571,0.1,1,25,4
41,0.1,0.31,0.5,121,111,72,75,-128,-42,70,48,143,0.1,0,25,4
42,0.1,0.31,0.5,83,139,103,99,59,-65,42,39,166,0.1,1,25,4
43,0.1,0.31,0.5,64,126,80,83,63,-135,73,54,236,0.1,1,25,4
44,0.1,0.31,0.5,129,111,80,93,30,-134,67,56,235,0.1,1,25,4
45,0.1,0.31,0.5,81,122,86,99,63,-89,59,26,190,0.1,1,25,4
46,0.1,0.31,0.5,56,121,91,117,69,-81,72,34,182,0.1,1,25,4
47,0.1,0.31,0.5,128,100,68,73,22,-59,73,61,160,0.1,1,25,4
48,0.1,0.31,0.5,145,117,69,98,-233,39,72,35,134,0.1,0,25,4
49,0.1,0.31,0.5,144,128,71,121,-133,-61,73,30,162,0.1,0,25,4
50,0.1,0.31,0.5,138,101,64,76,-132,-24,73,37,125,0.1,0,25,4
51,0.1,0.31,0.5,125,110,69,111,-165,-44,70,-6,145,0.1,0,25,4
52,0.1,0.31,0.5,202,93,71,83,-572,18,65,57,673,0.1,1,25,4
53,0.1,0.31,0.5,99,144,77,108,16,17,72,42,85,0.1,1,25,4
54,0.1,0.31,0.5,152,94,75,76,10,-13,65,57,114,0.1,1,25,4
55,0.1,0.31,0.5,118,143,104,118,17,-90,-119,48,191,0.1,0,25,4
56,0.1,0.31,0.5,115,90,62,69,2,1,73,38,100,0.1,1,25,4
57,0.1,0.31,0.5,147,139,64,98,20,-157,73,54,81,0.1,0,25,4
58,0.1,0.31,0.5,116,147,98,105,19,-1,67,52,102,0.1,1,25,4
59,0.1,0.31,0.5,116,73,79,81,-8,35,68,48,109,0.1,1,25,4
60,0.1,0.31,0.5,159,125,68,117,2,35,64,38,99,0.1,1,25,4
61,0.1,0.31,0.5,161,131,80,92,-133,-230,69,53,131,0.1,0,25,4
62,0.1,0.31,0.5,118,128,82,93,32,20,-109,49,81,0.1,0,25,4
63,0.1,0.31,0.5,154,84,80,92,-179,19,58,44,82,0.1,0,25,4
64,0.1,0.31,0.5,110,139,100,126,-2,-176,-120,-165,103,0.1,0,25,4
65,0.1,0.31,0.5,127,113,66,132,-37,60,73,-121,138,0.1,0,25,4
66,0.1,0.31,0.5,127,84,109,90,28,22,57,57,79,0.1,1,25,4
67,0.1,0.31,0.5,120,122,87,111,26,5,57,11,96,0.1,1,25,4
