eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-371,-239,272,0.1,0,25,2
1,0.1,0.31,0.5,136,0,-461,-187,562,0.1,0,25,2
2,0.1,0.31,0.5,37,34,60,-312,213,0.1,0,25,2
3,0.1,0.31,0.5,42,34,37,-137,64,0.1,0,25,2
4,0.1,0.31,0.5,36,52,60,11,90,0.1,1,25,2
5,0.1,0.31,0.5,51,54,40,48,61,0.1,1,25,2
6,0.1,0.31,0.5,47,62,44,-160,61,0.1,0,25,2
7,0.1,0.31,0.5,54,39,58,69,43,0.1,1,25,2
8,0.1,0.31,0.5,56,53,27,-534,435,0.1,0,25,2
9,0.1,0.31,0.5,42,48,60,-3,104,0.1,1,25,2
10,0.1,0.31,0.5,59,54,-336,73,237,0.1,0,25,2
11,0.1,0.31,0.5,41,69,57,50,51,0.1,1,25,2
12,0.1,0.31,0.5,63,69,-15,-119,116,0.1,0,25,2
13,0.1,0.31,0.5,71,38,-204,54,105,0.1,0,25,2
14,0.1,0.31,0.5,49,55,58,64,43,0.1,1,25,2
15,0.1,0.31,0.5,55,39,52,65,49,0.1,1,25,2
16,0.1,0.31,0.5,61,41,44,69,57,0.1,1,25,2
17,0.1,0.31,0.5,54,51,60,68,41,0.1,1,25,2
18,0.1,0.31,0.5,51,43,61,70,40,0.1,1,25,2
19,0.1,0.31,0.5,63,39,-341,71,242,0.1,0,25,2
20,0.1,0.31,0.5,52,54,49,45,56,0.1,1,25,2
21,0.1,0.31,0.5,67,55,-5,25,106,0.1,1,25,2
22,0.1,0.31,0.5,71,44,-137,53,48,0.1,0,25,2
23,0.1,0.31,0.5,74,35,-290,70,191,0.1,0,25,2
24,0.1,0.31,0.5,72,30,-191,71,92,0.1,0,25,2
25,0.1,0.31,0.5,72,40,-307,48,208,0.1,0,25,2
26,0.1,0.31,0.5,90,34,-91,60,192,0.1,1,25,2
27,0.1,0.31,0.5,47,65,42,56,59,0.1,1,25,2
28,0.1,0.31,0.5,49,91,54,-72,173,0.1,1,25,2
29,0.1,0.31,0.5,68,64,50,47,54,0.1,1,25,2
30,0.1,0.31,0.5,56,41,35,66,66,0.1,1,25,2
31,0.1,0.31,0.5,57,42,53,73,48,0.1,1,25,2
32,0.1,0.31,0.5,54,68,48,34,67,0.1,1,25,2
33,0.1,0.31,0.5,47,49,60,75,41,0.1,1,25,2
34,0.1,0.31,0.5,67,31,16,71,85,0.1,1,25,2
35,0.1,0.31,0.5,55,74,47,18,83,0.1,1,25,2
36,0.1,0.31,0.5,48,87,63,-36,137,0.1,1,25,2
37,0.1,0.31,0.5,57,34,47,74,54,0.1,1,25,2
38,0.1,0.31,0.5,72,81,23,8,93,0.1,1,25,2
39,0.1,0.31,0.5,49,48,59,75,42,0.1,1,25,2
40,0.1,0.31,0.5,55,56,58,-132,43,0.1,0,25,2
41,0.1,0.31,0.5,53,40,63,68,38,0.1,1,25,2
42,0.1,0.31,0.5,49,42,62,73,39,0.1,1,25,2
43,0.1,0.31,0.5,67,54,20,-121,81,0.1,0,25,2
44,0.1,0.31,0.5,79,38,-146,75,47,0.1,0,25,2
45,0.1,0.31,0.5,48,41,60,73,41,0.1,1,25,2
46,0.1,0.31,0.5,40,76,63,-9,110,0.1,1,25,2
47,0.1,0.31,0.5,51,114,59,-87,188,0.1,1,25,2
48,0.1,0.31,0.5,41,36,61,66,40,0.1,1,25,2
49,0.1,0.31,0.5,44,47,65,-113,36,0.1,0,25,2
50,0.1,0.31,0.5,47,47,41,-123,60,0.1,0,25,2
51,0.1,0.31,0.5,42,55,59,39,62,0.1,1,25,2
52,0.1,0.31,0.5,54,40,54,63,47,0.1,1,25,2
53,0.1,0.31,0.5,59,66,11,37,90,0.1,1,25,2
54,0.1,0.31,0.5,74,44,-140,72,41,0.1,0,25,2
55,0.1,0.31,0.5,72,46,-134,61,40,0.1,0,25,2
56,0.1,0.31,0.5,72,32,-213,67,114,0.1,0,25,2
57,0.1,0.31,0.5,55,40,41,73,60,0.1,1,25,2
58,0.1,0.31,0.5,39,44,57,70,44,0.1,1,25,2
59,0.1,0.31,0.5,52,40,63,72,38,0.1,1,25,2
60,0.1,0.31,0.5,51,41,58,69,43,0.1,1,25,2
61,0.1,0.31,0.5,56,37,-135,72,36,0.1,0,25,2
62,0.1,0.31,0.5,42,46,54,68,47,0.1,1,25,2
63,0.1,0.31,0.5,50,46,59,73,42,0.1,1,25,2
64,0.1,0.31,0.5,49,36,63,71,38,0.1,1,25,2
65,0.1,0.31,0.5,44,45,61,73,40,0.1,1,25,2
66,0.1,0.31,0.5,51,46,52,73,49,0.1,1,25,2
67,0.1,0.31,0.5,60,39,31,59,70,0.1,1,25,2
68,0.1,0.31,0.5,46,44,59,73,42,0.1,1,25,2
69,0.1,0.31,0.5,47,51,61,62,40,0.1,1,25,2
70,0.1,0.31,0.5,70,56,20,-197,98,0.1,0,25,2
71,0.1,0.31,0.5,43,45,64,57,44,0.1,1,25,2
72,0.1,0.31,0.5,48,56,57,-281,182,0.1,0,25,2
73,0.1,0.31,0.5,53,35,55,72,46,0.1,1,25,2
74,0.1,0.31,0.5,45,43,60,67,41,0.1,1,25,2
75,0.1,0.31,0.5,49,50,67,73,34,0.1,1,25,2
76,0.1,0.31,0.5,58,38,39,69,62,0.1,1,25,2
77,0.1,0.31,0.5,39,43,65,73,36,0.1,1,25,2
78,0.1,0.31,0.5,48,61,62,36,65,0.1,1,25,2
79,0.1,0.31,0.5,49,46,64,63,38,0.1,1,25,2
80,0.1,0.31,0.5,45,47,52,63,49,0.1,1,25,2
81,0.1,0.31,0.5,50,42,61,73,40,0.1,1,25,2
82,0.1,0.31,0.5,51,44,55,72,46,0.1,1,25,2
83,0.1,0.31,0.5,42,43,61,73,40,0.1,1,25,2
84,0.1,0.31,0.5,56,42,52,73,49,0.1,1,25,2
85,0.1,0.31,0.5,48,45,67,64,37,0.1,1,25,2
86,0.1,0.31,0.5,49,51,46,65,55,0.1,1,25,2
87,0.1,0.31,0.5,60,42,35,72,66,0.1,1,25,2
88,0.1,0.31,0.5,75,39,0,72,101,0.1,1,25,2
89,0.1,0.31,0.5,44,45,67,73,34,0.1,1,25,2
90,0.1,0.31,0.5,47,46,67,71,34,0.1,1,25,2
91,0.1,0.31,0.5,45,44,58,65,43,0.1,1,25,2
92,0.1,0.31,0.5,51,45,49,64,52,0.1,1,25,2
93,0.1,0.31,0.5,51,58,66,54,47,0.1,1,25,2
94,0.1,0.31,0.5,40,43,66,68,35,0.1,1,25,2
95,0.1,0.31,0.5,46,44,58,72,43,0.1,1,25,2
96,0.1,0.31,0.5,52,45,-220,73,121,0.1,0,25,2
97,0.1,0.31,0.5,49,41,67,71,34,0.1,1,25,2
98,0.1,0.31,0.5,36,46,67,71,34,0.1,1,25,2
99,0.1,0.31,0.5,52,41,68,72,33,0.1,1,25,2
100,0.1,0.31,0.5,58,35,38,73,63,0.1,1,25,2
101,0.1,0.31,0.5,45,33,34,71,67,0.1,1,25,2
102,0.1,0.31,0.5,55,55,-46,-325,226,0.1,0,25,2
103,0.1,0.31,0.5,64,44,-79,73,180,0.1,1,25,2
104,0.1,0.31,0.5,64,40,-440,69,341,0.1,0,25,2
105,0.1,0.31,0.5,58,44,-154,73,55,0.1,0,25,2
106,0.1,0.31,0.5,45,44,54,-1334,1235,0.1,0,25,2
107,0.1,0.31,0.5,51,49,59,69,42,0.1,1,25,2
108,0.1,0.31,0.5,59,41,43,67,58,0.1,1,25,2
109,0.1,0.31,0.5,45,51,52,50,51,0.1,1,25,2
110,0.1,0.31,0.5,54,51,62,73,39,0.1,1,25,2
111,0.1,0.31,0.5,100,40,-74,66,175,0.1,1,25,2
112,0.1,0.31,0.5,42,55,59,-191,92,0.1,0,25,2
113,0.1,0.31,0.5,53,44,58,73,43,0.1,1,25,2
114,0.1,0.31,0.5,52,44,63,64,38,0.1,1,25,2
115,0.1,0.31,0.5,42,52,62,73,39,0.1,1,25,2
116,0.1,0.31,0.5,54,47,59,73,42,0.1,1,25,2
117,0.1,0.31,0.5,54,37,63,71,38,0.1,1,25,2
118,0.1,0.31,0.5,54,45,-183,70,84,0.1,0,25,2
119,0.1,0.31,0.5,81,37,-92,73,193,0.1,1,25,2
120,0.1,0.31,0.5,51,48,62,67,39,0.1,1,25,2
121,0.1,0.31,0.5,53,56,61,69,40,0.1,1,25,2
122,0.1,0.31,0.5,45,38,59,73,42,0.1,1,25,2
123,0.1,0.31,0.5,57,44,39,70,62,0.1,1,25,2
124,0.1,0.31,0.5,52,54,60,72,41,0.1,1,25,2
125,0.1,0.31,0.5,46,39,62,73,39,0.1,1,25,2
126,0.1,0.31,0.5,51,44,63,71,38,0.1,1,25,2
127,0.1,0.31,0.5,52,52,62,72,39,0.1,1,25,2
128,0.1,0.31,0.5,45,41,62,73,39,0.1,1,25,2
129,0.1,0.31,0.5,51,44,63,73,38,0.1,1,25,2
130,0.1,0.31,0.5,53,53,59,71,42,0.1,1,25,2
131,0.1,0.31,0.5,49,41,53,72,48,0.1,1,25,2
132,0.1,0.31,0.5,58,40,50,73,51,0.1,1,25,2
133,0.1,0.31,0.5,52,52,63,73,38,0.1,1,25,2
134,0.1,0.31,0.5,44,44,63,73,38,0.1,1,25,2
135,0.1,0.31,0.5,51,42,59,73,42,0.1,1,25,2
136,0.1,0.31,0.5,53,51,59,73,42,0.1,1,25,2
137,0.1,0.31,0.5,46,43,63,73,38,0.1,1,25,2
138,0.1,0.31,0.5,51,43,60,73,41,0.1,1,25,2
139,0.1,0.31,0.5,54,51,52,73,49,0.1,1,25,2
140,0.1,0.31,0.5,58,40,-128,72,29,0.1,0,25,2
141,0.1,0.31,0.5,58,42,-155,71,56,0.1,0,25,2
142,0.1,0.31,0.5,46,57,61,67,40,0.1,1,25,2
143,0.1,0.31,0.5,43,57,58,-111,43,0.1,0,25,2
144,0.1,0.31,0.5,60,34,55,71,46,0.1,1,25,2
145,0.1,0.31,0.5,53,64,59,47,54,0.1,1,25,2
146,0.1,0.31,0.5,43,69,60,-141,42,0.1,0,25,2
147,0.1,0.31,0.5,55,55,-137,63,38,0.1,0,25,2
148,0.1,0.31,0.5,47,29,62,73,39,0.1,1,25,2
