eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-184,-173,-432,-130,-131,-195,-121,-357,333,0.1,0,15,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-135,-172,-122,-210,-138,-161,-125,-153,111,0.1,0,15,8
2,0.1,0.31,0.5,0,0,0,0,0,0,25,0,-112,-319,-132,-107,-111,-342,51,-153,243,0.1,0,15,8
3,0.1,0.31,0.5,17,17,17,36,13,17,19,54,-178,-170,-155,45,-115,-301,79,-29,202,0.1,0,15,8
4,0.1,0.31,0.5,47,57,56,30,49,53,60,33,-127,37,-2,83,-256,52,38,77,157,0.1,0,15,8
5,0.1,0.31,0.5,47,36,40,50,47,38,55,55,64,83,79,85,56,84,41,82,60,0.1,1,15,8
6,0.1,0.31,0.5,65,67,43,50,63,55,54,56,76,73,86,79,77,83,80,73,28,0.1,1,15,8
7,0.1,0.31,0.5,56,49,63,37,74,89,58,59,74,56,76,85,-116,-136,75,78,45,0.1,0,15,8
8,0.1,0.31,0.5,61,68,52,73,52,38,58,64,83,79,83,85,69,83,82,78,32,0.1,1,15,8
9,0.1,0.31,0.5,53,61,57,50,63,69,63,70,78,82,85,79,77,77,84,76,25,0.1,1,15,8
10,0.1,0.31,0.5,79,61,60,69,84,79,60,56,77,83,83,70,76,80,76,78,31,0.1,1,15,8
11,0.1,0.31,0.5,48,55,54,52,40,44,54,62,81,80,79,82,76,84,85,84,25,0.1,1,15,8
12,0.1,0.31,0.5,68,71,57,78,67,60,51,52,69,68,81,79,76,78,84,84,33,0.1,1,15,8
13,0.1,0.31,0.5,68,63,60,52,76,69,59,60,81,74,85,85,77,84,86,82,27,0.1,1,15,8
14,0.1,0.31,0.5,56,57,69,68,48,54,62,67,75,81,84,72,78,78,86,86,29,0.1,1,15,8
15,0.1,0.31,0.5,66,74,82,69,71,66,71,61,81,81,-119,83,76,82,-104,82,25,0.1,0,15,8
16,0.1,0.31,0.5,58,49,60,46,66,62,79,59,81,78,71,85,76,82,-111,75,30,0.1,0,15,8
17,0.1,0.31,0.5,83,70,59,66,68,73,53,70,74,82,71,86,73,75,86,84,30,0.1,1,15,8
18,0.1,0.31,0.5,50,64,73,93,57,55,49,56,65,78,85,-120,79,81,86,82,36,0.1,0,15,8
19,0.1,0.31,0.5,64,55,48,59,68,58,77,83,80,80,85,71,76,84,78,-121,30,0.1,0,15,8
20,0.1,0.31,0.5,72,65,56,46,60,66,49,60,76,80,85,87,80,84,87,84,25,0.1,1,15,8
21,0.1,0.31,0.5,53,67,71,87,62,53,46,44,81,77,85,61,78,82,88,84,40,0.1,1,15,8
22,0.1,0.31,0.5,63,58,48,57,62,68,75,76,80,74,85,76,80,81,82,82,27,0.1,1,15,8
23,0.1,0.31,0.5,78,71,69,52,70,69,60,71,81,81,81,81,80,83,88,85,21,0.1,1,15,8
24,0.1,0.31,0.5,53,64,64,84,62,55,47,49,80,80,83,82,80,80,85,78,23,0.1,1,15,8
25,0.1,0.31,0.5,62,54,51,36,57,63,69,68,81,79,83,83,74,78,82,84,27,0.1,1,15,8
26,0.1,0.31,0.5,84,61,59,65,69,58,51,57,-114,75,83,82,82,84,86,84,26,0.1,0,15,8
27,0.1,0.31,0.5,84,70,75,76,63,60,59,59,-115,80,82,83,80,82,-104,73,28,0.1,0,15,8
28,0.1,0.31,0.5,62,55,51,43,58,63,58,66,79,75,83,84,80,82,86,83,26,0.1,1,15,8
29,0.1,0.31,0.5,48,67,66,74,78,66,48,62,79,81,85,82,65,79,88,81,36,0.1,1,15,8
30,0.1,0.31,0.5,78,59,60,61,53,54,60,60,81,81,84,80,76,84,84,81,25,0.1,1,15,8
31,0.1,0.31,0.5,61,65,54,54,64,71,63,58,80,79,83,84,78,64,86,83,37,0.1,1,15,8
32,0.1,0.31,0.5,52,64,66,68,70,61,53,76,79,78,85,85,78,84,88,78,23,0.1,1,15,8
33,0.1,0.31,0.5,80,71,59,56,87,57,58,58,81,54,84,86,13,88,86,84,88,0.1,1,15,8
34,0.1,0.31,0.5,55,56,54,51,56,62,63,58,79,81,83,84,86,79,88,84,22,0.1,1,15,8
35,0.1,0.31,0.5,63,68,67,67,69,66,76,76,71,78,85,84,77,78,-113,73,30,0.1,0,15,8
36,0.1,0.31,0.5,72,64,62,59,65,60,44,50,79,80,83,87,80,82,88,81,22,0.1,1,15,8
37,0.1,0.31,0.5,60,54,49,61,55,66,46,55,77,80,84,67,78,78,88,82,34,0.1,1,15,8
38,0.1,0.31,0.5,64,70,64,71,66,74,71,69,76,80,87,86,80,68,86,84,33,0.1,1,15,8
39,0.1,0.31,0.5,66,61,61,54,81,58,53,53,81,79,85,87,-109,76,86,84,25,0.1,0,15,8
40,0.1,0.31,0.5,61,59,50,42,62,68,51,58,75,79,84,87,76,68,88,81,33,0.1,1,15,8
41,0.1,0.31,0.5,70,88,71,72,51,71,69,73,81,-155,83,86,80,74,87,84,56,0.1,0,15,8
42,0.1,0.31,0.5,65,69,68,68,84,62,50,58,80,79,83,84,80,72,88,84,29,0.1,1,15,8
43,0.1,0.31,0.5,63,40,52,47,62,70,52,57,72,80,84,85,78,67,86,82,34,0.1,1,15,8
44,0.1,0.31,0.5,65,84,69,68,49,72,67,76,82,81,83,85,79,73,88,73,28,0.1,1,15,8
45,0.1,0.31,0.5,67,69,80,59,84,59,43,60,74,78,-114,87,84,74,87,78,27,0.1,0,15,8
46,0.1,0.31,0.5,89,43,63,83,47,65,51,64,-130,70,81,-138,86,71,85,30,71,0.1,0,15,8
47,0.1,0.31,0.5,62,77,40,46,53,68,74,91,80,83,85,87,76,73,86,-135,36,0.1,0,15,8
48,0.1,0.31,0.5,46,77,111,51,86,61,47,57,79,63,-53,86,-143,74,88,82,154,0.1,0,15,8
49,0.1,0.31,0.5,78,48,46,72,68,65,51,54,81,81,85,83,82,65,88,76,36,0.1,1,15,8
50,0.1,0.31,0.5,57,61,55,47,37,62,56,85,75,83,82,87,78,76,88,39,62,0.1,1,15,8
51,0.1,0.31,0.5,59,67,72,55,81,63,55,58,78,83,85,87,79,75,87,75,26,0.1,1,15,8
52,0.1,0.31,0.5,67,49,52,69,65,60,51,54,81,83,83,86,84,74,88,84,27,0.1,1,15,8
53,0.1,0.31,0.5,61,83,54,46,40,70,67,74,79,-113,85,87,78,76,86,82,25,0.1,0,15,8
54,0.1,0.31,0.5,55,66,80,83,70,59,51,57,81,80,-116,-116,84,76,88,82,25,0.1,0,15,8
55,0.1,0.31,0.5,72,41,73,55,69,63,52,56,77,79,81,87,82,75,86,84,26,0.1,1,15,8
56,0.1,0.31,0.5,67,82,36,43,52,73,74,75,81,83,85,86,83,76,86,82,25,0.1,1,15,8
