eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,42,0,0,-203,-114,-126,-190,-185,16,-257,-223,158,0.1,0,20,8
1,0.1,0.31,0.5,11,11,11,11,11,15,11,49,-679,-163,-116,-124,-378,86,-126,-12,580,0.1,0,20,8
2,0.1,0.31,0.5,26,26,26,26,26,36,26,14,-232,-248,-149,-178,-299,59,-178,86,200,0.1,0,20,8
3,0.1,0.31,0.5,27,27,27,27,27,17,69,23,-192,-217,-122,-153,-210,83,-78,88,179,0.1,0,20,8
4,0.1,0.31,0.5,53,41,65,43,53,41,58,33,-353,-116,-6,-128,-160,84,48,88,254,0.1,0,20,8
5,0.1,0.31,0.5,65,47,39,64,50,39,59,32,-184,-107,81,-132,56,84,61,86,85,0.1,0,20,8
6,0.1,0.31,0.5,66,71,54,65,42,32,64,36,-173,-180,79,-163,55,79,-367,85,281,0.1,0,20,8
7,0.1,0.31,0.5,74,49,34,73,55,60,37,56,-163,73,80,-120,54,-122,72,73,64,0.1,0,20,8
8,0.1,0.31,0.5,94,65,63,84,51,40,69,41,-89,55,79,-252,61,77,69,81,190,0.1,0,20,8
9,0.1,0.31,0.5,90,62,67,102,98,68,64,73,43,75,81,-232,-134,84,70,79,133,0.1,0,20,8
10,0.1,0.31,0.5,100,61,56,102,32,33,61,50,-164,67,69,-245,75,84,71,78,146,0.1,0,20,8
11,0.1,0.31,0.5,73,95,85,102,86,83,94,73,39,57,76,-182,73,80,56,81,83,0.1,0,20,8
12,0.1,0.31,0.5,83,98,57,33,76,56,57,57,46,-122,77,31,72,88,73,82,70,0.1,0,20,8
13,0.1,0.31,0.5,109,79,76,112,76,77,83,69,44,50,79,71,68,80,72,84,57,0.1,1,20,8
14,0.1,0.31,0.5,73,75,73,76,81,58,86,84,48,69,75,74,51,86,24,69,77,0.1,1,20,8
15,0.1,0.31,0.5,100,89,73,72,83,64,80,58,51,64,77,72,60,83,75,85,50,0.1,1,20,8
16,0.1,0.31,0.5,96,78,89,84,95,66,117,64,31,67,73,70,61,82,-125,84,70,0.1,0,20,8
17,0.1,0.31,0.5,88,68,65,77,67,41,108,48,39,69,73,74,63,86,-126,84,62,0.1,0,20,8
18,0.1,0.31,0.5,91,99,75,76,96,62,65,120,47,61,80,63,67,86,50,-158,59,0.1,0,20,8
19,0.1,0.31,0.5,104,96,97,114,107,79,104,88,47,72,76,72,63,86,55,84,54,0.1,1,20,8
20,0.1,0.31,0.5,91,69,75,124,69,59,102,40,38,70,81,-152,56,86,62,88,63,0.1,0,20,8
21,0.1,0.31,0.5,86,92,68,82,125,114,64,77,47,68,76,67,-151,-4,68,86,105,0.1,0,20,8
22,0.1,0.31,0.5,126,107,95,75,90,97,106,76,-150,66,81,58,66,86,69,85,51,0.1,0,20,8
23,0.1,0.31,0.5,110,73,120,116,67,53,104,51,52,72,-127,74,67,86,62,85,49,0.1,0,20,8
24,0.1,0.31,0.5,65,88,78,73,108,87,75,87,39,70,81,70,63,78,63,82,62,0.1,1,20,8
25,0.1,0.31,0.5,118,114,60,71,71,69,82,57,-143,-134,80,71,62,84,70,86,44,0.1,0,20,8
26,0.1,0.31,0.5,87,72,102,100,84,79,85,61,56,71,62,70,59,72,51,85,50,0.1,1,20,8
27,0.1,0.31,0.5,90,62,69,80,62,53,68,45,-17,67,52,20,44,84,73,86,118,0.1,1,20,8
28,0.1,0.31,0.5,131,88,73,79,88,65,78,68,-133,73,73,74,66,86,60,84,41,0.1,0,20,8
29,0.1,0.31,0.5,75,93,91,102,118,68,95,73,58,53,75,64,-140,86,69,80,48,0.1,0,20,8
30,0.1,0.31,0.5,77,58,66,69,120,54,56,54,61,69,72,43,-117,81,71,84,58,0.1,0,20,8
31,0.1,0.31,0.5,104,114,95,90,80,78,106,121,57,71,74,67,54,86,56,-159,60,0.1,0,20,8
32,0.1,0.31,0.5,88,73,76,94,94,90,118,63,58,71,72,62,-3,59,-118,85,104,0.1,0,20,8
33,0.1,0.31,0.5,92,116,93,83,105,82,81,63,20,-125,64,71,65,86,73,84,81,0.1,0,20,8
34,0.1,0.31,0.5,106,84,92,87,78,65,90,86,50,53,74,71,69,86,-6,85,107,0.1,1,20,8
35,0.1,0.31,0.5,88,64,69,83,82,58,107,68,59,76,75,63,71,85,64,75,42,0.1,1,20,8
36,0.1,0.31,0.5,81,108,91,91,100,72,87,84,61,57,75,69,-112,86,72,82,44,0.1,0,20,8
37,0.1,0.31,0.5,114,76,91,70,98,62,63,87,25,52,55,71,65,86,73,74,76,0.1,1,20,8
38,0.1,0.31,0.5,87,80,79,88,76,69,100,81,59,-38,75,74,60,84,70,32,139,0.1,1,20,8
39,0.1,0.31,0.5,85,114,85,90,97,70,94,83,53,-35,75,71,68,86,75,58,136,0.1,1,20,8
40,0.1,0.31,0.5,114,81,119,79,89,121,60,77,17,51,-135,62,69,-175,71,29,84,0.1,0,20,8
41,0.1,0.31,0.5,89,76,91,91,74,79,98,85,5,17,73,74,65,84,70,80,96,0.1,1,20,8
42,0.1,0.31,0.5,93,113,48,91,98,51,94,85,58,-78,75,71,70,82,69,80,179,0.1,1,20,8
43,0.1,0.31,0.5,93,78,112,78,88,91,65,87,66,63,73,72,67,84,70,27,74,0.1,1,20,8
44,0.1,0.31,0.5,96,75,86,88,70,60,114,80,69,27,75,72,71,86,-131,17,84,0.1,0,20,8
45,0.1,0.31,0.5,78,110,63,96,103,74,105,101,73,-67,72,71,71,51,73,36,168,0.1,1,20,8
46,0.1,0.31,0.5,90,76,105,77,94,93,47,69,70,39,75,68,81,86,74,82,62,0.1,1,20,8
47,0.1,0.31,0.5,87,118,76,86,65,58,108,67,72,-189,73,74,66,86,-129,85,90,0.1,0,20,8
48,0.1,0.31,0.5,76,78,68,85,97,50,84,63,73,30,79,77,69,86,54,85,71,0.1,1,20,8
49,0.1,0.31,0.5,97,77,100,78,90,88,45,70,73,45,75,70,64,86,85,86,56,0.1,1,20,8
50,0.1,0.31,0.5,112,108,81,88,72,73,96,75,-129,-97,72,71,71,76,81,82,198,0.1,0,20,8
51,0.1,0.31,0.5,87,74,72,90,87,62,71,64,13,-20,75,73,75,86,85,86,121,0.1,1,20,8
52,0.1,0.31,0.5,73,81,103,79,97,97,48,76,69,-30,70,77,71,79,85,83,131,0.1,1,20,8
53,0.1,0.31,0.5,108,101,74,77,80,65,90,65,71,53,74,76,73,86,83,85,48,0.1,1,20,8
54,0.1,0.31,0.5,71,76,77,94,74,50,70,58,69,67,65,61,71,86,83,86,40,0.1,1,20,8
55,0.1,0.31,0.5,67,77,93,75,106,84,50,70,73,34,75,78,58,-112,82,86,67,0.1,0,20,8
56,0.1,0.31,0.5,113,102,70,71,78,66,71,51,57,29,75,75,51,85,85,86,72,0.1,1,20,8
57,0.1,0.31,0.5,55,69,83,86,84,49,68,119,69,56,71,72,65,83,81,-182,83,0.1,0,20,8
58,0.1,0.31,0.5,96,107,103,92,114,75,105,81,71,-13,73,76,59,86,-120,84,114,0.1,0,20,8
59,0.1,0.31,0.5,106,102,72,73,74,64,70,48,72,53,74,76,64,86,81,84,48,0.1,1,20,8
60,0.1,0.31,0.5,90,75,83,82,86,54,53,89,-99,33,71,76,67,85,83,85,200,0.1,1,20,8
61,0.1,0.31,0.5,85,107,94,87,109,71,90,71,55,-47,69,77,46,86,82,80,148,0.1,1,20,8
62,0.1,0.31,0.5,101,89,77,76,73,70,68,58,69,25,73,70,54,84,83,84,76,0.1,1,20,8
63,0.1,0.31,0.5,76,117,71,96,90,77,52,76,71,-127,73,54,65,60,84,86,47,0.1,0,20,8
64,0.1,0.31,0.5,84,76,95,96,105,109,77,63,69,44,75,73,62,65,85,86,57,0.1,1,20,8
65,0.1,0.31,0.5,95,83,80,63,74,77,71,55,72,-69,68,77,62,67,82,85,170,0.1,1,20,8
66,0.1,0.31,0.5,95,116,81,86,86,55,67,84,-15,-64,73,78,65,86,80,83,165,0.1,1,20,8
67,0.1,0.31,0.5,90,76,98,93,104,80,87,90,61,52,64,78,71,86,83,72,49,0.1,1,20,8
68,0.1,0.31,0.5,92,72,80,106,73,66,102,59,73,28,60,-105,66,85,-113,85,73,0.1,0,20,8
69,0.1,0.31,0.5,77,106,76,76,93,63,71,76,72,26,74,69,50,81,74,86,75,0.1,1,20,8
70,0.1,0.31,0.5,98,91,115,71,112,84,47,76,42,-4,31,77,44,80,85,84,105,0.1,1,20,8
71,0.1,0.31,0.5,95,72,87,89,74,59,98,53,62,49,61,80,57,84,78,86,52,0.1,1,20,8
72,0.1,0.31,0.5,83,114,82,69,101,60,73,73,62,-70,74,78,45,86,80,85,171,0.1,1,20,8
73,0.1,0.31,0.5,98,92,93,78,92,77,51,75,57,27,72,78,69,85,85,84,74,0.1,1,20,8
74,0.1,0.31,0.5,85,81,86,88,86,61,87,59,63,8,53,77,26,86,84,83,93,0.1,1,20,8
75,0.1,0.31,0.5,89,103,79,63,91,70,84,68,48,46,74,78,66,80,74,86,55,0.1,1,20,8
76,0.1,0.31,0.5,101,86,111,71,85,75,86,63,41,3,23,78,68,86,60,86,98,0.1,1,20,8
77,0.1,0.31,0.5,90,82,67,117,102,60,76,50,39,20,74,-171,3,79,85,86,98,0.1,0,20,8
78,0.1,0.31,0.5,121,105,95,98,100,66,89,72,-175,56,42,76,62,84,69,86,76,0.1,0,20,8
79,0.1,0.31,0.5,88,90,106,47,91,72,69,67,63,-8,75,77,69,86,85,86,109,0.1,1,20,8
80,0.1,0.31,0.5,72,86,83,109,81,71,80,62,61,67,70,76,71,84,85,86,40,0.1,1,20,8
81,0.1,0.31,0.5,114,104,76,104,94,71,69,91,63,-71,75,65,74,86,85,80,172,0.1,1,20,8
82,0.1,0.31,0.5,83,108,92,128,85,64,78,73,60,-19,72,-191,70,86,69,85,120,0.1,0,20,8
83,0.1,0.31,0.5,95,69,73,46,76,75,77,51,34,60,75,78,70,78,85,85,67,0.1,1,20,8
84,0.1,0.31,0.5,116,112,91,109,100,86,80,75,58,51,75,55,68,86,83,85,50,0.1,1,20,8
85,0.1,0.31,0.5,88,97,89,120,90,69,61,74,45,4,75,76,69,84,86,86,97,0.1,1,20,8
86,0.1,0.31,0.5,83,70,79,45,79,66,68,60,53,53,75,78,69,85,85,85,48,0.1,1,20,8
87,0.1,0.31,0.5,112,101,92,93,98,74,81,72,73,-28,74,79,71,86,85,86,129,0.1,1,20,8
88,0.1,0.31,0.5,79,96,88,112,88,68,66,76,60,50,75,76,66,86,83,84,51,0.1,1,20,8
89,0.1,0.31,0.5,87,72,85,50,81,68,70,59,63,5,70,78,65,83,81,84,96,0.1,1,20,8
90,0.1,0.31,0.5,121,101,83,85,99,70,120,68,-283,16,73,78,51,86,30,86,184,0.1,0,20,8
91,0.1,0.31,0.5,112,99,93,113,88,70,78,74,62,55,74,76,69,86,85,86,46,0.1,1,20,8
92,0.1,0.31,0.5,53,84,83,59,82,65,66,60,54,38,69,67,69,85,83,86,63,0.1,1,20,8
93,0.1,0.31,0.5,96,116,79,107,115,61,71,62,68,-133,71,-117,-125,86,85,84,34,0.1,0,20,8
94,0.1,0.31,0.5,104,96,93,84,93,74,69,75,69,58,73,77,71,86,85,86,43,0.1,1,20,8
95,0.1,0.31,0.5,73,67,85,70,60,90,84,71,69,-61,73,78,71,70,79,84,162,0.1,1,20,8
96,0.1,0.31,0.5,95,96,79,82,109,76,71,65,67,63,72,75,53,85,85,86,48,0.1,1,20,8
97,0.1,0.31,0.5,95,109,88,93,119,78,77,78,69,28,75,78,10,86,82,86,91,0.1,1,20,8
98,0.1,0.31,0.5,110,67,81,118,57,68,72,72,-131,68,64,-146,71,82,83,80,47,0.1,0,20,8
99,0.1,0.31,0.5,113,92,83,66,98,87,90,65,-172,66,75,78,71,-111,-112,80,73,0.1,0,20,8
100,0.1,0.31,0.5,103,96,91,68,100,79,117,78,-190,72,75,78,64,69,-127,86,91,0.1,0,20,8
101,0.1,0.31,0.5,85,58,72,95,50,55,113,59,26,66,64,78,71,90,-112,85,75,0.1,0,20,8
102,0.1,0.31,0.5,79,104,93,81,109,75,113,70,69,66,74,78,71,90,-127,86,35,0.1,0,20,8
103,0.1,0.31,0.5,113,108,74,64,82,74,81,62,63,-117,74,78,64,83,73,86,38,0.1,0,20,8
104,0.1,0.31,0.5,120,84,63,80,48,46,63,59,-135,66,75,78,69,90,60,81,41,0.1,0,20,8
105,0.1,0.31,0.5,68,51,81,61,92,60,93,63,53,66,69,77,69,90,73,86,48,0.1,1,20,8
106,0.1,0.31,0.5,106,99,73,75,86,55,76,64,-151,67,72,74,70,90,71,85,52,0.1,0,20,8
107,0.1,0.31,0.5,91,83,72,80,59,35,59,65,31,57,74,78,59,90,73,82,70,0.1,1,20,8
108,0.1,0.31,0.5,58,49,72,93,77,72,82,63,54,70,74,-106,71,85,73,86,47,0.1,0,20,8
109,0.1,0.31,0.5,100,93,66,60,85,59,75,59,50,68,73,78,62,90,57,86,51,0.1,1,20,8
110,0.1,0.31,0.5,103,87,82,66,68,38,70,63,-240,68,75,78,69,90,73,86,141,0.1,0,20,8
111,0.1,0.31,0.5,98,54,73,95,81,53,83,54,36,70,75,70,68,90,73,84,65,0.1,1,20,8
112,0.1,0.31,0.5,56,94,71,68,89,57,77,68,52,70,75,78,68,90,69,86,49,0.1,1,20,8
113,0.1,0.31,0.5,104,90,87,65,69,56,76,68,44,58,73,77,65,86,45,84,57,0.1,1,20,8
114,0.1,0.31,0.5,94,58,74,92,81,57,80,52,49,68,67,75,70,90,70,86,52,0.1,1,20,8
115,0.1,0.31,0.5,56,90,74,72,89,64,77,70,54,65,73,75,60,87,59,86,47,0.1,1,20,8
116,0.1,0.31,0.5,96,88,98,64,71,54,70,85,48,70,64,70,69,90,72,73,53,0.1,1,20,8
117,0.1,0.31,0.5,96,63,77,94,89,46,81,61,39,70,74,73,61,90,73,85,62,0.1,1,20,8
118,0.1,0.31,0.5,60,95,75,68,79,50,72,57,54,54,66,78,67,90,69,82,47,0.1,1,20,8
119,0.1,0.31,0.5,99,79,94,58,78,58,95,69,57,68,59,78,57,90,63,86,44,0.1,1,20,8
120,0.1,0.31,0.5,86,67,64,91,84,49,76,54,59,70,72,78,70,90,69,85,42,0.1,1,20,8
121,0.1,0.31,0.5,65,93,86,73,82,51,75,73,57,66,65,78,67,90,74,86,44,0.1,1,20,8
122,0.1,0.31,0.5,94,87,87,63,73,53,82,67,50,61,74,78,62,90,73,86,51,0.1,1,20,8
123,0.1,0.31,0.5,92,87,65,85,79,55,75,49,28,9,74,76,65,87,71,86,92,0.1,1,20,8
124,0.1,0.31,0.5,103,90,78,73,79,59,72,69,-153,70,71,78,68,90,69,84,54,0.1,0,20,8
125,0.1,0.31,0.5,73,76,85,69,72,51,83,77,10,66,73,77,71,90,72,85,91,0.1,1,20,8
126,0.1,0.31,0.5,81,68,68,105,81,67,75,52,61,73,75,-125,71,84,70,86,40,0.1,0,20,8
127,0.1,0.31,0.5,100,90,76,87,81,98,74,98,57,70,75,78,71,52,73,-119,49,0.1,0,20,8
128,0.1,0.31,0.5,67,78,93,43,72,70,82,74,58,60,68,72,71,90,71,86,43,0.1,1,20,8
129,0.1,0.31,0.5,83,71,69,98,78,45,100,38,58,68,73,78,69,90,-115,86,43,0.1,0,20,8
130,0.1,0.31,0.5,111,85,74,85,99,54,72,84,39,67,74,75,-122,90,73,86,62,0.1,0,20,8
131,0.1,0.31,0.5,72,83,89,47,89,57,66,63,55,69,73,75,65,90,73,86,46,0.1,1,20,8
132,0.1,0.31,0.5,84,73,72,102,57,47,99,39,57,64,75,74,67,89,69,86,44,0.1,1,20,8
133,0.1,0.31,0.5,96,85,72,103,89,52,76,75,48,58,65,29,71,90,70,84,72,0.1,1,20,8
134,0.1,0.31,0.5,73,84,85,50,86,61,69,96,52,66,75,77,65,89,70,45,56,0.1,1,20,8
135,0.1,0.31,0.5,86,82,83,107,94,57,90,67,49,70,75,-151,19,88,72,74,82,0.1,0,20,8
136,0.1,0.31,0.5,88,78,68,97,78,55,78,67,55,67,75,76,70,90,73,86,46,0.1,1,20,8
137,0.1,0.31,0.5,85,88,83,34,90,56,68,81,53,63,73,71,71,90,73,77,48,0.1,1,20,8
138,0.1,0.31,0.5,85,82,91,115,76,46,92,64,54,66,66,70,71,89,72,86,47,0.1,1,20,8
139,0.1,0.31,0.5,89,78,69,97,77,52,78,66,57,69,73,78,71,90,72,86,44,0.1,1,20,8
140,0.1,0.31,0.5,72,78,85,105,82,87,61,64,57,70,61,-121,70,73,71,86,44,0.1,0,20,8
141,0.1,0.31,0.5,86,78,81,39,73,68,91,57,57,67,72,73,71,90,70,81,44,0.1,1,20,8
142,0.1,0.31,0.5,89,84,81,97,82,46,80,72,55,69,65,71,71,90,70,86,46,0.1,1,20,8
143,0.1,0.31,0.5,72,75,74,98,82,105,64,65,51,70,75,80,61,-245,73,86,146,0.1,0,20,8
144,0.1,0.31,0.5,83,74,91,33,73,82,85,45,55,56,-106,80,71,90,72,86,46,0.1,0,20,8
145,0.1,0.31,0.5,93,89,81,97,85,28,83,69,57,63,73,75,69,90,73,86,44,0.1,1,20,8
146,0.1,0.31,0.5,78,80,68,100,81,64,79,97,54,70,72,79,73,90,24,-118,77,0.1,0,20,8
147,0.1,0.31,0.5,85,75,90,36,75,58,86,78,55,69,75,77,71,90,73,86,46,0.1,1,20,8
148,0.1,0.31,0.5,100,86,79,93,84,33,84,34,33,66,75,78,69,90,69,86,68,0.1,1,20,8
