eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-111,-122,23,0.1,0,10,2
1,0.1,0.31,0.5,0,0,-120,-109,21,0.1,0,10,2
2,0.1,0.31,0.5,0,0,-128,-109,29,0.1,0,10,2
3,0.1,0.31,0.5,0,0,-128,-107,29,0.1,0,10,2
4,0.1,0.31,0.5,0,0,-112,-137,38,0.1,0,10,2
5,0.1,0.31,0.5,0,0,-185,-150,86,0.1,0,10,2
6,0.1,0.31,0.5,0,0,-119,-157,58,0.1,0,10,2
7,0.1,0.31,0.5,0,0,-127,-117,28,0.1,0,10,2
8,0.1,0.31,0.5,0,0,-111,-133,34,0.1,0,10,2
9,0.1,0.31,0.5,0,0,-123,-113,24,0.1,0,10,2
10,0.1,0.31,0.5,0,0,-161,-157,62,0.1,0,10,2
11,0.1,0.31,0.5,0,0,-154,-189,90,0.1,0,10,2
12,0.1,0.31,0.5,0,15,-198,70,99,0.1,0,10,2
13,0.1,0.31,0.5,12,12,-120,88,21,0.1,0,10,2
14,0.1,0.31,0.5,31,12,-19,90,120,0.1,1,10,2
15,0.1,0.31,0.5,38,26,-163,84,64,0.1,0,10,2
16,0.1,0.31,0.5,26,12,81,90,20,0.1,1,10,2
17,0.1,0.31,0.5,22,45,78,46,55,0.1,1,10,2
18,0.1,0.31,0.5,24,16,-118,81,20,0.1,0,10,2
19,0.1,0.31,0.5,23,20,83,92,18,0.1,1,10,2
20,0.1,0.31,0.5,21,11,76,92,25,0.1,1,10,2
21,0.1,0.31,0.5,21,21,85,-118,19,0.1,0,10,2
22,0.1,0.31,0.5,24,10,77,92,24,0.1,1,10,2
23,0.1,0.31,0.5,18,19,85,92,16,0.1,1,10,2
24,0.1,0.31,0.5,20,17,85,91,16,0.1,1,10,2
25,0.1,0.31,0.5,21,12,-109,92,10,0.1,0,10,2
26,0.1,0.31,0.5,15,17,85,90,16,0.1,1,10,2
27,0.1,0.31,0.5,30,14,62,90,39,0.1,1,10,2
28,0.1,0.31,0.5,19,20,80,90,21,0.1,1,10,2
29,0.1,0.31,0.5,24,15,85,90,16,0.1,1,10,2
30,0.1,0.31,0.5,28,20,83,90,18,0.1,1,10,2
31,0.1,0.31,0.5,21,20,78,88,23,0.1,1,10,2
32,0.1,0.31,0.5,23,17,84,88,17,0.1,1,10,2
33,0.1,0.31,0.5,28,23,85,90,16,0.1,1,10,2
34,0.1,0.31,0.5,21,20,81,89,20,0.1,1,10,2
35,0.1,0.31,0.5,24,18,83,86,18,0.1,1,10,2
36,0.1,0.31,0.5,28,25,-115,-141,42,0.1,0,10,2
37,0.1,0.31,0.5,32,24,72,87,29,0.1,1,10,2
38,0.1,0.31,0.5,14,15,89,90,12,0.1,1,10,2
39,0.1,0.31,0.5,23,15,-117,90,18,0.1,0,10,2
40,0.1,0.31,0.5,23,14,81,90,20,0.1,1,10,2
41,0.1,0.31,0.5,14,21,89,90,12,0.1,1,10,2
42,0.1,0.31,0.5,23,14,89,90,12,0.1,1,10,2
43,0.1,0.31,0.5,23,18,87,92,14,0.1,1,10,2
44,0.1,0.31,0.5,14,21,87,89,14,0.1,1,10,2
45,0.1,0.31,0.5,23,17,89,90,12,0.1,1,10,2
46,0.1,0.31,0.5,19,21,89,90,12,0.1,1,10,2
47,0.1,0.31,0.5,17,20,87,90,14,0.1,1,10,2
48,0.1,0.31,0.5,24,16,88,90,13,0.1,1,10,2
49,0.1,0.31,0.5,24,20,-105,88,13,0.1,0,10,2
50,0.1,0.31,0.5,24,17,-108,89,12,0.1,0,10,2
51,0.1,0.31,0.5,17,12,-107,90,11,0.1,0,10,2
52,0.1,0.31,0.5,29,12,36,90,65,0.1,1,10,2
53,0.1,0.31,0.5,19,22,88,90,13,0.1,1,10,2
54,0.1,0.31,0.5,22,17,88,72,29,0.1,1,10,2
55,0.1,0.31,0.5,24,21,-113,90,14,0.1,0,10,2
56,0.1,0.31,0.5,17,11,91,90,11,0.1,1,10,2
57,0.1,0.31,0.5,17,22,91,90,11,0.1,1,10,2
58,0.1,0.31,0.5,21,11,91,90,11,0.1,1,10,2
59,0.1,0.31,0.5,15,21,91,90,11,0.1,1,10,2
60,0.1,0.31,0.5,15,23,89,84,17,0.1,1,10,2
61,0.1,0.31,0.5,22,13,89,90,12,0.1,1,10,2
62,0.1,0.31,0.5,18,20,91,90,11,0.1,1,10,2
63,0.1,0.31,0.5,15,22,84,90,17,0.1,1,10,2
64,0.1,0.31,0.5,21,12,91,90,11,0.1,1,10,2
