eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-428,-196,-201,-146,-326,-195,329,0.1,0,25,6
1,0.1,0.31,0.5,0,0,0,0,0,60,-207,-364,-597,-285,-211,-55,498,0.1,0,25,6
2,0.1,0.31,0.5,142,24,24,24,24,25,-342,-614,-259,-225,-317,74,515,0.1,0,25,6
3,0.1,0.31,0.5,142,67,67,67,67,47,-160,-257,-181,-174,-504,-121,405,0.1,0,25,6
4,0.1,0.31,0.5,45,71,77,69,71,42,48,-142,-600,-25,-141,75,501,0.1,0,25,6
5,0.1,0.31,0.5,93,113,110,98,100,71,56,-173,-96,38,-149,73,197,0.1,0,25,6
6,0.1,0.31,0.5,104,92,101,78,49,140,44,-79,40,58,69,-277,180,0.1,0,25,6
7,0.1,0.31,0.5,125,128,116,114,133,45,-8,44,8,48,-130,67,109,0.1,0,25,6
8,0.1,0.31,0.5,172,112,132,91,70,100,-201,64,53,56,73,77,102,0.1,0,25,6
9,0.1,0.31,0.5,115,87,71,135,80,94,15,67,54,46,82,75,86,0.1,1,25,6
10,0.1,0.31,0.5,126,95,127,87,72,61,19,67,55,49,81,77,82,0.1,1,25,6
11,0.1,0.31,0.5,164,113,78,85,60,85,-172,18,38,59,82,61,83,0.1,0,25,6
12,0.1,0.31,0.5,116,165,161,165,50,130,30,-148,-185,-28,79,55,129,0.1,0,25,6
13,0.1,0.31,0.5,122,81,61,80,107,47,18,31,61,57,70,76,83,0.1,1,25,6
14,0.1,0.31,0.5,134,136,133,135,95,108,30,43,61,39,73,74,71,0.1,1,25,6
15,0.1,0.31,0.5,116,107,113,107,63,82,39,63,45,46,81,77,62,0.1,1,25,6
16,0.1,0.31,0.5,104,111,91,107,75,138,42,-3,58,47,79,-137,104,0.1,0,25,6
17,0.1,0.31,0.5,155,103,137,108,82,42,-172,-45,-3,49,76,77,146,0.1,0,25,6
18,0.1,0.31,0.5,111,120,122,81,49,94,23,30,23,64,78,76,78,0.1,1,25,6
19,0.1,0.31,0.5,145,86,100,114,103,96,-125,59,62,59,77,77,42,0.1,0,25,6
20,0.1,0.31,0.5,147,83,102,95,80,76,-193,73,59,54,78,69,94,0.1,0,25,6
21,0.1,0.31,0.5,103,88,125,74,72,75,-30,75,-50,60,63,77,151,0.1,1,25,6
22,0.1,0.31,0.5,82,88,105,102,89,140,67,68,42,56,78,-209,110,0.1,0,25,6
23,0.1,0.31,0.5,132,79,99,128,77,106,57,67,54,20,77,-19,120,0.1,1,25,6
24,0.1,0.31,0.5,85,104,104,91,65,155,65,72,60,61,81,-172,73,0.1,0,25,6
25,0.1,0.31,0.5,117,89,132,105,105,78,37,73,12,65,73,64,89,0.1,1,25,6
26,0.1,0.31,0.5,103,107,99,125,72,81,64,5,26,-123,75,54,96,0.1,0,25,6
27,0.1,0.31,0.5,101,102,113,91,74,135,45,69,62,65,73,-146,56,0.1,0,25,6
28,0.1,0.31,0.5,112,113,101,92,88,117,46,46,55,60,79,43,58,0.1,1,25,6
29,0.1,0.31,0.5,94,62,89,93,100,56,58,74,58,66,61,68,43,0.1,1,25,6
30,0.1,0.31,0.5,104,115,104,112,88,93,59,54,64,59,64,80,47,0.1,1,25,6
31,0.1,0.31,0.5,89,80,80,134,69,85,54,75,71,-288,79,79,189,0.1,0,25,6
32,0.1,0.31,0.5,109,94,108,65,98,88,53,65,64,57,79,71,48,0.1,1,25,6
