eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-216.5,226,0.1,0,20,4
1,0.1,0.31,0.5,8.25,-125.75,215,0.1,0,20,4
2,0.1,0.31,0.5,8.25,-196.75,209,0.1,0,20,4
3,0.1,0.31,0.5,8.75,-151.25,169,0.1,0,20,4
4,0.1,0.31,0.5,44.0,-178.5,339,0.1,0,20,4
5,0.1,0.31,0.5,20.0,-111.25,286,0.1,0,20,4
6,0.1,0.31,0.5,18.75,-55.75,106,0.1,0,20,4
7,0.1,0.31,0.5,18.25,-111.0,121,0.1,0,20,4
8,0.1,0.31,0.5,33.75,-65.75,257,0.1,0,20,4
9,0.1,0.31,0.5,29.0,7.75,83,0.1,0,20,4
10,0.1,0.31,0.5,39.75,-104.75,174,0.1,0,20,4
11,0.1,0.31,0.5,30.0,-42.5,213,0.1,0,20,4
12,0.1,0.31,0.5,34.0,-63.5,110,0.1,0,20,4
13,0.1,0.31,0.5,29.75,-100.0,167,0.1,0,20,4
14,0.1,0.31,0.5,28.25,-28.0,176,0.1,0,20,4
15,0.1,0.31,0.5,25.25,-11.5,136,0.1,0,20,4
16,0.1,0.31,0.5,32.0,-28.25,159,0.1,0,20,4
17,0.1,0.31,0.5,36.5,-57.75,230,0.1,0,20,4
18,0.1,0.31,0.5,25.25,-1.0,99,0.1,0,20,4
19,0.1,0.31,0.5,26.25,-43.75,254,0.1,0,20,4
20,0.1,0.31,0.5,29.75,-37.5,222,0.1,0,20,4
21,0.1,0.31,0.5,27.25,-32.75,208,0.1,0,20,4
22,0.1,0.31,0.5,31.0,-22.5,166,0.1,0,20,4
23,0.1,0.31,0.5,30.75,-33.75,196,0.1,0,20,4
24,0.1,0.31,0.5,28.5,-13.25,137,0.1,0,20,4
25,0.1,0.31,0.5,26.75,-33.75,44,0.1,0,20,4
26,0.1,0.31,0.5,26.75,-157.25,285,0.1,0,20,4
27,0.1,0.31,0.5,27.0,-92.0,199,0.1,0,20,4
28,0.1,0.31,0.5,26.25,-105.0,264,0.1,0,20,4
29,0.1,0.31,0.5,47.5,-55.5,160,0.1,0,20,4
30,0.1,0.31,0.5,54.75,-13.5,246,0.1,1,20,4
31,0.1,0.31,0.5,37.0,59.75,57,0.1,1,20,4
32,0.1,0.31,0.5,35.25,12.5,47,0.1,0,20,4
33,0.1,0.31,0.5,39.25,52.5,58,0.1,1,20,4
34,0.1,0.31,0.5,37.5,9.0,62,0.1,0,20,4
35,0.1,0.31,0.5,38.25,56.75,64,0.1,1,20,4
36,0.1,0.31,0.5,36.0,9.75,54,0.1,0,20,4
37,0.1,0.31,0.5,36.75,61.0,50,0.1,1,20,4
38,0.1,0.31,0.5,37.25,58.0,58,0.1,1,20,4
39,0.1,0.31,0.5,36.25,63.0,54,0.1,1,20,4
40,0.1,0.31,0.5,37.0,59.0,52,0.1,1,20,4
41,0.1,0.31,0.5,40.5,11.5,56,0.1,0,20,4
42,0.1,0.31,0.5,38.75,58.25,50,0.1,1,20,4
43,0.1,0.31,0.5,36.0,63.75,48,0.1,1,20,4
44,0.1,0.31,0.5,37.25,52.75,88,0.1,1,20,4
45,0.1,0.31,0.5,36.25,61.25,57,0.1,1,20,4
