eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,28,0,0,-253,-138,-162,-176,-139,27,-129,-110,154,0.1,0,20,8
1,0.1,0.31,0.5,0,0,97,0,0,16,23,0,-312,-108,-271,-223,-161,86,59,-120,372,0.1,0,20,8
2,0.1,0.31,0.5,0,0,25,0,0,16,14,0,-269,-172,70,-166,-352,86,87,-133,253,0.1,0,20,8
3,0.1,0.31,0.5,39,0,24,0,0,16,14,0,22,-184,74,-110,-200,82,88,-164,101,0.1,0,20,8
4,0.1,0.31,0.5,39,116,23,0,0,16,19,0,-125,-359,79,-211,-187,86,81,-130,460,0.1,0,20,8
5,0.1,0.31,0.5,27,50,23,0,76,16,16,0,70,27,-155,-219,-115,86,86,-141,216,0.1,0,20,8
6,0.1,0.31,0.5,34,46,30,0,26,20,16,0,53,45,66,-190,73,77,-135,-186,91,0.1,0,20,8
7,0.1,0.31,0.5,27,40,23,0,26,16,14,0,72,58,79,-158,-277,84,88,-477,378,0.1,0,20,8
8,0.1,0.31,0.5,27,32,22,0,25,24,14,0,-122,68,80,-371,77,61,84,-159,272,0.1,0,20,8
9,0.1,0.31,0.5,7,33,23,0,26,16,14,0,-124,68,75,-148,73,85,86,-126,49,0.1,0,20,8
10,0.1,0.31,0.5,7,30,23,0,26,16,15,0,-188,69,79,-157,-196,86,84,-296,197,0.1,0,20,8
11,0.1,0.31,0.5,7,31,23,0,25,16,19,0,-164,67,76,-163,77,-147,77,-134,65,0.1,0,20,8
12,0.1,0.31,0.5,7,30,23,0,25,16,20,0,-291,74,78,-163,72,86,74,-115,192,0.1,0,20,8
13,0.1,0.31,0.5,7,27,24,0,25,22,15,0,-134,72,75,-180,68,77,86,-149,81,0.1,0,20,8
14,0.1,0.31,0.5,7,40,23,0,55,16,16,0,-276,42,75,-315,-20,86,82,-457,358,0.1,0,20,8
15,0.1,0.31,0.5,7,26,23,0,26,65,14,0,-181,76,77,-160,75,-83,88,-142,184,0.1,0,20,8
16,0.1,0.31,0.5,92,26,23,0,26,65,14,0,-119,-219,78,-128,75,-154,88,-195,220,0.1,0,20,8
17,0.1,0.31,0.5,53,26,23,81,26,15,14,0,42,76,78,-133,56,86,88,-121,234,0.1,0,20,8
18,0.1,0.31,0.5,53,26,23,27,21,15,14,0,-207,76,79,71,81,-272,87,-168,173,0.1,0,20,8
19,0.1,0.31,0.5,50,36,23,28,22,16,15,0,48,69,-105,67,74,86,86,-126,53,0.1,0,20,8
20,0.1,0.31,0.5,51,24,23,28,21,17,14,0,48,77,78,-135,80,80,87,-156,57,0.1,0,20,8
21,0.1,0.31,0.5,51,25,23,27,21,16,14,138,41,76,78,73,80,86,-105,-451,552,0.1,0,20,8
22,0.1,0.31,0.5,52,29,24,26,21,16,14,61,43,67,79,76,79,86,88,29,72,0.1,1,20,8
23,0.1,0.31,0.5,52,29,23,30,23,16,14,56,48,-133,78,64,77,86,-193,19,94,0.1,0,20,8
24,0.1,0.31,0.5,73,26,25,36,23,16,15,63,16,72,71,49,-178,84,85,18,85,0.1,0,20,8
25,0.1,0.31,0.5,52,31,24,33,22,40,20,58,44,57,71,56,78,18,75,38,83,0.1,1,20,8
26,0.1,0.31,0.5,63,24,23,34,23,16,16,58,15,78,76,63,75,84,86,34,86,0.1,1,20,8
27,0.1,0.31,0.5,55,32,25,34,21,16,16,54,46,53,77,-106,81,84,86,41,60,0.1,0,20,8
28,0.1,0.31,0.5,55,25,23,30,24,17,16,51,-129,73,77,68,75,82,86,39,62,0.1,0,20,8
29,0.1,0.31,0.5,64,24,25,30,21,16,18,53,20,77,73,71,81,86,77,45,81,0.1,1,20,8
30,0.1,0.31,0.5,59,26,23,31,22,20,16,59,-131,78,79,71,79,77,86,35,66,0.1,0,20,8
31,0.1,0.31,0.5,68,26,33,34,21,16,30,57,2,-270,54,72,80,82,50,36,171,0.1,0,20,8
32,0.1,0.31,0.5,58,25,33,31,23,17,17,56,39,71,-123,66,81,83,84,32,69,0.1,0,20,8
33,0.1,0.31,0.5,108,24,24,31,22,16,16,54,-162,77,75,70,75,85,83,47,263,0.1,1,20,8
