eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-133,-198,-132,-115,-103,-141,99,0.1,0,10,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-126,-161,-110,-144,-206,-222,123,0.1,0,10,6
2,0.1,0.31,0.5,0,0,0,0,0,0,-124,-117,-132,-113,-128,-111,33,0.1,0,10,6
3,0.1,0.31,0.5,0,20,0,0,41,0,-114,36,-158,-130,-39,-154,140,0.1,0,10,6
4,0.1,0.31,0.5,0,12,21,0,10,0,-126,89,55,-121,90,-113,46,0.1,0,10,6
5,0.1,0.31,0.5,33,12,15,0,10,34,-1,-131,87,-114,92,3,102,0.1,0,10,6
6,0.1,0.31,0.5,20,12,16,0,12,11,77,89,85,-115,82,91,24,0.1,0,10,6
7,0.1,0.31,0.5,21,12,20,0,10,11,81,90,81,-154,92,-201,102,0.1,0,10,6
8,0.1,0.31,0.5,26,22,16,0,11,11,69,58,79,-118,89,-108,43,0.1,0,10,6
9,0.1,0.31,0.5,21,18,22,0,10,11,80,80,73,-123,91,91,28,0.1,0,10,6
10,0.1,0.31,0.5,21,16,15,0,10,11,81,82,88,-178,91,90,79,0.1,0,10,6
11,0.1,0.31,0.5,23,16,15,0,10,11,75,85,85,-115,90,90,26,0.1,0,10,6
12,0.1,0.31,0.5,23,18,15,0,10,11,73,78,83,-166,92,87,67,0.1,0,10,6
13,0.1,0.31,0.5,23,16,15,0,10,11,-113,85,-173,-112,92,-113,74,0.1,0,10,6
14,0.1,0.31,0.5,21,16,15,0,10,11,80,84,86,-177,92,88,78,0.1,0,10,6
15,0.1,0.31,0.5,21,16,15,0,10,11,79,83,84,-120,-138,-108,39,0.1,0,10,6
16,0.1,0.31,0.5,23,16,15,0,10,11,73,85,86,-164,90,85,65,0.1,0,10,6
17,0.1,0.31,0.5,21,17,15,0,10,15,80,90,86,-126,92,79,27,0.1,0,10,6
18,0.1,0.31,0.5,31,19,15,18,10,11,62,76,87,40,92,91,61,0.1,1,10,6
19,0.1,0.31,0.5,22,13,20,10,13,11,78,87,66,90,91,90,35,0.1,1,10,6
20,0.1,0.31,0.5,21,14,15,10,13,11,77,85,85,91,-113,95,24,0.1,0,10,6
21,0.1,0.31,0.5,22,13,23,10,8,13,76,88,69,90,94,89,32,0.1,1,10,6
22,0.1,0.31,0.5,21,15,15,10,6,11,81,85,87,-129,-157,91,58,0.1,0,10,6
23,0.1,0.31,0.5,31,11,14,11,22,11,61,92,89,89,53,91,48,0.1,1,10,6
24,0.1,0.31,0.5,20,14,15,10,15,11,78,83,87,89,85,91,23,0.1,1,10,6
