eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-666,-154,-217,-194,-329,-332,567,0.1,0,25,6
1,0.1,0.31,0.5,0,0,0,0,0,0,-620,-218,-298,-236,-205,-247,521,0.1,0,25,6
2,0.1,0.31,0.5,0,159,0,0,0,71,-197,-424,-279,-322,-618,-109,525,0.1,0,25,6
3,0.1,0.31,0.5,0,44,0,0,0,28,-163,41,-1164,-221,-339,70,1065,0.1,0,25,6
4,0.1,0.31,0.5,0,40,0,0,0,28,-237,30,-188,-181,-534,-365,435,0.1,0,25,6
5,0.1,0.31,0.5,0,35,0,0,0,5,-207,63,-341,-481,-184,-304,382,0.1,0,25,6
6,0.1,0.31,0.5,0,36,0,0,0,63,-147,60,-136,-319,-394,-62,295,0.1,0,25,6
7,0.1,0.31,0.5,0,50,0,0,0,63,-463,28,-306,-532,-230,-130,433,0.1,0,25,6
8,0.1,0.31,0.5,0,45,0,0,0,27,-218,-120,-714,-178,-129,72,615,0.1,0,25,6
9,0.1,0.31,0.5,0,45,106,0,0,26,-369,-109,-300,-206,-435,73,401,0.1,0,25,6
10,0.1,0.31,0.5,0,89,46,0,80,36,-315,-133,47,-302,-109,27,234,0.1,0,25,6
11,0.1,0.31,0.5,0,38,46,115,29,29,-236,61,27,-255,70,63,356,0.1,0,25,6
12,0.1,0.31,0.5,0,38,34,43,34,29,-272,63,64,57,61,-211,173,0.1,0,25,6
13,0.1,0.31,0.5,0,37,31,43,86,27,-580,64,68,53,-72,71,481,0.1,0,25,6
14,0.1,0.31,0.5,0,67,32,43,30,27,-182,-12,69,58,71,74,113,0.1,0,25,6
15,0.1,0.31,0.5,0,44,30,43,29,27,-405,52,69,59,70,74,306,0.1,0,25,6
16,0.1,0.31,0.5,0,46,30,41,29,59,-259,45,-341,56,70,-27,242,0.1,0,25,6
17,0.1,0.31,0.5,0,41,35,43,36,27,-339,60,56,46,53,77,240,0.1,0,25,6
18,0.1,0.31,0.5,0,39,33,45,39,29,-424,55,64,52,55,69,325,0.1,0,25,6
19,0.1,0.31,0.5,83,52,31,43,31,25,-122,33,71,61,64,-132,223,0.1,0,25,6
20,0.1,0.31,0.5,97,38,31,46,31,24,-127,64,-151,48,-167,61,228,0.1,0,25,6
21,0.1,0.31,0.5,49,46,31,61,29,27,39,37,70,-4,63,74,105,0.1,1,25,6
22,0.1,0.31,0.5,48,37,32,41,29,25,48,64,68,57,-245,74,146,0.1,0,25,6
23,0.1,0.31,0.5,48,37,32,41,40,25,-161,62,69,59,40,68,62,0.1,0,25,6
24,0.1,0.31,0.5,45,50,31,41,27,24,48,14,69,-267,75,76,168,0.1,0,25,6
25,0.1,0.31,0.5,49,39,34,42,27,24,38,53,64,53,75,71,63,0.1,1,25,6
26,0.1,0.31,0.5,51,37,34,43,32,26,31,61,-154,53,62,71,70,0.1,0,25,6
27,0.1,0.31,0.5,51,38,31,41,27,44,31,61,66,57,74,26,75,0.1,1,25,6
28,0.1,0.31,0.5,51,38,31,43,28,25,-164,61,67,44,73,72,65,0.1,0,25,6
29,0.1,0.31,0.5,47,37,31,41,28,25,45,65,68,61,72,76,56,0.1,1,25,6
30,0.1,0.31,0.5,44,37,32,41,27,26,57,59,66,61,73,72,44,0.1,1,25,6
31,0.1,0.31,0.5,46,36,37,42,27,36,48,64,55,54,74,62,53,0.1,1,25,6
