eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-427,-221,-113,-164,-293,-386,-150,-249,328,0.1,0,20,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,37,-193,-130,-227,-111,-380,-228,-199,28,281,0.1,0,20,8
2,0.1,0.31,0.5,0,0,0,0,0,0,0,17,-367,-383,-223,-211,-450,-288,-126,84,351,0.1,0,20,8
3,0.1,0.31,0.5,0,0,0,0,39,0,0,17,-364,-135,-130,-133,11,-167,-267,-154,265,0.1,0,20,8
4,0.1,0.31,0.5,0,0,65,0,29,0,0,5,-167,-155,-108,-154,69,-180,-272,-138,209,0.1,0,20,8
5,0.1,0.31,0.5,0,0,36,0,27,0,0,5,-255,-299,54,-146,75,-186,-315,-233,216,0.1,0,20,8
6,0.1,0.31,0.5,0,0,36,0,32,0,0,5,-439,-219,53,-334,53,-126,-385,-206,340,0.1,0,20,8
7,0.1,0.31,0.5,0,0,32,0,27,0,0,39,-217,-227,61,-246,75,-196,-201,-29,147,0.1,0,20,8
8,0.1,0.31,0.5,0,0,33,0,27,0,0,16,-290,-160,61,-154,75,-183,-299,84,200,0.1,0,20,8
9,0.1,0.31,0.5,0,0,33,0,31,0,0,15,-136,-312,62,-275,69,-242,-316,83,217,0.1,0,20,8
10,0.1,0.31,0.5,0,0,33,0,27,0,0,15,-219,-147,56,-199,69,-246,-189,-117,147,0.1,0,20,8
11,0.1,0.31,0.5,0,0,30,0,27,0,0,51,-171,-333,69,-131,75,-127,-137,-15,234,0.1,0,20,8
12,0.1,0.31,0.5,0,0,29,0,32,0,0,16,-185,-299,73,-182,62,-149,-124,84,200,0.1,0,20,8
13,0.1,0.31,0.5,0,0,34,0,27,45,0,18,-208,-156,57,-220,75,-19,-427,80,328,0.1,0,20,8
14,0.1,0.31,0.5,0,0,34,0,27,15,0,18,-303,-558,58,-365,-143,86,-317,-127,459,0.1,0,20,8
15,0.1,0.31,0.5,112,0,32,0,28,15,91,19,-286,-289,69,-191,71,-133,-173,81,387,0.1,0,20,8
16,0.1,0.31,0.5,39,97,29,0,27,14,41,16,56,-283,69,-213,-450,86,49,86,384,0.1,0,20,8
17,0.1,0.31,0.5,46,45,30,0,33,18,38,16,43,55,76,-160,67,73,44,85,61,0.1,0,20,8
18,0.1,0.31,0.5,44,44,28,0,33,14,33,16,45,42,63,-272,-126,88,66,86,173,0.1,0,20,8
19,0.1,0.31,0.5,58,48,27,55,30,14,34,16,-7,44,73,-105,61,88,63,86,206,0.1,1,20,8
20,0.1,0.31,0.5,41,47,54,21,28,16,42,18,57,-81,20,80,-110,83,58,78,182,0.1,0,20,8
21,0.1,0.31,0.5,40,46,32,24,33,14,27,16,60,15,61,71,47,88,75,86,86,0.1,1,20,8
22,0.1,0.31,0.5,39,42,31,24,28,14,27,16,61,25,59,-134,75,86,73,86,76,0.1,0,20,8
23,0.1,0.31,0.5,42,43,27,25,30,14,29,16,54,-105,75,70,68,88,70,86,206,0.1,1,20,8
24,0.1,0.31,0.5,45,44,28,23,27,19,27,16,46,41,68,-324,75,83,71,-144,225,0.1,0,20,8
25,0.1,0.31,0.5,45,49,58,23,37,14,51,16,-134,-92,11,65,55,88,14,-174,193,0.1,0,20,8
26,0.1,0.31,0.5,45,45,25,26,30,14,27,16,50,-30,78,77,61,88,71,86,131,0.1,1,20,8
27,0.1,0.31,0.5,44,57,25,22,27,14,82,17,59,-107,74,73,73,88,-123,86,224,0.1,1,20,8
28,0.1,0.31,0.5,45,54,25,22,31,14,27,17,51,-146,76,80,67,86,75,84,247,0.1,1,20,8
29,0.1,0.31,0.5,43,42,26,23,31,23,22,17,52,49,67,75,-174,71,81,-124,75,0.1,0,20,8
30,0.1,0.31,0.5,44,42,27,23,31,23,21,17,56,-259,73,-143,-113,-150,79,79,160,0.1,0,20,8
31,0.1,0.31,0.5,51,48,26,46,27,14,21,17,43,-14,72,-15,74,88,79,80,116,0.1,1,20,8
32,0.1,0.31,0.5,51,47,26,41,27,15,21,17,-143,-279,76,-186,68,90,81,-155,180,0.1,0,20,8
33,0.1,0.31,0.5,49,46,30,23,27,16,27,16,-196,28,66,63,76,81,63,86,97,0.1,0,20,8
34,0.1,0.31,0.5,38,55,25,34,28,14,26,21,60,-158,76,50,71,86,71,71,259,0.1,1,20,8
35,0.1,0.31,0.5,45,52,25,26,27,14,23,16,36,-200,75,70,73,88,70,86,301,0.1,1,20,8
36,0.1,0.31,0.5,40,48,25,24,52,14,22,16,56,40,77,55,18,-224,81,86,125,0.1,0,20,8
37,0.1,0.31,0.5,42,59,25,29,47,14,22,16,56,17,74,-55,25,88,73,86,156,0.1,1,20,8
38,0.1,0.31,0.5,39,55,25,30,27,14,22,17,55,36,-170,78,73,88,78,85,71,0.1,0,20,8
39,0.1,0.31,0.5,39,57,26,37,27,14,22,17,61,16,71,24,74,87,-125,-162,85,0.1,0,20,8
