eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,25,-154,-107,-135,-172,-190,-255,-446,54,347,0.1,0,20,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,14,-525,-116,-329,-107,-377,-308,-173,85,426,0.1,0,20,8
2,0.1,0.31,0.5,0,0,0,0,0,0,0,16,-476,-277,-110,-159,-148,-223,-230,84,377,0.1,0,20,8
3,0.1,0.31,0.5,0,51,0,0,0,0,0,17,-141,-13,-105,-196,-233,-146,-159,82,134,0.1,0,20,8
4,0.1,0.31,0.5,0,27,0,0,0,33,0,15,-213,62,-197,-234,-119,19,-133,88,135,0.1,0,20,8
5,0.1,0.31,0.5,0,24,0,0,0,19,0,14,-173,75,-296,-186,-142,74,-227,86,197,0.1,0,20,8
6,0.1,0.31,0.5,0,25,0,0,95,16,0,14,-201,75,-182,-199,-215,85,-170,88,316,0.1,0,20,8
7,0.1,0.31,0.5,0,44,0,0,40,19,0,18,-374,44,-192,-190,50,81,-360,78,275,0.1,0,20,8
8,0.1,0.31,0.5,0,25,0,0,40,16,0,14,-365,68,-333,-234,-154,86,-334,88,266,0.1,0,20,8
9,0.1,0.31,0.5,0,27,0,0,20,13,70,14,-152,72,-128,-166,80,-128,-98,87,199,0.1,0,20,8
10,0.1,0.31,0.5,0,24,0,0,18,14,18,33,-285,78,-389,-128,-132,84,83,60,290,0.1,0,20,8
11,0.1,0.31,0.5,0,24,142,0,25,16,18,14,-209,74,-415,-149,62,84,-130,88,516,0.1,0,20,8
12,0.1,0.31,0.5,0,24,21,35,18,44,21,15,-169,78,81,31,78,-7,77,86,108,0.1,0,20,8
13,0.1,0.31,0.5,0,28,21,24,20,14,20,14,-380,73,81,78,71,88,76,86,281,0.1,0,20,8
14,0.1,0.31,0.5,38,26,23,27,19,14,23,14,23,72,77,59,81,88,68,85,78,0.1,1,20,8
15,0.1,0.31,0.5,38,24,22,24,19,14,19,18,-174,77,79,76,83,83,82,78,75,0.1,0,20,8
16,0.1,0.31,0.5,25,27,23,24,19,14,21,22,75,69,72,78,83,88,76,72,32,0.1,1,20,8
17,0.1,0.31,0.5,26,25,21,24,19,14,19,14,75,73,74,78,82,88,80,88,28,0.1,1,20,8
18,0.1,0.31,0.5,24,25,20,24,19,14,19,14,75,-120,81,77,-155,88,82,88,56,0.1,0,20,8
19,0.1,0.31,0.5,28,26,19,25,20,14,19,14,61,74,82,71,78,87,81,-209,110,0.1,0,20,8
20,0.1,0.31,0.5,36,23,19,24,19,14,19,15,60,76,-114,73,83,87,81,82,41,0.1,0,20,8
21,0.1,0.31,0.5,34,23,19,26,19,14,23,14,-123,-153,81,72,85,88,73,86,54,0.1,0,20,8
