eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-313,-333,234,0.1,0,25,2
1,0.1,0.31,0.5,132,0,-243,-168,344,0.1,0,25,2
2,0.1,0.31,0.5,69,0,20,-145,81,0.1,0,25,2
3,0.1,0.31,0.5,70,0,26,-252,153,0.1,0,25,2
4,0.1,0.31,0.5,69,0,24,-332,233,0.1,0,25,2
5,0.1,0.31,0.5,69,111,-153,-167,268,0.1,0,25,2
6,0.1,0.31,0.5,73,46,1,36,100,0.1,1,25,2
7,0.1,0.31,0.5,64,35,34,64,67,0.1,1,25,2
8,0.1,0.31,0.5,67,34,21,68,80,0.1,1,25,2
9,0.1,0.31,0.5,89,36,-29,58,130,0.1,1,25,2
10,0.1,0.31,0.5,58,33,40,69,61,0.1,1,25,2
11,0.1,0.31,0.5,58,34,-165,67,66,0.1,0,25,2
12,0.1,0.31,0.5,58,84,39,-63,164,0.1,1,25,2
13,0.1,0.31,0.5,65,33,22,69,79,0.1,1,25,2
14,0.1,0.31,0.5,60,33,38,67,63,0.1,1,25,2
15,0.1,0.31,0.5,57,33,39,69,62,0.1,1,25,2
16,0.1,0.31,0.5,54,37,38,57,63,0.1,1,25,2
17,0.1,0.31,0.5,68,35,35,61,66,0.1,1,25,2
18,0.1,0.31,0.5,97,35,-59,-157,160,0.1,0,25,2
19,0.1,0.31,0.5,89,34,-146,67,247,0.1,1,25,2
20,0.1,0.31,0.5,61,49,24,35,77,0.1,1,25,2
21,0.1,0.31,0.5,105,33,-134,68,235,0.1,1,25,2
22,0.1,0.31,0.5,55,48,43,35,66,0.1,1,25,2
23,0.1,0.31,0.5,55,41,-145,49,52,0.1,0,25,2
24,0.1,0.31,0.5,55,33,40,68,61,0.1,1,25,2
25,0.1,0.31,0.5,65,34,16,64,85,0.1,1,25,2
26,0.1,0.31,0.5,59,35,30,67,71,0.1,1,25,2
27,0.1,0.31,0.5,63,33,27,65,74,0.1,1,25,2
28,0.1,0.31,0.5,64,36,25,62,76,0.1,1,25,2
29,0.1,0.31,0.5,68,33,17,68,84,0.1,1,25,2
30,0.1,0.31,0.5,69,34,11,67,90,0.1,1,25,2
31,0.1,0.31,0.5,55,40,39,51,62,0.1,1,25,2
32,0.1,0.31,0.5,67,40,24,-133,77,0.1,0,25,2
33,0.1,0.31,0.5,54,32,46,63,55,0.1,1,25,2
34,0.1,0.31,0.5,58,32,26,49,75,0.1,1,25,2
35,0.1,0.31,0.5,86,34,-69,55,170,0.1,1,25,2
36,0.1,0.31,0.5,71,32,12,54,89,0.1,1,25,2
37,0.1,0.31,0.5,64,38,25,42,76,0.1,1,25,2
38,0.1,0.31,0.5,61,63,28,-102,203,0.1,1,25,2
39,0.1,0.31,0.5,60,47,28,26,75,0.1,1,25,2
40,0.1,0.31,0.5,75,32,-5,59,106,0.1,1,25,2
41,0.1,0.31,0.5,82,32,-15,63,116,0.1,1,25,2
42,0.1,0.31,0.5,90,33,-32,60,133,0.1,1,25,2
43,0.1,0.31,0.5,76,32,21,28,80,0.1,1,25,2
44,0.1,0.31,0.5,81,33,10,21,91,0.1,1,25,2
45,0.1,0.31,0.5,84,32,7,63,94,0.1,1,25,2
46,0.1,0.31,0.5,84,51,-159,35,66,0.1,0,25,2
47,0.1,0.31,0.5,69,32,7,56,94,0.1,1,25,2
48,0.1,0.31,0.5,65,32,31,-136,70,0.1,0,25,2
49,0.1,0.31,0.5,70,32,-10,-109,111,0.1,0,25,2
50,0.1,0.31,0.5,65,25,18,-306,207,0.1,0,25,2
51,0.1,0.31,0.5,70,87,5,-233,334,0.1,1,25,2
52,0.1,0.31,0.5,62,30,29,46,72,0.1,1,25,2
53,0.1,0.31,0.5,64,37,35,63,66,0.1,1,25,2
54,0.1,0.31,0.5,58,30,39,50,62,0.1,1,25,2
55,0.1,0.31,0.5,58,33,-123,56,45,0.1,0,25,2
56,0.1,0.31,0.5,54,34,-209,69,110,0.1,0,25,2
57,0.1,0.31,0.5,47,29,-291,69,192,0.1,0,25,2
58,0.1,0.31,0.5,123,67,-200,-16,301,0.1,1,25,2
59,0.1,0.31,0.5,151,30,-210,70,311,0.1,1,25,2
60,0.1,0.31,0.5,84,29,-20,73,121,0.1,1,25,2
61,0.1,0.31,0.5,82,39,6,52,95,0.1,1,25,2
62,0.1,0.31,0.5,77,31,11,71,90,0.1,1,25,2
63,0.1,0.31,0.5,76,30,-160,70,61,0.1,0,25,2
64,0.1,0.31,0.5,87,29,-10,71,111,0.1,1,25,2
65,0.1,0.31,0.5,76,29,20,72,81,0.1,1,25,2
66,0.1,0.31,0.5,90,47,-33,1,134,0.1,1,25,2
67,0.1,0.31,0.5,71,47,21,-144,80,0.1,0,25,2
68,0.1,0.31,0.5,72,29,20,71,81,0.1,1,25,2
69,0.1,0.31,0.5,71,29,22,70,79,0.1,1,25,2
70,0.1,0.31,0.5,70,29,31,71,70,0.1,1,25,2
71,0.1,0.31,0.5,75,30,9,73,92,0.1,1,25,2
72,0.1,0.31,0.5,76,28,15,73,86,0.1,1,25,2
73,0.1,0.31,0.5,71,56,27,6,95,0.1,1,25,2
74,0.1,0.31,0.5,73,34,24,57,77,0.1,1,25,2
75,0.1,0.31,0.5,73,29,20,71,81,0.1,1,25,2
76,0.1,0.31,0.5,114,29,-82,-333,234,0.1,0,25,2
77,0.1,0.31,0.5,75,29,14,72,87,0.1,1,25,2
78,0.1,0.31,0.5,81,34,9,63,92,0.1,1,25,2
79,0.1,0.31,0.5,79,31,3,69,98,0.1,1,25,2
80,0.1,0.31,0.5,74,54,18,34,83,0.1,1,25,2
81,0.1,0.31,0.5,72,46,24,52,77,0.1,1,25,2
82,0.1,0.31,0.5,73,55,29,12,89,0.1,1,25,2
83,0.1,0.31,0.5,73,49,-204,52,105,0.1,0,25,2
84,0.1,0.31,0.5,70,41,-217,59,118,0.1,0,25,2
85,0.1,0.31,0.5,69,55,27,15,86,0.1,1,25,2
86,0.1,0.31,0.5,75,41,27,55,74,0.1,1,25,2
87,0.1,0.31,0.5,113,42,-39,54,140,0.1,1,25,2
88,0.1,0.31,0.5,106,43,-61,66,162,0.1,1,25,2
89,0.1,0.31,0.5,75,41,13,55,88,0.1,1,25,2
90,0.1,0.31,0.5,78,41,16,61,85,0.1,1,25,2
91,0.1,0.31,0.5,74,41,27,-134,74,0.1,0,25,2
92,0.1,0.31,0.5,74,41,-171,59,72,0.1,0,25,2
93,0.1,0.31,0.5,82,41,11,59,90,0.1,1,25,2
94,0.1,0.31,0.5,79,41,3,57,98,0.1,1,25,2
95,0.1,0.31,0.5,95,41,-44,-647,548,0.1,0,25,2
96,0.1,0.31,0.5,75,42,6,59,95,0.1,1,25,2
97,0.1,0.31,0.5,70,44,27,51,74,0.1,1,25,2
98,0.1,0.31,0.5,83,89,-2,-55,156,0.1,1,25,2
99,0.1,0.31,0.5,71,41,28,60,73,0.1,1,25,2
100,0.1,0.31,0.5,70,41,31,59,70,0.1,1,25,2
101,0.1,0.31,0.5,71,41,25,59,76,0.1,1,25,2
102,0.1,0.31,0.5,75,41,24,-154,77,0.1,0,25,2
103,0.1,0.31,0.5,72,41,26,59,75,0.1,1,25,2
104,0.1,0.31,0.5,70,41,27,59,74,0.1,1,25,2
105,0.1,0.31,0.5,70,41,29,60,72,0.1,1,25,2
106,0.1,0.31,0.5,70,42,26,57,75,0.1,1,25,2
107,0.1,0.31,0.5,70,41,26,51,75,0.1,1,25,2
108,0.1,0.31,0.5,75,43,22,50,79,0.1,1,25,2
109,0.1,0.31,0.5,75,41,-187,61,88,0.1,0,25,2
110,0.1,0.31,0.5,71,75,28,28,73,0.1,1,25,2
111,0.1,0.31,0.5,119,75,-34,-126,135,0.1,0,25,2
112,0.1,0.31,0.5,70,40,31,60,70,0.1,1,25,2
113,0.1,0.31,0.5,71,43,28,50,73,0.1,1,25,2
114,0.1,0.31,0.5,83,43,-6,-137,107,0.1,0,25,2
115,0.1,0.31,0.5,83,41,-135,61,40,0.1,0,25,2
116,0.1,0.31,0.5,73,38,25,-131,76,0.1,0,25,2
117,0.1,0.31,0.5,77,45,13,51,88,0.1,1,25,2
118,0.1,0.31,0.5,77,40,-123,61,40,0.1,0,25,2
119,0.1,0.31,0.5,75,40,-130,59,42,0.1,0,25,2
120,0.1,0.31,0.5,65,41,-198,55,99,0.1,0,25,2
121,0.1,0.31,0.5,79,38,8,63,93,0.1,1,25,2
122,0.1,0.31,0.5,77,38,22,-161,79,0.1,0,25,2
123,0.1,0.31,0.5,80,58,15,-7,108,0.1,1,25,2
124,0.1,0.31,0.5,77,58,24,-533,434,0.1,0,25,2
125,0.1,0.31,0.5,76,51,21,39,80,0.1,1,25,2
126,0.1,0.31,0.5,76,48,-193,51,94,0.1,0,25,2
127,0.1,0.31,0.5,76,62,-600,-2,501,0.1,0,25,2
128,0.1,0.31,0.5,77,62,15,-154,86,0.1,0,25,2
129,0.1,0.31,0.5,77,49,18,38,83,0.1,1,25,2
130,0.1,0.31,0.5,77,46,20,55,81,0.1,1,25,2
131,0.1,0.31,0.5,77,58,-194,13,95,0.1,0,25,2
132,0.1,0.31,0.5,78,47,19,55,82,0.1,1,25,2
133,0.1,0.31,0.5,88,47,-3,51,104,0.1,1,25,2
134,0.1,0.31,0.5,77,47,19,57,82,0.1,1,25,2
135,0.1,0.31,0.5,76,48,21,52,80,0.1,1,25,2
136,0.1,0.31,0.5,84,50,13,49,88,0.1,1,25,2
137,0.1,0.31,0.5,76,51,23,44,78,0.1,1,25,2
138,0.1,0.31,0.5,76,47,20,52,81,0.1,1,25,2
139,0.1,0.31,0.5,76,48,21,50,80,0.1,1,25,2
140,0.1,0.31,0.5,77,86,18,-70,171,0.1,1,25,2
141,0.1,0.31,0.5,77,86,17,-125,84,0.1,0,25,2
142,0.1,0.31,0.5,80,47,24,55,77,0.1,1,25,2
143,0.1,0.31,0.5,80,47,-157,53,58,0.1,0,25,2
144,0.1,0.31,0.5,80,47,12,55,89,0.1,1,25,2
145,0.1,0.31,0.5,104,47,-41,54,142,0.1,1,25,2
146,0.1,0.31,0.5,79,47,14,46,87,0.1,1,25,2
147,0.1,0.31,0.5,77,47,15,55,86,0.1,1,25,2
148,0.1,0.31,0.5,79,49,16,51,85,0.1,1,25,2
