eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,-401,-147,-194,-193,-612,-481,513,0.1,0,25,6
1,0.1,0.31,0.5,0,0,0,0,85,0,-176,-227,-312,-168,-94,-150,213,0.1,0,25,6
2,0.1,0.31,0.5,0,0,0,0,46,0,-221,-368,-184,-477,46,-282,378,0.1,0,25,6
3,0.1,0.31,0.5,0,0,0,0,45,0,-742,-604,-332,-314,55,-233,643,0.1,0,25,6
4,0.1,0.31,0.5,0,0,0,0,45,0,-189,-209,-391,-182,53,-259,292,0.1,0,25,6
5,0.1,0.31,0.5,0,0,0,0,45,0,-273,-260,-302,-179,54,-182,203,0.1,0,25,6
6,0.1,0.31,0.5,0,0,0,0,51,0,-252,-265,-366,-273,46,-668,569,0.1,0,25,6
7,0.1,0.31,0.5,0,0,0,0,59,0,-391,-499,-745,-182,38,-152,646,0.1,0,25,6
8,0.1,0.31,0.5,0,0,0,0,67,0,-420,-218,-329,-178,-22,-227,321,0.1,0,25,6
9,0.1,0.31,0.5,0,0,0,0,44,0,-289,-233,-375,-904,53,-811,805,0.1,0,25,6
10,0.1,0.31,0.5,0,85,0,0,49,0,-620,-108,-1024,-211,41,-266,925,0.1,0,25,6
11,0.1,0.31,0.5,0,39,0,0,98,0,-442,55,-322,-686,-63,-340,587,0.1,0,25,6
12,0.1,0.31,0.5,0,46,0,0,49,0,-579,26,-425,-187,30,-475,480,0.1,0,25,6
13,0.1,0.31,0.5,0,38,0,76,46,104,-285,63,-174,-186,46,-133,287,0.1,0,25,6
14,0.1,0.31,0.5,0,41,94,31,48,61,-172,55,-127,68,41,15,228,0.1,0,25,6
15,0.1,0.31,0.5,0,38,49,30,42,52,-212,62,47,68,54,44,113,0.1,0,25,6
16,0.1,0.31,0.5,0,40,45,29,41,43,-290,56,54,71,54,68,191,0.1,0,25,6
17,0.1,0.31,0.5,0,37,47,33,39,106,-414,65,47,55,-172,-275,376,0.1,0,25,6
18,0.1,0.31,0.5,0,41,48,30,62,61,-202,59,44,68,-22,36,123,0.1,0,25,6
19,0.1,0.31,0.5,0,41,48,29,61,62,-401,54,41,73,-129,36,302,0.1,0,25,6
20,0.1,0.31,0.5,0,37,56,32,43,56,-178,65,13,67,48,42,88,0.1,0,25,6
21,0.1,0.31,0.5,0,42,45,29,41,71,-270,47,46,71,55,-5,171,0.1,0,25,6
22,0.1,0.31,0.5,0,41,42,29,43,67,-599,49,50,72,42,15,500,0.1,0,25,6
23,0.1,0.31,0.5,0,41,41,30,44,63,-193,-165,58,71,55,29,94,0.1,0,25,6
24,0.1,0.31,0.5,0,42,42,30,108,68,-330,53,60,-190,-157,26,258,0.1,0,25,6
25,0.1,0.31,0.5,0,35,42,30,107,92,-264,67,-253,-159,-277,11,178,0.1,0,25,6
26,0.1,0.31,0.5,0,35,41,30,46,39,-585,64,61,69,52,40,486,0.1,0,25,6
27,0.1,0.31,0.5,0,35,43,38,46,40,-518,65,49,65,-144,54,419,0.1,0,25,6
28,0.1,0.31,0.5,0,45,62,32,66,35,-599,44,-3,59,8,64,500,0.1,0,25,6
29,0.1,0.31,0.5,0,42,48,27,56,58,-335,49,34,75,32,4,236,0.1,0,25,6
30,0.1,0.31,0.5,123,63,43,32,58,63,-185,-13,52,67,41,12,286,0.1,1,25,6
31,0.1,0.31,0.5,48,35,42,31,91,43,46,67,59,52,-52,45,153,0.1,1,25,6
32,0.1,0.31,0.5,48,36,45,27,91,73,-218,65,47,74,-266,-10,167,0.1,0,25,6
33,0.1,0.31,0.5,47,36,43,27,81,41,54,-162,59,70,-70,54,171,0.1,0,25,6
34,0.1,0.31,0.5,48,36,54,27,58,40,50,62,21,75,35,59,80,0.1,1,25,6
35,0.1,0.31,0.5,46,35,51,39,44,40,39,66,40,49,60,-151,62,0.1,0,25,6
36,0.1,0.31,0.5,46,37,43,29,34,44,-331,59,58,65,-172,52,232,0.1,0,25,6
37,0.1,0.31,0.5,45,39,47,27,23,42,54,56,39,73,78,53,62,0.1,1,25,6
38,0.1,0.31,0.5,44,35,48,27,23,43,56,67,43,73,-261,60,162,0.1,0,25,6
39,0.1,0.31,0.5,144,37,41,27,24,68,-218,55,59,74,75,-106,319,0.1,1,25,6
40,0.1,0.31,0.5,77,35,41,27,31,39,20,67,57,75,59,62,81,0.1,1,25,6
41,0.1,0.31,0.5,76,44,42,29,19,44,11,50,65,68,82,40,90,0.1,1,25,6
42,0.1,0.31,0.5,86,35,53,27,19,40,-18,67,30,75,79,59,119,0.1,1,25,6
43,0.1,0.31,0.5,85,35,48,27,19,39,-2,67,55,74,83,61,103,0.1,1,25,6
44,0.1,0.31,0.5,74,35,43,31,19,39,24,61,55,70,80,-140,77,0.1,0,25,6
45,0.1,0.31,0.5,77,35,41,31,20,40,14,67,60,-169,83,59,87,0.1,0,25,6
46,0.1,0.31,0.5,85,43,42,27,20,44,-2,56,57,74,-120,33,103,0.1,0,25,6
47,0.1,0.31,0.5,80,36,46,31,19,41,9,65,51,65,82,49,92,0.1,1,25,6
48,0.1,0.31,0.5,104,36,44,31,21,40,-61,58,55,-123,80,63,162,0.1,0,25,6
49,0.1,0.31,0.5,77,43,43,28,20,39,15,43,54,-127,80,59,86,0.1,0,25,6
50,0.1,0.31,0.5,76,46,41,18,19,41,14,40,59,-124,83,57,87,0.1,0,25,6
51,0.1,0.31,0.5,76,37,41,14,19,45,18,66,59,-316,82,61,217,0.1,0,25,6
52,0.1,0.31,0.5,75,37,41,77,27,39,25,-109,-935,-64,77,62,836,0.1,0,25,6
53,0.1,0.31,0.5,76,41,54,46,19,39,11,58,34,46,83,-142,90,0.1,0,25,6
54,0.1,0.31,0.5,76,35,53,43,19,40,-390,66,20,51,81,61,291,0.1,0,25,6
55,0.1,0.31,0.5,106,35,56,43,19,41,-24,-488,27,54,83,59,389,0.1,0,25,6
56,0.1,0.31,0.5,88,35,43,43,19,40,-2,64,56,55,83,59,103,0.1,1,25,6
57,0.1,0.31,0.5,96,36,68,43,19,59,-22,65,7,-167,82,20,123,0.1,0,25,6
58,0.1,0.31,0.5,86,35,41,47,36,59,-7,62,61,40,34,18,108,0.1,1,25,6
59,0.1,0.31,0.5,82,36,43,43,19,54,8,65,64,57,83,31,93,0.1,1,25,6
60,0.1,0.31,0.5,93,37,41,43,19,49,4,59,61,58,83,50,97,0.1,1,25,6
