eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-141,-221,122,0.1,0,15,2
1,0.1,0.31,0.5,0,26,-128,32,69,0.1,0,15,2
2,0.1,0.31,0.5,0,17,-131,84,32,0.1,0,15,2
3,0.1,0.31,0.5,0,17,-159,-211,112,0.1,0,15,2
4,0.1,0.31,0.5,0,17,-128,84,29,0.1,0,15,2
5,0.1,0.31,0.5,0,18,-191,83,92,0.1,0,15,2
6,0.1,0.31,0.5,0,22,-179,69,80,0.1,0,15,2
7,0.1,0.31,0.5,0,17,-184,85,85,0.1,0,15,2
8,0.1,0.31,0.5,0,17,-107,85,16,0.1,0,15,2
9,0.1,0.31,0.5,0,17,-213,85,114,0.1,0,15,2
10,0.1,0.31,0.5,0,21,-186,71,87,0.1,0,15,2
11,0.1,0.31,0.5,27,17,44,85,57,0.1,1,15,2
12,0.1,0.31,0.5,22,18,76,76,25,0.1,1,15,2
13,0.1,0.31,0.5,27,17,61,85,40,0.1,1,15,2
14,0.1,0.31,0.5,22,19,78,79,23,0.1,1,15,2
15,0.1,0.31,0.5,22,17,79,85,22,0.1,1,15,2
16,0.1,0.31,0.5,22,19,75,85,26,0.1,1,15,2
17,0.1,0.31,0.5,22,22,-150,72,51,0.1,0,15,2
18,0.1,0.31,0.5,21,22,75,-119,26,0.1,0,15,2
19,0.1,0.31,0.5,21,17,74,83,27,0.1,1,15,2
20,0.1,0.31,0.5,24,20,72,76,29,0.1,1,15,2
21,0.1,0.31,0.5,20,17,76,85,25,0.1,1,15,2
22,0.1,0.31,0.5,20,18,80,80,21,0.1,1,15,2
23,0.1,0.31,0.5,20,20,80,82,21,0.1,1,15,2
24,0.1,0.31,0.5,17,17,77,85,24,0.1,1,15,2
25,0.1,0.31,0.5,17,16,84,83,18,0.1,1,15,2
26,0.1,0.31,0.5,17,16,-118,-204,105,0.1,0,15,2
27,0.1,0.31,0.5,16,16,84,84,17,0.1,1,15,2
28,0.1,0.31,0.5,16,17,82,84,19,0.1,1,15,2
29,0.1,0.31,0.5,16,17,81,85,20,0.1,1,15,2
30,0.1,0.31,0.5,16,17,84,85,17,0.1,1,15,2
31,0.1,0.31,0.5,21,17,63,85,38,0.1,1,15,2
32,0.1,0.31,0.5,18,17,81,85,20,0.1,1,15,2
33,0.1,0.31,0.5,17,23,85,76,25,0.1,1,15,2
34,0.1,0.31,0.5,16,17,84,85,17,0.1,1,15,2
35,0.1,0.31,0.5,16,17,82,-115,19,0.1,0,15,2
36,0.1,0.31,0.5,18,17,79,85,22,0.1,1,15,2
37,0.1,0.31,0.5,16,16,85,85,16,0.1,1,15,2
38,0.1,0.31,0.5,16,17,-112,83,18,0.1,0,15,2
39,0.1,0.31,0.5,15,16,85,85,16,0.1,1,15,2
40,0.1,0.31,0.5,16,16,85,85,16,0.1,1,15,2
41,0.1,0.31,0.5,16,17,84,87,17,0.1,1,15,2
42,0.1,0.31,0.5,17,18,85,80,21,0.1,1,15,2
43,0.1,0.31,0.5,17,16,83,81,20,0.1,1,15,2
44,0.1,0.31,0.5,17,16,87,85,16,0.1,1,15,2
45,0.1,0.31,0.5,17,19,83,78,23,0.1,1,15,2
46,0.1,0.31,0.5,16,16,85,85,16,0.1,1,15,2
47,0.1,0.31,0.5,16,16,85,85,16,0.1,1,15,2
48,0.1,0.31,0.5,16,48,-115,-54,155,0.1,0,15,2
49,0.1,0.31,0.5,16,16,-112,85,16,0.1,0,15,2
50,0.1,0.31,0.5,7,16,-113,85,16,0.1,0,15,2
51,0.1,0.31,0.5,7,17,-154,83,55,0.1,0,15,2
52,0.1,0.31,0.5,7,17,-126,85,27,0.1,0,15,2
53,0.1,0.31,0.5,3,17,-130,87,31,0.1,0,15,2
54,0.1,0.31,0.5,3,21,-181,78,82,0.1,0,15,2
55,0.1,0.31,0.5,3,17,-138,85,39,0.1,0,15,2
