eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-554,-150,-182,-193,455,0.1,0,20,4
1,0.1,0.31,0.5,0,0,24,0,-276,-299,62,-154,200,0.1,0,20,4
2,0.1,0.31,0.5,0,0,22,0,-220,-112,73,-151,121,0.1,0,20,4
3,0.1,0.31,0.5,0,0,24,0,-341,-105,68,-194,242,0.1,0,20,4
4,0.1,0.31,0.5,0,0,24,0,-147,-188,-118,-131,89,0.1,0,20,4
5,0.1,0.31,0.5,0,0,21,52,-223,-263,80,-37,164,0.1,0,20,4
6,0.1,0.31,0.5,0,0,36,30,-202,-395,51,67,296,0.1,0,20,4
7,0.1,0.31,0.5,0,0,22,30,-154,-123,76,-133,55,0.1,0,20,4
8,0.1,0.31,0.5,0,0,24,15,-343,-168,79,-121,244,0.1,0,20,4
9,0.1,0.31,0.5,0,72,21,15,-264,-103,75,-146,204,0.1,0,20,4
10,0.1,0.31,0.5,0,45,30,15,-291,32,62,-196,192,0.1,0,20,4
11,0.1,0.31,0.5,0,45,21,15,-191,-172,81,-183,92,0.1,0,20,4
12,0.1,0.31,0.5,0,20,21,15,-286,-168,78,-153,187,0.1,0,20,4
13,0.1,0.31,0.5,0,20,21,15,-278,-696,81,-231,597,0.1,0,20,4
14,0.1,0.31,0.5,0,20,21,9,-215,-153,80,-214,116,0.1,0,20,4
15,0.1,0.31,0.5,0,15,22,9,-192,-209,73,-162,110,0.1,0,20,4
16,0.1,0.31,0.5,0,15,21,9,-281,-269,81,-145,182,0.1,0,20,4
17,0.1,0.31,0.5,89,15,21,8,-163,-438,-137,-241,339,0.1,0,20,4
18,0.1,0.31,0.5,34,40,21,8,67,-16,81,-136,117,0.1,0,20,4
19,0.1,0.31,0.5,33,27,21,8,51,66,79,-335,236,0.1,0,20,4
20,0.1,0.31,0.5,35,22,21,62,58,80,80,-76,177,0.1,1,20,4
21,0.1,0.31,0.5,35,22,22,24,-187,75,79,78,88,0.1,0,20,4
22,0.1,0.31,0.5,32,24,40,28,63,75,60,66,41,0.1,1,20,4
23,0.1,0.31,0.5,28,23,23,26,69,73,75,74,32,0.1,1,20,4
24,0.1,0.31,0.5,31,22,21,23,65,80,81,76,36,0.1,1,20,4
25,0.1,0.31,0.5,31,19,21,23,-133,80,81,-148,49,0.1,0,20,4
26,0.1,0.31,0.5,32,22,22,25,64,79,78,70,37,0.1,1,20,4
27,0.1,0.31,0.5,35,21,21,24,60,82,80,73,41,0.1,1,20,4
28,0.1,0.31,0.5,33,20,21,25,69,81,-138,76,39,0.1,0,20,4
29,0.1,0.31,0.5,32,21,21,24,68,75,81,74,33,0.1,1,20,4
