eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-248,-272,173,0.1,0,20,2
1,0.1,0.31,0.5,0,0,-395,-230,296,0.1,0,20,2
2,0.1,0.31,0.5,0,0,-174,-107,75,0.1,0,20,2
3,0.1,0.31,0.5,0,0,-220,-297,198,0.1,0,20,2
4,0.1,0.31,0.5,0,0,-228,-115,129,0.1,0,20,2
5,0.1,0.31,0.5,0,0,-167,-163,68,0.1,0,20,2
6,0.1,0.31,0.5,0,0,-301,-243,202,0.1,0,20,2
7,0.1,0.31,0.5,0,57,-450,-125,351,0.1,0,20,2
8,0.1,0.31,0.5,0,28,-185,69,86,0.1,0,20,2
9,0.1,0.31,0.5,0,26,-476,66,377,0.1,0,20,2
10,0.1,0.31,0.5,0,26,-164,76,65,0.1,0,20,2
11,0.1,0.31,0.5,0,30,-204,66,105,0.1,0,20,2
12,0.1,0.31,0.5,0,27,-251,71,152,0.1,0,20,2
13,0.1,0.31,0.5,0,27,-386,-126,287,0.1,0,20,2
14,0.1,0.31,0.5,0,31,-316,66,217,0.1,0,20,2
15,0.1,0.31,0.5,0,49,-290,3,191,0.1,0,20,2
16,0.1,0.31,0.5,0,21,-312,76,213,0.1,0,20,2
17,0.1,0.31,0.5,0,21,-176,-196,97,0.1,0,20,2
18,0.1,0.31,0.5,0,31,-208,51,109,0.1,0,20,2
19,0.1,0.31,0.5,0,23,-590,77,491,0.1,0,20,2
20,0.1,0.31,0.5,0,29,-344,38,245,0.1,0,20,2
21,0.1,0.31,0.5,0,29,-157,-359,260,0.1,0,20,2
22,0.1,0.31,0.5,0,24,-361,60,262,0.1,0,20,2
23,0.1,0.31,0.5,0,27,-203,36,104,0.1,0,20,2
24,0.1,0.31,0.5,0,24,-230,60,131,0.1,0,20,2
25,0.1,0.31,0.5,0,22,-671,74,572,0.1,0,20,2
26,0.1,0.31,0.5,0,37,-287,44,188,0.1,0,20,2
27,0.1,0.31,0.5,0,29,-191,67,92,0.1,0,20,2
28,0.1,0.31,0.5,50,28,1,72,100,0.1,1,20,2
29,0.1,0.31,0.5,24,26,76,76,25,0.1,1,20,2
30,0.1,0.31,0.5,25,25,77,74,27,0.1,1,20,2
31,0.1,0.31,0.5,25,25,77,74,27,0.1,1,20,2
32,0.1,0.31,0.5,25,30,70,72,31,0.1,1,20,2
33,0.1,0.31,0.5,25,30,-176,64,77,0.1,0,20,2
34,0.1,0.31,0.5,42,32,45,60,56,0.1,1,20,2
35,0.1,0.31,0.5,24,26,75,75,26,0.1,1,20,2
36,0.1,0.31,0.5,25,26,73,73,28,0.1,1,20,2
37,0.1,0.31,0.5,25,81,73,-134,235,0.1,1,20,2
38,0.1,0.31,0.5,25,33,76,64,37,0.1,1,20,2
39,0.1,0.31,0.5,30,39,73,54,47,0.1,1,20,2
40,0.1,0.31,0.5,26,38,73,44,57,0.1,1,20,2
41,0.1,0.31,0.5,26,34,77,74,27,0.1,1,20,2
42,0.1,0.31,0.5,25,34,75,64,37,0.1,1,20,2
43,0.1,0.31,0.5,25,24,77,76,25,0.1,1,20,2
44,0.1,0.31,0.5,25,24,76,-161,62,0.1,0,20,2
45,0.1,0.31,0.5,25,54,74,-15,116,0.1,1,20,2
46,0.1,0.31,0.5,34,51,53,-128,48,0.1,0,20,2
47,0.1,0.31,0.5,33,24,57,78,44,0.1,1,20,2
48,0.1,0.31,0.5,34,32,62,57,44,0.1,1,20,2
49,0.1,0.31,0.5,34,32,-114,-104,15,0.1,0,20,2
50,0.1,0.31,0.5,32,26,-120,-104,21,0.1,0,20,2
51,0.1,0.31,0.5,22,26,-118,-127,28,0.1,0,20,2
52,0.1,0.31,0.5,18,42,-303,37,204,0.1,0,20,2
53,0.1,0.31,0.5,10,30,-437,71,338,0.1,0,20,2
54,0.1,0.31,0.5,34,30,28,72,73,0.1,1,20,2
55,0.1,0.31,0.5,32,31,58,69,43,0.1,1,20,2
56,0.1,0.31,0.5,25,29,77,72,29,0.1,1,20,2
57,0.1,0.31,0.5,25,29,77,72,29,0.1,1,20,2
58,0.1,0.31,0.5,22,29,78,70,31,0.1,1,20,2
59,0.1,0.31,0.5,43,32,44,58,57,0.1,1,20,2
60,0.1,0.31,0.5,24,31,64,70,37,0.1,1,20,2
61,0.1,0.31,0.5,27,32,70,63,38,0.1,1,20,2
62,0.1,0.31,0.5,24,40,-225,39,126,0.1,0,20,2
