eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-276,-122,-148,-187,177,0.1,0,20,4
1,0.1,0.31,0.5,0,0,0,0,-291,-120,-183,-179,192,0.1,0,20,4
2,0.1,0.31,0.5,0,0,0,0,-213,-210,-125,-133,114,0.1,0,20,4
3,0.1,0.31,0.5,0,0,0,0,-557,-267,-173,-127,458,0.1,0,20,4
4,0.1,0.31,0.5,0,0,0,0,-159,-109,-193,-176,94,0.1,0,20,4
5,0.1,0.31,0.5,0,95,0,0,-219,-274,-187,-171,375,0.1,0,20,4
6,0.1,0.31,0.5,0,29,60,0,-201,72,-100,-143,201,0.1,0,20,4
7,0.1,0.31,0.5,0,70,21,0,-195,-29,75,-358,259,0.1,0,20,4
8,0.1,0.31,0.5,0,34,21,0,-154,58,79,-201,102,0.1,0,20,4
9,0.1,0.31,0.5,0,27,40,0,-224,69,30,-176,125,0.1,0,20,4
10,0.1,0.31,0.5,0,27,22,0,-175,-352,74,-318,253,0.1,0,20,4
11,0.1,0.31,0.5,0,26,22,0,-357,75,79,-129,258,0.1,0,20,4
12,0.1,0.31,0.5,0,26,22,0,-206,74,-267,-157,168,0.1,0,20,4
13,0.1,0.31,0.5,0,27,21,0,-180,74,81,-312,213,0.1,0,20,4
14,0.1,0.31,0.5,0,43,21,0,-286,40,79,-248,187,0.1,0,20,4
15,0.1,0.31,0.5,0,39,21,0,-228,-183,82,-179,129,0.1,0,20,4
16,0.1,0.31,0.5,0,26,18,0,-333,67,81,-131,234,0.1,0,20,4
17,0.1,0.31,0.5,0,25,19,0,-229,71,79,-196,130,0.1,0,20,4
18,0.1,0.31,0.5,0,23,19,0,-140,78,83,-118,41,0.1,0,20,4
19,0.1,0.31,0.5,0,23,22,0,-164,71,75,-191,92,0.1,0,20,4
20,0.1,0.31,0.5,0,22,19,0,-351,77,83,-156,252,0.1,0,20,4
21,0.1,0.31,0.5,0,25,21,0,-303,70,80,-157,204,0.1,0,20,4
22,0.1,0.31,0.5,0,22,19,0,-317,75,83,-197,218,0.1,0,20,4
23,0.1,0.31,0.5,0,23,19,0,-206,80,83,-285,186,0.1,0,20,4
24,0.1,0.31,0.5,0,25,19,0,-479,70,79,-309,380,0.1,0,20,4
25,0.1,0.31,0.5,0,22,20,0,-250,78,80,-149,151,0.1,0,20,4
26,0.1,0.31,0.5,0,25,21,0,-268,73,76,-156,169,0.1,0,20,4
27,0.1,0.31,0.5,77,22,20,0,-145,76,81,-315,246,0.1,0,20,4
28,0.1,0.31,0.5,35,22,24,34,64,80,73,51,50,0.1,1,20,4
29,0.1,0.31,0.5,36,22,19,26,61,80,83,70,40,0.1,1,20,4
30,0.1,0.31,0.5,42,22,26,24,49,78,65,74,52,0.1,1,20,4
31,0.1,0.31,0.5,37,23,19,26,46,78,83,71,55,0.1,1,20,4
32,0.1,0.31,0.5,42,24,22,24,13,78,70,74,88,0.1,1,20,4
33,0.1,0.31,0.5,34,24,19,25,-59,80,83,79,160,0.1,1,20,4
34,0.1,0.31,0.5,33,22,25,24,-228,80,67,78,129,0.1,0,20,4
35,0.1,0.31,0.5,32,22,19,26,-175,80,81,69,76,0.1,0,20,4
36,0.1,0.31,0.5,30,24,23,24,-139,75,80,76,40,0.1,0,20,4
37,0.1,0.31,0.5,39,22,19,24,49,77,83,77,52,0.1,1,20,4
38,0.1,0.31,0.5,35,22,19,41,66,80,81,55,46,0.1,1,20,4
39,0.1,0.31,0.5,35,24,19,37,66,74,82,33,68,0.1,1,20,4
40,0.1,0.31,0.5,62,27,19,24,8,65,83,77,93,0.1,1,20,4
41,0.1,0.31,0.5,34,22,20,24,65,79,79,78,36,0.1,1,20,4
42,0.1,0.31,0.5,34,28,19,29,59,71,83,63,42,0.1,1,20,4
43,0.1,0.31,0.5,36,45,19,24,52,2,83,73,99,0.1,1,20,4
44,0.1,0.31,0.5,34,30,19,30,65,72,83,77,36,0.1,1,20,4
45,0.1,0.31,0.5,34,49,21,26,-164,12,74,74,89,0.1,0,20,4
46,0.1,0.31,0.5,33,30,22,28,68,71,77,69,33,0.1,1,20,4
47,0.1,0.31,0.5,32,30,19,24,65,72,83,78,36,0.1,1,20,4
48,0.1,0.31,0.5,31,26,19,23,66,73,82,82,35,0.1,1,20,4
49,0.1,0.31,0.5,32,45,23,20,65,19,78,-118,82,0.1,0,20,4
50,0.1,0.31,0.5,31,29,40,20,71,73,26,-116,75,0.1,0,20,4
51,0.1,0.31,0.5,32,35,19,13,71,38,83,-148,63,0.1,0,20,4
52,0.1,0.31,0.5,32,35,19,13,68,-148,79,-134,49,0.1,0,20,4
53,0.1,0.31,0.5,32,28,23,12,64,73,76,-160,61,0.1,0,20,4
54,0.1,0.31,0.5,41,28,20,39,45,73,76,30,71,0.1,1,20,4
55,0.1,0.31,0.5,31,28,21,26,69,74,80,75,32,0.1,1,20,4
56,0.1,0.31,0.5,80,28,21,31,-70,74,80,45,171,0.1,1,20,4
57,0.1,0.31,0.5,34,24,26,29,57,74,69,69,44,0.1,1,20,4
58,0.1,0.31,0.5,43,25,25,29,51,72,65,-123,50,0.1,0,20,4
59,0.1,0.31,0.5,38,34,21,26,55,59,81,74,46,0.1,1,20,4
60,0.1,0.31,0.5,39,24,21,32,62,76,81,60,41,0.1,1,20,4
61,0.1,0.31,0.5,34,23,21,25,60,-140,-104,71,41,0.1,0,20,4
62,0.1,0.31,0.5,36,33,21,25,58,54,80,-116,47,0.1,0,20,4
63,0.1,0.31,0.5,32,30,21,27,61,72,81,69,40,0.1,1,20,4
64,0.1,0.31,0.5,32,33,21,27,69,63,-132,72,38,0.1,0,20,4
65,0.1,0.31,0.5,32,31,23,23,-157,74,79,77,58,0.1,0,20,4
66,0.1,0.31,0.5,33,26,21,41,63,-197,81,28,98,0.1,0,20,4
67,0.1,0.31,0.5,32,33,21,25,69,42,81,78,59,0.1,1,20,4
68,0.1,0.31,0.5,33,26,21,31,60,76,81,61,41,0.1,1,20,4
69,0.1,0.31,0.5,31,26,21,26,70,76,80,75,31,0.1,1,20,4
70,0.1,0.31,0.5,31,33,21,27,68,57,81,69,44,0.1,1,20,4
71,0.1,0.31,0.5,32,33,21,26,71,-102,81,58,43,0.1,0,20,4
72,0.1,0.31,0.5,30,24,24,24,70,76,72,77,31,0.1,1,20,4
73,0.1,0.31,0.5,30,24,21,24,-125,77,81,78,26,0.1,0,20,4
74,0.1,0.31,0.5,32,21,21,24,64,79,77,76,37,0.1,1,20,4
75,0.1,0.31,0.5,51,25,21,24,31,69,81,77,70,0.1,1,20,4
76,0.1,0.31,0.5,34,25,21,29,63,-186,81,68,87,0.1,0,20,4
77,0.1,0.31,0.5,31,22,22,26,62,79,81,78,39,0.1,1,20,4
