eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-335,-697,-204,-315,598,0.1,0,25,4
1,0.1,0.31,0.5,0,0,0,0,-514,-206,-219,-220,415,0.1,0,25,4
2,0.1,0.31,0.5,0,0,0,0,-356,-279,-415,-226,316,0.1,0,25,4
3,0.1,0.31,0.5,0,0,0,0,-210,-134,-476,-231,377,0.1,0,25,4
4,0.1,0.31,0.5,0,0,0,0,-514,-171,-213,-310,415,0.1,0,25,4
5,0.1,0.31,0.5,0,0,0,0,-294,-419,-419,-208,320,0.1,0,25,4
6,0.1,0.31,0.5,0,0,0,0,-291,-254,-551,-283,452,0.1,0,25,4
7,0.1,0.31,0.5,0,0,58,0,-262,-310,-5,-218,211,0.1,0,25,4
8,0.1,0.31,0.5,0,0,39,0,-253,-151,59,-307,208,0.1,0,25,4
9,0.1,0.31,0.5,0,0,35,0,-436,-389,51,-395,337,0.1,0,25,4
10,0.1,0.31,0.5,0,0,38,0,-193,-356,58,-275,257,0.1,0,25,4
11,0.1,0.31,0.5,0,0,37,0,-440,-328,65,-155,341,0.1,0,25,4
12,0.1,0.31,0.5,0,0,37,0,-396,-640,62,-212,541,0.1,0,25,4
13,0.1,0.31,0.5,0,0,56,0,-310,-153,47,-296,211,0.1,0,25,4
14,0.1,0.31,0.5,0,0,39,0,-205,-298,67,-319,220,0.1,0,25,4
15,0.1,0.31,0.5,0,0,29,0,-201,-374,-214,-238,275,0.1,0,25,4
16,0.1,0.31,0.5,0,0,58,60,-356,-233,-6,-37,257,0.1,0,25,4
17,0.1,0.31,0.5,0,0,38,30,-249,-1013,46,56,914,0.1,0,25,4
18,0.1,0.31,0.5,0,0,38,27,-204,-592,42,58,493,0.1,0,25,4
19,0.1,0.31,0.5,0,188,35,76,-262,-516,61,-96,617,0.1,0,25,4
20,0.1,0.31,0.5,0,52,48,76,-311,42,40,-137,212,0.1,0,25,4
21,0.1,0.31,0.5,0,52,41,29,-214,-157,51,68,115,0.1,0,25,4
