eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-174,-118,-167,-147,75,0.1,0,10,4
1,0.1,0.31,0.5,0,0,0,0,-123,-130,-108,-108,31,0.1,0,10,4
2,0.1,0.31,0.5,0,0,0,0,-143,-121,-156,-137,57,0.1,0,10,4
3,0.1,0.31,0.5,0,0,0,0,-123,-117,-156,-250,151,0.1,0,10,4
4,0.1,0.31,0.5,0,0,9,0,-109,-120,89,-130,31,0.1,0,10,4
5,0.1,0.31,0.5,0,0,9,15,-110,-105,92,59,42,0.1,0,10,4
6,0.1,0.31,0.5,0,0,9,15,-149,-119,93,-123,50,0.1,0,10,4
7,0.1,0.31,0.5,0,0,9,15,-115,-121,93,84,22,0.1,0,10,4
8,0.1,0.31,0.5,0,0,9,14,-178,-156,93,88,79,0.1,0,10,4
9,0.1,0.31,0.5,0,0,9,14,-130,-156,92,87,57,0.1,0,10,4
10,0.1,0.31,0.5,0,0,9,14,-142,-121,93,88,43,0.1,0,10,4
11,0.1,0.31,0.5,0,0,9,14,-156,-145,93,86,57,0.1,0,10,4
12,0.1,0.31,0.5,0,0,9,19,-128,-212,93,80,113,0.1,0,10,4
13,0.1,0.31,0.5,0,0,9,14,-189,-136,93,88,90,0.1,0,10,4
14,0.1,0.31,0.5,0,13,9,17,-151,83,93,81,52,0.1,0,10,4
15,0.1,0.31,0.5,0,12,9,14,-158,86,93,86,59,0.1,0,10,4
16,0.1,0.31,0.5,0,12,9,14,-172,90,93,90,73,0.1,0,10,4
17,0.1,0.31,0.5,0,12,9,14,-124,89,92,85,25,0.1,0,10,4
18,0.1,0.31,0.5,0,12,9,14,-126,-112,93,86,27,0.1,0,10,4
19,0.1,0.31,0.5,0,12,9,14,-125,90,93,88,26,0.1,0,10,4
20,0.1,0.31,0.5,14,12,9,14,64,87,91,81,37,0.1,1,10,4
21,0.1,0.31,0.5,12,14,9,14,85,88,93,84,17,0.1,1,10,4
22,0.1,0.31,0.5,11,12,9,14,86,89,-106,88,15,0.1,0,10,4
23,0.1,0.31,0.5,11,12,9,14,88,90,93,-118,19,0.1,0,10,4
24,0.1,0.31,0.5,14,12,9,15,82,89,93,84,19,0.1,1,10,4
25,0.1,0.31,0.5,11,15,11,15,90,77,91,84,24,0.1,1,10,4
26,0.1,0.31,0.5,11,12,9,14,91,90,93,88,13,0.1,1,10,4
27,0.1,0.31,0.5,12,12,10,9,87,89,90,92,14,0.1,1,10,4
28,0.1,0.31,0.5,11,12,9,10,88,88,90,85,16,0.1,1,10,4
29,0.1,0.31,0.5,11,13,9,10,89,84,93,92,17,0.1,1,10,4
30,0.1,0.31,0.5,11,12,9,10,91,92,-111,92,12,0.1,0,10,4
31,0.1,0.31,0.5,11,12,9,10,91,85,93,92,16,0.1,1,10,4
32,0.1,0.31,0.5,11,11,9,10,-108,90,91,90,11,0.1,0,10,4
33,0.1,0.31,0.5,11,11,9,10,91,88,93,92,13,0.1,1,10,4
34,0.1,0.31,0.5,11,15,9,10,91,86,93,-150,51,0.1,0,10,4
35,0.1,0.31,0.5,11,12,9,10,89,87,92,92,14,0.1,1,10,4
36,0.1,0.31,0.5,11,12,11,10,91,90,89,90,12,0.1,1,10,4
37,0.1,0.31,0.5,11,12,9,10,-126,90,93,92,27,0.1,0,10,4
38,0.1,0.31,0.5,11,11,9,10,91,90,93,92,11,0.1,1,10,4
39,0.1,0.31,0.5,9,12,9,11,89,90,93,90,12,0.1,1,10,4
40,0.1,0.31,0.5,11,11,9,10,91,88,93,91,13,0.1,1,10,4
41,0.1,0.31,0.5,11,11,9,10,91,90,93,91,11,0.1,1,10,4
42,0.1,0.31,0.5,10,11,9,10,90,90,91,90,11,0.1,1,10,4
43,0.1,0.31,0.5,11,38,9,10,89,26,93,92,75,0.1,1,10,4
44,0.1,0.31,0.5,11,11,9,10,91,90,93,92,11,0.1,1,10,4
45,0.1,0.31,0.5,11,13,9,13,91,88,93,86,15,0.1,1,10,4
46,0.1,0.31,0.5,11,12,9,10,89,90,91,92,12,0.1,1,10,4
47,0.1,0.31,0.5,11,12,9,10,91,90,93,-125,26,0.1,0,10,4
48,0.1,0.31,0.5,11,11,9,10,91,90,92,92,11,0.1,1,10,4
49,0.1,0.31,0.5,10,11,9,10,91,-106,93,92,10,0.1,0,10,4
50,0.1,0.31,0.5,10,11,9,10,91,-106,93,92,10,0.1,0,10,4
51,0.1,0.31,0.5,11,3,9,11,91,-111,93,86,15,0.1,0,10,4
52,0.1,0.31,0.5,11,3,9,10,91,-145,93,92,46,0.1,0,10,4
53,0.1,0.31,0.5,11,3,9,10,91,-112,93,92,13,0.1,0,10,4
54,0.1,0.31,0.5,11,16,9,13,91,57,92,80,44,0.1,1,10,4
55,0.1,0.31,0.5,11,16,9,9,-107,-105,93,91,10,0.1,0,10,4
56,0.1,0.31,0.5,11,9,9,10,91,90,93,91,11,0.1,1,10,4
57,0.1,0.31,0.5,17,9,9,10,73,-104,93,92,28,0.1,0,10,4
58,0.1,0.31,0.5,10,9,9,10,91,91,93,92,10,0.1,1,10,4
59,0.1,0.31,0.5,11,9,9,10,91,90,93,92,11,0.1,1,10,4
60,0.1,0.31,0.5,10,10,9,9,91,92,93,91,10,0.1,1,10,4
61,0.1,0.31,0.5,11,17,9,10,89,79,93,92,22,0.1,1,10,4
62,0.1,0.31,0.5,11,14,9,9,91,-107,93,90,11,0.1,0,10,4
63,0.1,0.31,0.5,10,9,9,10,88,91,93,92,13,0.1,1,10,4
64,0.1,0.31,0.5,10,10,9,9,91,92,92,91,10,0.1,1,10,4
65,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
66,0.1,0.31,0.5,11,13,9,11,91,77,92,88,24,0.1,1,10,4
67,0.1,0.31,0.5,11,10,11,10,91,92,89,92,12,0.1,1,10,4
68,0.1,0.31,0.5,11,14,9,10,91,65,93,90,36,0.1,1,10,4
69,0.1,0.31,0.5,11,13,9,10,91,-117,93,92,18,0.1,0,10,4
70,0.1,0.31,0.5,11,9,9,10,91,90,93,92,11,0.1,1,10,4
71,0.1,0.31,0.5,11,10,13,10,91,92,79,92,22,0.1,1,10,4
72,0.1,0.31,0.5,10,10,9,10,90,92,93,92,11,0.1,1,10,4
73,0.1,0.31,0.5,21,10,9,10,59,92,92,92,42,0.1,1,10,4
74,0.1,0.31,0.5,13,10,9,10,78,91,92,92,23,0.1,1,10,4
75,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
76,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
77,0.1,0.31,0.5,13,10,9,10,83,90,93,92,18,0.1,1,10,4
78,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
79,0.1,0.31,0.5,15,10,9,10,46,92,93,92,55,0.1,1,10,4
80,0.1,0.31,0.5,10,11,9,10,90,90,93,92,11,0.1,1,10,4
81,0.1,0.31,0.5,11,10,9,10,91,90,93,92,11,0.1,1,10,4
82,0.1,0.31,0.5,11,11,9,17,91,88,92,81,20,0.1,1,10,4
83,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
84,0.1,0.31,0.5,10,9,9,10,91,92,93,92,10,0.1,1,10,4
85,0.1,0.31,0.5,10,10,9,10,91,92,92,91,10,0.1,1,10,4
86,0.1,0.31,0.5,11,9,9,9,91,90,93,90,11,0.1,1,10,4
87,0.1,0.31,0.5,12,10,9,10,85,92,93,92,16,0.1,1,10,4
88,0.1,0.31,0.5,11,10,9,10,91,88,93,92,13,0.1,1,10,4
89,0.1,0.31,0.5,10,10,9,10,91,92,-107,92,10,0.1,0,10,4
90,0.1,0.31,0.5,10,10,9,10,90,92,93,92,11,0.1,1,10,4
91,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
92,0.1,0.31,0.5,11,10,9,11,90,91,93,88,13,0.1,1,10,4
93,0.1,0.31,0.5,10,10,9,10,91,92,91,92,10,0.1,1,10,4
94,0.1,0.31,0.5,12,10,15,10,91,92,88,92,13,0.1,1,10,4
95,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
96,0.1,0.31,0.5,10,10,9,9,91,92,93,92,10,0.1,1,10,4
97,0.1,0.31,0.5,11,10,9,12,87,92,93,88,14,0.1,1,10,4
98,0.1,0.31,0.5,10,10,9,10,91,92,93,92,10,0.1,1,10,4
99,0.1,0.31,0.5,10,10,9,9,-106,92,-106,90,11,0.1,0,10,4
100,0.1,0.31,0.5,10,10,9,9,-106,92,-104,92,9,0.1,0,10,4
101,0.1,0.31,0.5,2,9,3,8,-106,92,-104,92,9,0.1,0,10,4
102,0.1,0.31,0.5,2,10,14,11,-111,92,80,88,21,0.1,0,10,4
103,0.1,0.31,0.5,2,10,9,10,-122,90,93,92,23,0.1,0,10,4
104,0.1,0.31,0.5,2,10,10,10,-198,88,89,92,99,0.1,0,10,4
105,0.1,0.31,0.5,2,12,9,10,-131,86,93,92,32,0.1,0,10,4
106,0.1,0.31,0.5,2,10,9,10,-110,92,92,91,11,0.1,0,10,4
107,0.1,0.31,0.5,2,10,9,10,-190,-107,92,91,91,0.1,0,10,4
108,0.1,0.31,0.5,2,10,9,10,-193,92,93,91,94,0.1,0,10,4
109,0.1,0.31,0.5,2,10,10,10,-334,91,93,92,235,0.1,0,10,4
110,0.1,0.31,0.5,2,10,9,10,-215,92,93,92,116,0.1,0,10,4
111,0.1,0.31,0.5,2,10,9,10,-170,92,93,92,71,0.1,0,10,4
112,0.1,0.31,0.5,2,10,9,10,-209,92,92,92,110,0.1,0,10,4
113,0.1,0.31,0.5,2,10,9,10,-259,92,93,-105,160,0.1,0,10,4
114,0.1,0.31,0.5,2,10,9,10,-295,92,91,90,196,0.1,0,10,4
115,0.1,0.31,0.5,2,10,9,10,-378,92,93,92,279,0.1,0,10,4
116,0.1,0.31,0.5,2,10,9,10,-283,92,93,92,184,0.1,0,10,4
117,0.1,0.31,0.5,2,10,9,10,-109,92,93,91,10,0.1,0,10,4
118,0.1,0.31,0.5,2,10,9,19,-503,92,92,70,404,0.1,0,10,4
119,0.1,0.31,0.5,2,14,9,10,-309,85,93,92,210,0.1,0,10,4
120,0.1,0.31,0.5,2,10,9,11,-130,92,93,90,31,0.1,0,10,4
121,0.1,0.31,0.5,2,10,9,10,-196,92,93,90,97,0.1,0,10,4
122,0.1,0.31,0.5,2,10,9,10,-177,92,93,92,78,0.1,0,10,4
123,0.1,0.31,0.5,2,10,9,10,-279,92,93,92,180,0.1,0,10,4
124,0.1,0.31,0.5,2,10,10,10,-1077,91,91,92,978,0.1,0,10,4
125,0.1,0.31,0.5,2,10,9,10,-168,92,93,92,69,0.1,0,10,4
126,0.1,0.31,0.5,2,10,9,10,-163,91,92,91,64,0.1,0,10,4
127,0.1,0.31,0.5,2,10,9,10,-305,92,91,92,206,0.1,0,10,4
128,0.1,0.31,0.5,2,10,9,10,-303,92,93,92,204,0.1,0,10,4
129,0.1,0.31,0.5,2,11,9,10,-255,87,93,91,156,0.1,0,10,4
130,0.1,0.31,0.5,2,10,9,10,-172,92,93,92,73,0.1,0,10,4
131,0.1,0.31,0.5,2,10,9,10,-227,92,93,92,128,0.1,0,10,4
132,0.1,0.31,0.5,2,10,9,10,-310,92,91,92,211,0.1,0,10,4
133,0.1,0.31,0.5,2,10,10,10,-228,92,88,92,129,0.1,0,10,4
134,0.1,0.31,0.5,2,10,9,10,-427,92,92,92,328,0.1,0,10,4
135,0.1,0.31,0.5,2,10,9,10,-319,92,93,92,220,0.1,0,10,4
136,0.1,0.31,0.5,2,14,9,10,-125,86,93,92,26,0.1,0,10,4
137,0.1,0.31,0.5,2,10,9,10,-154,92,93,91,55,0.1,0,10,4
138,0.1,0.31,0.5,2,10,9,11,-130,92,93,89,31,0.1,0,10,4
139,0.1,0.31,0.5,2,10,9,10,-182,92,93,92,83,0.1,0,10,4
140,0.1,0.31,0.5,2,10,9,10,-137,92,93,92,38,0.1,0,10,4
141,0.1,0.31,0.5,2,10,9,10,-418,92,93,92,319,0.1,0,10,4
142,0.1,0.31,0.5,2,10,9,10,-342,92,93,92,243,0.1,0,10,4
143,0.1,0.31,0.5,2,10,9,10,-397,92,93,91,298,0.1,0,10,4
144,0.1,0.31,0.5,2,11,9,10,-306,92,93,90,207,0.1,0,10,4
145,0.1,0.31,0.5,2,10,9,10,-736,92,93,92,637,0.1,0,10,4
146,0.1,0.31,0.5,2,10,9,10,-293,92,93,92,194,0.1,0,10,4
147,0.1,0.31,0.5,2,10,9,10,-117,92,93,92,18,0.1,0,10,4
148,0.1,0.31,0.5,2,10,9,10,-203,92,91,92,104,0.1,0,10,4
