eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-577,-118,-146,-174,478,0.1,0,20,4
1,0.1,0.31,0.5,0,0,0,0,-266,-126,-119,-156,167,0.1,0,20,4
2,0.1,0.31,0.5,0,0,0,0,-325,-340,-210,-184,241,0.1,0,20,4
3,0.1,0.31,0.5,0,0,0,0,-176,-255,-123,-222,156,0.1,0,20,4
4,0.1,0.31,0.5,0,0,0,0,-259,-341,-219,-163,242,0.1,0,20,4
5,0.1,0.31,0.5,0,0,0,0,-201,-309,-211,-131,210,0.1,0,20,4
6,0.1,0.31,0.5,0,0,0,0,-231,-350,-358,-185,259,0.1,0,20,4
7,0.1,0.31,0.5,0,0,69,0,-282,-125,-127,-187,228,0.1,0,20,4
8,0.1,0.31,0.5,0,0,26,0,-191,-344,73,-181,245,0.1,0,20,4
9,0.1,0.31,0.5,0,39,26,0,-197,26,-134,-188,98,0.1,0,20,4
10,0.1,0.31,0.5,0,20,29,0,-193,80,57,-214,115,0.1,0,20,4
11,0.1,0.31,0.5,0,20,24,0,-316,82,72,-209,217,0.1,0,20,4
12,0.1,0.31,0.5,0,20,25,0,-199,-120,71,-142,100,0.1,0,20,4
13,0.1,0.31,0.5,0,20,25,0,-172,80,70,-199,100,0.1,0,20,4
14,0.1,0.31,0.5,0,22,24,0,-175,76,74,-286,187,0.1,0,20,4
15,0.1,0.31,0.5,0,20,45,0,-144,80,19,-157,82,0.1,0,20,4
16,0.1,0.31,0.5,0,21,37,0,-325,81,55,-227,226,0.1,0,20,4
17,0.1,0.31,0.5,95,26,36,0,-118,62,-134,-273,219,0.1,0,20,4
18,0.1,0.31,0.5,40,21,31,0,61,79,50,-212,113,0.1,0,20,4
19,0.1,0.31,0.5,45,21,23,61,41,80,76,-28,129,0.1,1,20,4
20,0.1,0.31,0.5,46,20,27,31,34,78,66,63,67,0.1,1,20,4
21,0.1,0.31,0.5,43,20,24,32,49,-411,77,67,312,0.1,0,20,4
22,0.1,0.31,0.5,49,20,24,30,38,82,-116,70,63,0.1,0,20,4
23,0.1,0.31,0.5,40,21,28,45,60,82,60,38,63,0.1,1,20,4
24,0.1,0.31,0.5,42,67,26,45,53,-85,71,-106,186,0.1,0,20,4
25,0.1,0.31,0.5,43,31,25,32,50,53,74,67,51,0.1,1,20,4
26,0.1,0.31,0.5,44,36,25,32,48,47,79,65,54,0.1,1,20,4
27,0.1,0.31,0.5,48,29,25,32,38,48,77,-124,63,0.1,0,20,4
28,0.1,0.31,0.5,52,34,28,27,28,-29,72,74,130,0.1,1,20,4
29,0.1,0.31,0.5,48,31,28,35,45,41,71,59,60,0.1,1,20,4
30,0.1,0.31,0.5,52,34,25,31,18,-26,76,68,127,0.1,1,20,4
31,0.1,0.31,0.5,45,28,25,52,62,-34,77,-19,135,0.1,1,20,4
32,0.1,0.31,0.5,45,28,26,28,49,-231,74,73,132,0.1,0,20,4
33,0.1,0.31,0.5,45,31,25,28,-130,-32,75,74,133,0.1,0,20,4
34,0.1,0.31,0.5,43,40,25,28,52,-28,-160,75,129,0.1,0,20,4
35,0.1,0.31,0.5,43,28,25,28,51,65,74,70,50,0.1,1,20,4
36,0.1,0.31,0.5,43,29,25,27,-138,27,75,-228,129,0.1,0,20,4
37,0.1,0.31,0.5,43,42,25,31,57,-42,-133,64,143,0.1,0,20,4
38,0.1,0.31,0.5,48,27,25,41,47,19,71,51,82,0.1,1,20,4
39,0.1,0.31,0.5,66,27,40,34,-15,52,32,50,116,0.1,1,20,4
40,0.1,0.31,0.5,41,27,40,32,58,-269,-289,66,190,0.1,0,20,4
41,0.1,0.31,0.5,42,30,26,32,54,-51,74,67,152,0.1,1,20,4
42,0.1,0.31,0.5,41,33,25,36,57,-108,73,55,209,0.1,1,20,4
43,0.1,0.31,0.5,41,33,29,39,59,-198,65,58,299,0.1,1,20,4
44,0.1,0.31,0.5,41,34,27,33,59,-19,71,69,120,0.1,1,20,4
45,0.1,0.31,0.5,46,30,27,36,28,70,76,60,73,0.1,1,20,4
46,0.1,0.31,0.5,68,38,25,34,-6,-222,76,58,323,0.1,1,20,4
47,0.1,0.31,0.5,68,47,28,34,-120,-36,66,65,137,0.1,0,20,4
48,0.1,0.31,0.5,43,47,26,36,55,-387,74,67,288,0.1,0,20,4
49,0.1,0.31,0.5,35,42,25,36,-148,40,75,-122,61,0.1,0,20,4
50,0.1,0.31,0.5,35,32,25,34,-207,26,-107,-107,108,0.1,0,20,4
51,0.1,0.31,0.5,34,30,25,27,-234,-261,75,-128,162,0.1,0,20,4
52,0.1,0.31,0.5,47,27,27,23,43,58,77,-189,90,0.1,0,20,4
53,0.1,0.31,0.5,43,20,27,23,57,82,-136,-109,44,0.1,0,20,4
54,0.1,0.31,0.5,43,20,25,179,49,82,77,-343,444,0.1,1,20,4
55,0.1,0.31,0.5,41,20,25,49,50,82,77,50,51,0.1,1,20,4
56,0.1,0.31,0.5,41,20,25,49,-243,80,77,-138,144,0.1,0,20,4
57,0.1,0.31,0.5,37,23,25,44,63,75,77,48,53,0.1,1,20,4
58,0.1,0.31,0.5,38,21,25,76,61,77,73,-41,142,0.1,1,20,4
59,0.1,0.31,0.5,37,20,25,45,58,80,-125,55,46,0.1,0,20,4
60,0.1,0.31,0.5,42,22,25,45,53,75,76,-120,48,0.1,0,20,4
61,0.1,0.31,0.5,37,20,26,46,64,77,75,50,51,0.1,1,20,4
62,0.1,0.31,0.5,37,20,25,48,65,82,72,40,61,0.1,1,20,4
63,0.1,0.31,0.5,37,34,26,48,63,50,74,-200,101,0.1,0,20,4
64,0.1,0.31,0.5,43,22,25,49,49,79,76,42,59,0.1,1,20,4
65,0.1,0.31,0.5,38,24,27,47,62,74,75,50,51,0.1,1,20,4
66,0.1,0.31,0.5,39,25,36,47,58,66,60,48,53,0.1,1,20,4
67,0.1,0.31,0.5,41,22,27,47,55,75,66,-148,49,0.1,0,20,4
68,0.1,0.31,0.5,37,20,25,47,65,81,76,50,51,0.1,1,20,4
69,0.1,0.31,0.5,61,20,25,47,-7,82,75,-126,108,0.1,0,20,4
70,0.1,0.31,0.5,60,20,26,48,30,77,75,50,71,0.1,1,20,4
71,0.1,0.31,0.5,40,20,37,48,61,82,51,46,55,0.1,1,20,4
72,0.1,0.31,0.5,38,126,37,48,61,-391,-419,52,492,0.1,0,20,4
73,0.1,0.31,0.5,48,21,25,48,28,75,77,50,73,0.1,1,20,4
74,0.1,0.31,0.5,40,20,26,48,74,82,75,52,49,0.1,1,20,4
75,0.1,0.31,0.5,39,27,32,54,63,69,74,28,73,0.1,1,20,4
76,0.1,0.31,0.5,37,20,24,49,63,81,75,46,55,0.1,1,20,4
77,0.1,0.31,0.5,37,20,23,47,65,82,75,52,49,0.1,1,20,4
78,0.1,0.31,0.5,37,20,23,73,62,82,79,-19,120,0.1,1,20,4
79,0.1,0.31,0.5,38,30,23,47,66,69,75,53,48,0.1,1,20,4
80,0.1,0.31,0.5,38,20,24,49,61,82,82,48,53,0.1,1,20,4
81,0.1,0.31,0.5,66,21,23,53,-40,77,79,47,141,0.1,1,20,4
82,0.1,0.31,0.5,40,20,24,48,59,82,76,48,53,0.1,1,20,4
83,0.1,0.31,0.5,37,20,24,48,63,80,-117,47,54,0.1,0,20,4
84,0.1,0.31,0.5,37,21,33,48,65,78,54,44,57,0.1,1,20,4
85,0.1,0.31,0.5,37,20,24,48,65,80,76,-207,108,0.1,0,20,4
86,0.1,0.31,0.5,61,20,26,52,11,82,70,48,90,0.1,1,20,4
87,0.1,0.31,0.5,39,20,23,57,56,80,78,33,68,0.1,1,20,4
88,0.1,0.31,0.5,37,20,23,49,64,81,79,46,55,0.1,1,20,4
89,0.1,0.31,0.5,38,20,23,48,62,80,79,51,50,0.1,1,20,4
90,0.1,0.31,0.5,46,20,23,51,47,-107,79,55,54,0.1,0,20,4
91,0.1,0.31,0.5,37,26,28,61,63,60,76,10,91,0.1,1,20,4
92,0.1,0.31,0.5,46,20,23,47,35,82,79,53,66,0.1,1,20,4
93,0.1,0.31,0.5,37,20,23,49,62,80,77,46,55,0.1,1,20,4
94,0.1,0.31,0.5,37,20,23,61,64,82,75,23,78,0.1,1,20,4
95,0.1,0.31,0.5,37,20,23,61,-261,80,79,-145,162,0.1,0,20,4
96,0.1,0.31,0.5,37,20,23,47,65,81,77,53,48,0.1,1,20,4
