eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,48,0,0,-412,-306,-131,-4,-187,-196,313,0.1,0,20,6
1,0.1,0.31,0.5,0,0,0,48,0,22,-172,-137,-225,-108,-150,47,126,0.1,0,20,6
2,0.1,0.31,0.5,0,0,0,22,0,15,-146,-152,-112,78,-146,86,53,0.1,0,20,6
3,0.1,0.31,0.5,0,0,0,19,0,14,-402,-165,-128,-117,-360,88,303,0.1,0,20,6
4,0.1,0.31,0.5,0,0,0,19,0,19,-226,-116,-133,-198,-223,72,127,0.1,0,20,6
5,0.1,0.31,0.5,0,0,0,22,0,14,-147,-364,-176,73,-447,86,348,0.1,0,20,6
6,0.1,0.31,0.5,0,0,0,30,0,15,-304,-147,-488,52,-344,86,389,0.1,0,20,6
7,0.1,0.31,0.5,0,0,0,22,0,14,-213,-369,-126,78,-115,88,270,0.1,0,20,6
8,0.1,0.31,0.5,0,0,0,23,0,15,-159,-205,-368,80,-162,83,269,0.1,0,20,6
9,0.1,0.31,0.5,0,0,67,23,0,14,-389,-335,-155,-108,-243,88,290,0.1,0,20,6
10,0.1,0.31,0.5,0,0,26,23,0,15,-430,-342,67,78,-132,84,331,0.1,0,20,6
11,0.1,0.31,0.5,0,0,24,30,0,16,-170,-374,73,54,-411,87,312,0.1,0,20,6
12,0.1,0.31,0.5,0,0,27,30,0,14,-336,-224,68,-142,-169,85,237,0.1,0,20,6
13,0.1,0.31,0.5,0,0,23,28,0,15,-230,-170,79,59,-127,84,131,0.1,0,20,6
14,0.1,0.31,0.5,0,0,23,26,0,15,-203,-240,-129,70,-290,84,191,0.1,0,20,6
15,0.1,0.31,0.5,0,0,23,26,0,14,-433,-337,78,76,-407,87,334,0.1,0,20,6
16,0.1,0.31,0.5,0,37,23,45,114,14,-178,18,77,45,-283,88,384,0.1,0,20,6
17,0.1,0.31,0.5,0,32,24,26,40,14,-153,60,75,71,51,82,54,0.1,0,20,6
18,0.1,0.31,0.5,0,45,27,26,59,29,-260,8,73,69,8,51,161,0.1,0,20,6
19,0.1,0.31,0.5,0,42,49,27,59,14,-320,44,26,72,-242,87,221,0.1,0,20,6
20,0.1,0.31,0.5,0,31,49,26,41,14,-299,63,-160,72,53,88,200,0.1,0,20,6
21,0.1,0.31,0.5,0,31,23,29,29,14,-208,66,76,66,-132,88,109,0.1,0,20,6
22,0.1,0.31,0.5,0,31,24,26,53,14,-509,63,73,76,2,88,410,0.1,0,20,6
23,0.1,0.31,0.5,0,31,23,30,30,17,-204,69,79,71,71,82,105,0.1,0,20,6
24,0.1,0.31,0.5,0,45,23,26,58,14,-274,35,78,75,-2,88,175,0.1,0,20,6
25,0.1,0.31,0.5,69,45,23,26,46,15,-58,-134,77,-118,45,85,159,0.1,0,20,6
26,0.1,0.31,0.5,37,49,23,25,38,14,60,32,78,72,59,88,69,0.1,1,20,6
27,0.1,0.31,0.5,38,32,23,25,55,14,59,67,78,-143,8,88,93,0.1,0,20,6
28,0.1,0.31,0.5,37,30,23,24,41,14,63,70,-150,75,52,88,51,0.1,0,20,6
29,0.1,0.31,0.5,76,30,23,24,37,17,-30,71,78,78,63,81,131,0.1,1,20,6
30,0.1,0.31,0.5,58,30,38,24,39,14,22,-150,52,78,55,86,79,0.1,0,20,6
31,0.1,0.31,0.5,55,32,23,24,43,14,34,63,79,76,58,88,67,0.1,1,20,6
32,0.1,0.31,0.5,66,31,23,26,43,14,18,69,-134,71,-452,-231,353,0.1,0,20,6
33,0.1,0.31,0.5,55,30,23,25,41,14,35,68,71,79,-140,87,66,0.1,0,20,6
34,0.1,0.31,0.5,51,30,32,24,30,25,48,70,56,77,-208,59,109,0.1,0,20,6
35,0.1,0.31,0.5,54,32,23,24,55,14,39,69,76,-214,-40,88,141,0.1,0,20,6
36,0.1,0.31,0.5,61,36,23,26,55,14,20,55,77,72,-193,-239,140,0.1,0,20,6
37,0.1,0.31,0.5,90,32,23,24,22,14,-57,69,78,72,78,86,158,0.1,1,20,6
38,0.1,0.31,0.5,68,32,46,24,30,14,14,68,13,-153,64,86,88,0.1,0,20,6
39,0.1,0.31,0.5,56,30,33,24,25,14,34,67,59,77,77,86,67,0.1,1,20,6
40,0.1,0.31,0.5,56,44,33,24,28,18,-143,31,-120,77,69,81,70,0.1,0,20,6
41,0.1,0.31,0.5,53,41,48,24,26,17,42,66,14,76,71,83,87,0.1,1,20,6
42,0.1,0.31,0.5,52,31,23,24,27,14,47,69,79,77,83,86,54,0.1,1,20,6
43,0.1,0.31,0.5,68,31,59,24,34,22,11,70,-12,75,54,62,113,0.1,1,20,6
44,0.1,0.31,0.5,81,30,23,24,33,16,-7,70,79,76,-315,83,216,0.1,0,20,6
45,0.1,0.31,0.5,66,31,23,24,47,14,11,69,76,78,14,88,90,0.1,1,20,6
46,0.1,0.31,0.5,59,30,24,24,37,15,23,72,77,82,52,85,78,0.1,1,20,6
47,0.1,0.31,0.5,56,30,29,24,30,14,38,72,78,78,66,86,63,0.1,1,20,6
48,0.1,0.31,0.5,76,30,26,20,32,18,-7,72,-225,79,65,76,126,0.1,0,20,6
49,0.1,0.31,0.5,76,30,26,20,27,14,-136,-104,71,-105,74,88,37,0.1,0,20,6
50,0.1,0.31,0.5,71,30,26,20,28,14,-153,-106,-139,-105,69,88,54,0.1,0,20,6
51,0.1,0.31,0.5,57,24,25,13,27,14,-147,-104,76,-105,74,88,48,0.1,0,20,6
52,0.1,0.31,0.5,53,24,25,45,27,14,-234,-213,77,8,75,87,135,0.1,0,20,6
53,0.1,0.31,0.5,55,83,20,45,50,14,38,-97,-144,-309,21,86,210,0.1,0,20,6
54,0.1,0.31,0.5,34,34,19,34,27,14,61,64,-128,72,74,88,40,0.1,0,20,6
55,0.1,0.31,0.5,40,31,26,29,31,17,56,65,73,48,58,81,53,0.1,1,20,6
56,0.1,0.31,0.5,37,43,25,23,29,14,62,34,77,70,76,88,67,0.1,1,20,6
57,0.1,0.31,0.5,36,34,35,25,32,14,60,67,56,69,68,-155,56,0.1,0,20,6
58,0.1,0.31,0.5,62,34,32,24,27,15,11,62,50,76,75,85,90,0.1,1,20,6
59,0.1,0.31,0.5,34,34,25,24,27,14,65,68,75,78,73,88,36,0.1,1,20,6
60,0.1,0.31,0.5,34,34,27,24,27,15,65,68,71,75,75,83,36,0.1,1,20,6
61,0.1,0.31,0.5,35,33,24,29,27,14,62,-129,79,57,72,88,44,0.1,0,20,6
62,0.1,0.31,0.5,54,28,25,29,30,14,29,-128,74,-142,66,88,72,0.1,0,20,6
63,0.1,0.31,0.5,35,67,27,25,28,14,67,-43,67,-158,67,88,144,0.1,0,20,6
64,0.1,0.31,0.5,35,43,26,13,29,14,72,52,73,-124,75,88,49,0.1,0,20,6
65,0.1,0.31,0.5,40,35,25,13,33,17,51,64,77,-148,66,81,50,0.1,0,20,6
66,0.1,0.31,0.5,35,35,29,13,29,16,63,-180,76,-137,65,84,81,0.1,0,20,6
67,0.1,0.31,0.5,35,39,26,32,31,14,64,53,75,38,63,88,63,0.1,1,20,6
68,0.1,0.31,0.5,47,36,25,21,27,14,37,57,77,77,75,88,64,0.1,1,20,6
69,0.1,0.31,0.5,41,36,30,20,27,14,64,64,71,82,71,88,37,0.1,1,20,6
70,0.1,0.31,0.5,35,45,25,21,27,14,67,46,77,82,75,85,55,0.1,1,20,6
71,0.1,0.31,0.5,35,36,27,20,27,16,66,62,77,79,75,84,39,0.1,1,20,6
72,0.1,0.31,0.5,36,37,26,21,27,14,62,56,72,80,75,88,45,0.1,1,20,6
73,0.1,0.31,0.5,36,36,27,20,29,14,-189,65,65,82,70,88,90,0.1,0,20,6
74,0.1,0.31,0.5,41,36,42,20,27,14,57,64,29,82,75,88,72,0.1,1,20,6
75,0.1,0.31,0.5,36,36,26,20,27,48,65,64,76,80,75,-1,102,0.1,1,20,6
76,0.1,0.31,0.5,36,35,26,21,28,14,67,66,-121,82,70,88,35,0.1,0,20,6
77,0.1,0.31,0.5,34,38,25,20,27,14,-188,59,77,80,75,88,89,0.1,0,20,6
78,0.1,0.31,0.5,41,34,27,20,27,14,39,66,71,82,75,-233,134,0.1,0,20,6
79,0.1,0.31,0.5,29,35,25,25,27,14,69,59,77,68,75,88,42,0.1,1,20,6
80,0.1,0.31,0.5,29,33,30,22,27,14,73,65,65,78,-131,88,36,0.1,0,20,6
81,0.1,0.31,0.5,33,36,26,24,28,14,65,62,75,74,77,88,39,0.1,1,20,6
82,0.1,0.31,0.5,32,35,28,22,25,14,57,65,69,80,78,88,44,0.1,1,20,6
83,0.1,0.31,0.5,38,36,25,22,37,14,55,61,75,79,47,87,54,0.1,1,20,6
84,0.1,0.31,0.5,29,34,25,28,25,14,70,66,75,70,75,88,35,0.1,1,20,6
85,0.1,0.31,0.5,29,38,25,28,25,14,71,55,77,-115,77,86,46,0.1,0,20,6
86,0.1,0.31,0.5,53,34,30,27,25,14,21,66,65,68,72,88,80,0.1,1,20,6
87,0.1,0.31,0.5,37,34,34,22,27,14,57,67,56,80,64,88,45,0.1,1,20,6
88,0.1,0.31,0.5,34,51,27,22,85,14,66,40,70,80,-81,88,182,0.1,1,20,6
89,0.1,0.31,0.5,38,40,26,22,27,14,58,57,76,80,70,87,44,0.1,1,20,6
90,0.1,0.31,0.5,38,64,28,22,27,14,-346,-35,68,78,71,88,247,0.1,0,20,6
91,0.1,0.31,0.5,32,25,28,22,25,14,69,70,-126,79,75,-125,32,0.1,0,20,6
92,0.1,0.31,0.5,38,22,25,26,25,14,56,80,74,73,72,88,45,0.1,1,20,6
