eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-215,-769,-501,-245,670,0.1,0,25,4
1,0.1,0.31,0.5,0,0,0,0,-797,-282,-320,-411,698,0.1,0,25,4
2,0.1,0.31,0.5,0,0,0,0,-196,-170,-257,-184,158,0.1,0,25,4
3,0.1,0.31,0.5,0,108,0,0,-676,-238,-167,-254,577,0.1,0,25,4
4,0.1,0.31,0.5,0,38,0,0,-221,50,-238,-264,165,0.1,0,25,4
5,0.1,0.31,0.5,0,38,0,0,-202,-426,-587,-217,488,0.1,0,25,4
6,0.1,0.31,0.5,0,32,0,0,-235,-123,-247,-351,252,0.1,0,25,4
7,0.1,0.31,0.5,0,38,93,0,-320,27,-124,-210,225,0.1,0,25,4
8,0.1,0.31,0.5,0,34,44,0,-310,64,54,-437,338,0.1,0,25,4
9,0.1,0.31,0.5,0,33,57,0,-230,62,29,-279,180,0.1,0,25,4
10,0.1,0.31,0.5,0,33,51,0,-199,67,51,-240,141,0.1,0,25,4
11,0.1,0.31,0.5,163,40,43,0,-460,43,52,-192,561,0.1,0,25,4
12,0.1,0.31,0.5,56,67,43,0,36,-2,59,-217,118,0.1,0,25,4
13,0.1,0.31,0.5,49,36,54,0,52,61,37,-200,101,0.1,0,25,4
14,0.1,0.31,0.5,51,35,45,0,48,61,45,-299,200,0.1,0,25,4
15,0.1,0.31,0.5,51,39,45,0,-172,54,-180,-461,362,0.1,0,25,4
16,0.1,0.31,0.5,55,38,46,0,33,69,47,-249,150,0.1,0,25,4
17,0.1,0.31,0.5,90,35,44,289,-67,65,56,-1030,1131,0.1,1,25,4
18,0.1,0.31,0.5,57,53,49,63,31,20,39,27,81,0.1,1,25,4
19,0.1,0.31,0.5,51,44,49,58,41,36,-113,38,65,0.1,0,25,4
20,0.1,0.31,0.5,50,41,43,58,40,43,63,35,66,0.1,1,25,4
21,0.1,0.31,0.5,51,35,30,53,42,66,74,24,77,0.1,1,25,4
22,0.1,0.31,0.5,50,37,44,64,49,61,20,29,81,0.1,1,25,4
23,0.1,0.31,0.5,50,44,40,64,45,50,51,-135,56,0.1,0,25,4
24,0.1,0.31,0.5,59,35,35,44,24,64,64,53,77,0.1,1,25,4
25,0.1,0.31,0.5,54,36,35,48,39,63,-128,37,64,0.1,0,25,4
26,0.1,0.31,0.5,54,36,37,38,-188,-293,63,58,194,0.1,0,25,4
27,0.1,0.31,0.5,51,38,35,43,39,57,66,46,62,0.1,1,25,4
28,0.1,0.31,0.5,51,35,36,40,51,63,62,-273,174,0.1,0,25,4
29,0.1,0.31,0.5,52,37,46,27,46,59,38,70,63,0.1,1,25,4
30,0.1,0.31,0.5,51,37,41,90,50,-166,45,-81,182,0.1,0,25,4
31,0.1,0.31,0.5,54,35,49,28,44,63,22,72,79,0.1,1,25,4
32,0.1,0.31,0.5,54,33,44,37,48,66,48,-68,169,0.1,1,25,4
33,0.1,0.31,0.5,54,63,36,26,42,-30,65,48,131,0.1,1,25,4
