eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-120,-108,-112,-133,-120,-111,-137,-110,38,0.1,0,10,8
1,0.1,0.31,0.5,0,0,0,0,0,0,7,0,-111,-108,-110,-107,-119,-115,93,-172,73,0.1,0,10,8
2,0.1,0.31,0.5,0,0,0,0,0,0,7,0,-133,-118,-108,-105,-119,-103,93,-125,34,0.1,0,10,8
3,0.1,0.31,0.5,0,0,0,24,0,0,7,0,-104,-139,-134,41,-115,-101,93,-108,60,0.1,0,10,8
4,0.1,0.31,0.5,0,0,0,15,0,0,7,0,-126,-105,-115,84,-129,-104,95,-111,30,0.1,0,10,8
5,0.1,0.31,0.5,0,0,0,17,0,0,7,0,-120,-124,-125,78,-119,-124,95,-113,26,0.1,0,10,8
6,0.1,0.31,0.5,0,0,0,21,0,0,7,0,-114,-128,-146,71,-128,-129,95,-152,53,0.1,0,10,8
7,0.1,0.31,0.5,0,0,13,19,0,0,7,0,-142,-133,79,-114,-142,-110,95,-132,43,0.1,0,10,8
8,0.1,0.31,0.5,0,0,11,19,0,8,7,0,-105,-122,91,-131,-120,91,94,-127,32,0.1,0,10,8
9,0.1,0.31,0.5,0,0,12,16,0,7,7,0,-174,-137,87,-147,-115,95,95,-145,75,0.1,0,10,8
10,0.1,0.31,0.5,0,0,12,13,0,7,7,0,-132,-139,-105,85,-127,95,95,-123,40,0.1,0,10,8
11,0.1,0.31,0.5,0,0,11,13,0,7,7,23,-125,-143,91,84,-115,95,-108,22,79,0.1,0,10,8
12,0.1,0.31,0.5,0,0,11,12,0,7,7,14,-128,-152,90,90,-128,95,95,88,53,0.1,0,10,8
13,0.1,0.31,0.5,0,0,11,13,0,7,7,14,-176,-167,88,86,-166,95,95,88,77,0.1,0,10,8
