eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-103,-113,-119,-132,-123,-103,-120,-117,33,0.1,0,10,8
1,0.1,0.31,0.5,0,0,0,0,0,7,0,7,-128,-144,-151,-115,-121,94,-130,91,52,0.1,0,10,8
2,0.1,0.31,0.5,0,0,0,0,0,7,0,6,-123,-102,-104,-108,-103,95,-194,96,95,0.1,0,10,8
3,0.1,0.31,0.5,0,0,0,0,0,7,0,6,-116,-132,-115,-114,-124,95,-109,96,33,0.1,0,10,8
4,0.1,0.31,0.5,0,0,0,0,0,7,0,6,-128,-106,-109,-115,-102,95,-105,96,29,0.1,0,10,8
5,0.1,0.31,0.5,0,0,0,0,0,7,9,6,-153,-130,-183,-138,-130,95,92,96,84,0.1,0,10,8
6,0.1,0.31,0.5,0,0,0,0,0,7,9,6,-118,-112,-227,-115,-131,93,93,96,128,0.1,0,10,8
7,0.1,0.31,0.5,0,0,18,14,0,8,9,6,-117,-139,68,81,-139,95,93,96,40,0.1,0,10,8
8,0.1,0.31,0.5,0,0,12,12,0,7,9,6,-142,-162,88,88,-117,95,92,96,63,0.1,0,10,8
9,0.1,0.31,0.5,0,0,12,9,0,7,9,6,-172,-152,-109,92,-104,93,93,96,73,0.1,0,10,8
10,0.1,0.31,0.5,0,0,14,10,0,7,9,8,-160,-114,80,92,-128,95,93,92,61,0.1,0,10,8
11,0.1,0.31,0.5,0,0,11,10,0,7,9,6,-128,-140,90,92,-104,95,91,96,41,0.1,0,10,8
12,0.1,0.31,0.5,0,0,12,10,0,7,9,6,-147,-103,83,92,-141,94,93,-102,48,0.1,0,10,8
13,0.1,0.31,0.5,0,14,11,10,0,7,9,6,-127,66,-116,92,-116,93,93,96,35,0.1,0,10,8
14,0.1,0.31,0.5,25,10,12,12,0,7,9,6,25,90,88,89,-114,93,93,96,76,0.1,0,10,8
15,0.1,0.31,0.5,19,11,12,10,0,7,9,6,83,86,87,92,-146,-107,93,-103,47,0.1,0,10,8
16,0.1,0.31,0.5,19,10,11,10,0,7,9,6,82,92,88,91,-131,95,93,96,32,0.1,0,10,8
17,0.1,0.31,0.5,19,10,11,10,0,7,9,6,82,-118,90,92,-130,95,93,96,31,0.1,0,10,8
18,0.1,0.31,0.5,19,10,11,10,0,7,9,6,80,92,90,92,-109,95,-132,96,33,0.1,0,10,8
19,0.1,0.31,0.5,16,10,11,10,0,7,9,6,85,92,91,90,-134,95,93,96,35,0.1,0,10,8
20,0.1,0.31,0.5,17,10,11,10,0,7,10,6,84,-107,90,-117,-108,95,89,96,18,0.1,0,10,8
21,0.1,0.31,0.5,15,10,11,14,0,7,18,6,81,92,89,83,-109,94,71,96,30,0.1,0,10,8
22,0.1,0.31,0.5,15,10,11,10,0,7,9,6,-135,91,90,92,-109,94,93,96,36,0.1,0,10,8
23,0.1,0.31,0.5,13,11,11,10,0,7,9,6,88,87,91,89,-201,95,93,96,102,0.1,0,10,8
24,0.1,0.31,0.5,13,11,11,10,0,7,9,6,89,-132,90,92,-132,93,92,93,33,0.1,0,10,8
25,0.1,0.31,0.5,13,10,11,12,0,7,11,6,85,90,89,89,-126,95,89,-105,27,0.1,0,10,8
26,0.1,0.31,0.5,13,11,11,10,0,7,10,6,-110,88,-105,92,-200,95,89,96,101,0.1,0,10,8
27,0.1,0.31,0.5,13,10,11,10,0,7,12,6,89,92,90,92,-198,-112,90,96,99,0.1,0,10,8
28,0.1,0.31,0.5,13,10,11,10,11,7,9,6,89,92,91,92,80,95,93,96,21,0.1,1,10,8
29,0.1,0.31,0.5,13,10,11,10,10,7,9,6,88,92,91,92,92,-104,93,96,13,0.1,0,10,8
30,0.1,0.31,0.5,12,10,11,10,10,7,9,6,84,92,91,91,92,95,93,96,17,0.1,1,10,8
31,0.1,0.31,0.5,13,12,11,12,22,7,9,6,89,80,91,84,48,95,93,95,53,0.1,1,10,8
32,0.1,0.31,0.5,13,12,11,14,20,7,9,6,89,-110,-134,84,70,95,95,96,35,0.1,0,10,8
33,0.1,0.31,0.5,13,10,11,10,15,7,9,6,87,91,91,92,86,95,92,-102,15,0.1,0,10,8
34,0.1,0.31,0.5,16,10,11,10,16,7,9,8,87,92,91,92,83,93,92,91,18,0.1,1,10,8
35,0.1,0.31,0.5,13,10,13,11,16,9,9,6,87,92,86,89,-113,95,-106,96,15,0.1,0,10,8
36,0.1,0.31,0.5,13,10,11,10,16,7,9,6,-139,92,87,92,85,95,93,96,40,0.1,0,10,8
37,0.1,0.31,0.5,14,10,11,10,15,7,9,6,86,92,91,92,84,94,91,96,17,0.1,1,10,8
38,0.1,0.31,0.5,13,10,11,10,15,7,9,10,89,-104,91,92,83,92,93,90,18,0.1,0,10,8
39,0.1,0.31,0.5,13,10,11,10,22,8,9,8,89,92,88,92,69,93,93,92,32,0.1,1,10,8
40,0.1,0.31,0.5,17,10,11,10,16,8,9,6,81,92,91,92,85,91,93,96,20,0.1,1,10,8
41,0.1,0.31,0.5,13,10,11,10,15,8,9,6,89,91,91,92,86,-105,93,96,15,0.1,0,10,8
42,0.1,0.31,0.5,13,11,11,10,15,7,9,6,89,92,90,90,86,95,93,96,15,0.1,1,10,8
43,0.1,0.31,0.5,14,10,11,10,15,7,9,6,87,90,89,92,85,95,90,96,16,0.1,1,10,8
44,0.1,0.31,0.5,13,10,13,10,15,7,11,6,89,92,87,91,-123,95,82,96,24,0.1,0,10,8
45,0.1,0.31,0.5,13,10,11,10,15,7,9,6,89,91,89,92,85,94,92,96,16,0.1,1,10,8
46,0.1,0.31,0.5,13,10,11,10,15,7,9,6,89,92,91,92,86,95,93,96,15,0.1,1,10,8
47,0.1,0.31,0.5,13,10,11,10,16,7,9,6,87,92,91,92,85,94,-123,96,24,0.1,0,10,8
48,0.1,0.31,0.5,13,10,11,10,15,7,9,6,88,92,91,91,85,93,92,96,16,0.1,1,10,8
49,0.1,0.31,0.5,13,10,11,10,15,7,9,6,-108,-103,90,92,-109,95,93,96,11,0.1,0,10,8
50,0.1,0.31,0.5,13,10,11,10,15,7,9,6,89,-103,91,90,-106,-101,93,96,12,0.1,0,10,8
51,0.1,0.31,0.5,11,5,11,10,17,7,9,6,90,-103,91,90,89,95,91,95,12,0.1,0,10,8
52,0.1,0.31,0.5,11,5,11,10,12,7,9,6,91,-106,88,92,90,95,93,96,13,0.1,0,10,8
53,0.1,0.31,0.5,11,5,11,10,11,7,9,6,-105,-105,-102,92,88,95,93,96,13,0.1,0,10,8
54,0.1,0.31,0.5,11,15,11,10,12,7,9,6,91,80,91,91,90,95,93,94,21,0.1,1,10,8
55,0.1,0.31,0.5,11,10,11,15,12,8,9,6,91,92,91,81,84,95,93,96,20,0.1,1,10,8
56,0.1,0.31,0.5,11,10,15,10,12,7,9,11,91,92,88,92,90,95,93,86,15,0.1,1,10,8
57,0.1,0.31,0.5,11,10,11,10,11,7,9,6,91,92,91,92,88,95,90,96,13,0.1,1,10,8
58,0.1,0.31,0.5,11,10,11,10,12,10,9,6,-118,92,91,92,90,91,93,96,19,0.1,0,10,8
59,0.1,0.31,0.5,11,10,11,10,11,7,9,6,91,92,91,92,90,94,93,96,11,0.1,1,10,8
60,0.1,0.31,0.5,11,10,11,10,11,7,9,6,91,91,89,92,-114,95,91,96,15,0.1,0,10,8
61,0.1,0.31,0.5,11,10,11,10,12,7,9,6,-102,92,91,89,90,95,93,96,12,0.1,0,10,8
62,0.1,0.31,0.5,11,10,11,17,12,7,9,6,91,91,91,79,88,95,93,96,22,0.1,1,10,8
63,0.1,0.31,0.5,13,10,13,10,12,7,9,6,85,92,89,92,86,95,93,96,16,0.1,1,10,8
64,0.1,0.31,0.5,11,10,11,10,12,7,9,10,91,92,91,92,90,95,93,87,14,0.1,1,10,8
65,0.1,0.31,0.5,11,10,12,10,12,7,9,6,91,90,88,92,-107,95,93,96,13,0.1,0,10,8
66,0.1,0.31,0.5,11,10,11,10,12,7,9,6,91,92,91,92,90,95,93,95,11,0.1,1,10,8
67,0.1,0.31,0.5,14,10,11,10,12,8,9,6,81,92,90,92,87,95,93,96,20,0.1,1,10,8
68,0.1,0.31,0.5,11,10,13,10,12,7,9,6,91,92,84,92,90,95,93,-122,23,0.1,0,10,8
69,0.1,0.31,0.5,10,10,11,10,12,7,9,6,91,92,91,92,92,95,-106,96,10,0.1,0,10,8
70,0.1,0.31,0.5,11,10,11,11,12,7,9,6,91,91,91,87,90,95,95,96,14,0.1,1,10,8
71,0.1,0.31,0.5,13,10,11,10,18,7,9,6,89,92,91,92,73,95,93,96,28,0.1,1,10,8
72,0.1,0.31,0.5,10,10,11,10,12,7,9,6,86,92,89,92,90,95,93,95,15,0.1,1,10,8
73,0.1,0.31,0.5,11,10,11,10,12,7,9,6,91,92,91,92,90,95,93,94,11,0.1,1,10,8
74,0.1,0.31,0.5,11,10,11,10,11,7,9,6,91,92,91,92,90,95,93,96,11,0.1,1,10,8
75,0.1,0.31,0.5,11,10,11,10,12,7,9,6,91,91,91,92,90,95,93,-121,22,0.1,0,10,8
76,0.1,0.31,0.5,11,10,11,10,11,7,9,6,90,92,91,92,90,95,93,96,11,0.1,1,10,8
77,0.1,0.31,0.5,10,10,11,10,12,7,9,6,89,92,91,92,90,95,93,96,12,0.1,1,10,8
78,0.1,0.31,0.5,11,10,11,10,12,7,9,6,91,92,91,92,88,95,93,96,13,0.1,1,10,8
79,0.1,0.31,0.5,11,11,11,10,12,7,9,6,91,88,91,92,90,95,93,96,13,0.1,1,10,8
80,0.1,0.31,0.5,11,10,11,10,11,7,9,6,91,91,91,92,90,95,93,96,11,0.1,1,10,8
81,0.1,0.31,0.5,11,10,11,12,12,7,9,6,-108,90,-140,89,88,92,93,96,41,0.1,0,10,8
82,0.1,0.31,0.5,10,10,11,10,11,7,9,6,90,92,91,92,90,95,93,96,11,0.1,1,10,8
83,0.1,0.31,0.5,11,10,12,10,12,7,9,6,91,90,88,92,90,95,91,96,13,0.1,1,10,8
84,0.1,0.31,0.5,11,11,11,10,11,7,9,6,91,90,91,92,90,95,93,96,11,0.1,1,10,8
85,0.1,0.31,0.5,11,10,11,10,12,7,9,6,91,92,89,92,90,95,-112,96,13,0.1,0,10,8
86,0.1,0.31,0.5,11,10,11,10,11,7,9,6,91,-108,89,92,88,95,91,96,13,0.1,0,10,8
87,0.1,0.31,0.5,11,10,11,10,11,7,9,6,91,92,90,91,90,93,93,96,11,0.1,1,10,8
88,0.1,0.31,0.5,11,10,10,10,12,7,9,6,91,92,91,92,92,95,92,96,10,0.1,1,10,8
89,0.1,0.31,0.5,11,10,11,10,12,7,10,6,90,92,90,91,90,95,87,96,14,0.1,1,10,8
90,0.1,0.31,0.5,11,10,11,10,11,9,9,6,91,90,91,92,90,94,93,96,11,0.1,1,10,8
91,0.1,0.31,0.5,11,10,11,10,14,7,9,6,89,88,91,-129,89,95,93,96,30,0.1,0,10,8
92,0.1,0.31,0.5,11,10,10,10,11,7,9,6,91,90,87,92,92,95,93,-103,14,0.1,0,10,8
93,0.1,0.31,0.5,11,10,11,11,9,9,9,6,91,92,91,90,-111,93,91,96,12,0.1,0,10,8
94,0.1,0.31,0.5,11,10,10,10,10,7,10,6,91,91,91,91,92,95,90,96,11,0.1,1,10,8
95,0.1,0.31,0.5,11,10,11,10,10,7,9,6,89,92,91,92,91,95,93,96,12,0.1,1,10,8
96,0.1,0.31,0.5,11,12,12,10,10,7,9,6,90,87,89,92,92,95,93,96,14,0.1,1,10,8
97,0.1,0.31,0.5,12,10,11,10,10,7,9,6,86,91,91,92,89,95,93,96,15,0.1,1,10,8
98,0.1,0.31,0.5,10,10,11,10,10,7,8,6,91,92,91,92,92,95,91,96,10,0.1,1,10,8
99,0.1,0.31,0.5,10,10,11,10,10,7,9,6,91,92,-101,92,92,95,93,-109,10,0.1,0,10,8
