eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,-648,-151,549,0.1,0,25,2
1,0.1,0.31,0.5,0,0,-228,-372,273,0.1,0,25,2
2,0.1,0.31,0.5,0,0,-215,-284,185,0.1,0,25,2
3,0.1,0.31,0.5,0,0,-392,-253,293,0.1,0,25,2
4,0.1,0.31,0.5,0,0,-380,-477,378,0.1,0,25,2
5,0.1,0.31,0.5,0,0,-394,-409,310,0.1,0,25,2
6,0.1,0.31,0.5,0,0,-340,-372,273,0.1,0,25,2
7,0.1,0.31,0.5,0,0,-518,-509,419,0.1,0,25,2
8,0.1,0.31,0.5,0,0,-144,-134,45,0.1,0,25,2
9,0.1,0.31,0.5,0,0,-140,-346,247,0.1,0,25,2
10,0.1,0.31,0.5,0,0,-541,-593,494,0.1,0,25,2
11,0.1,0.31,0.5,0,0,-273,-217,174,0.1,0,25,2
12,0.1,0.31,0.5,0,132,-383,-324,425,0.1,0,25,2
13,0.1,0.31,0.5,0,55,-246,41,147,0.1,0,25,2
14,0.1,0.31,0.5,0,52,-203,45,104,0.1,0,25,2
15,0.1,0.31,0.5,0,78,-427,-18,328,0.1,0,25,2
16,0.1,0.31,0.5,0,78,-360,-289,261,0.1,0,25,2
17,0.1,0.31,0.5,0,66,-439,23,340,0.1,0,25,2
18,0.1,0.31,0.5,0,72,-361,-4,262,0.1,0,25,2
19,0.1,0.31,0.5,0,63,-206,28,107,0.1,0,25,2
20,0.1,0.31,0.5,0,61,-253,39,154,0.1,0,25,2
21,0.1,0.31,0.5,0,61,-165,34,67,0.1,0,25,2
22,0.1,0.31,0.5,0,78,-593,9,494,0.1,0,25,2
23,0.1,0.31,0.5,0,78,-172,-7,108,0.1,0,25,2
24,0.1,0.31,0.5,109,65,-272,34,373,0.1,1,25,2
25,0.1,0.31,0.5,36,85,56,-30,131,0.1,1,25,2
26,0.1,0.31,0.5,41,88,45,-11,112,0.1,1,25,2
27,0.1,0.31,0.5,35,87,62,-227,128,0.1,0,25,2
28,0.1,0.31,0.5,35,67,63,30,71,0.1,1,25,2
29,0.1,0.31,0.5,36,83,62,29,72,0.1,1,25,2
30,0.1,0.31,0.5,36,42,54,62,47,0.1,1,25,2
31,0.1,0.31,0.5,38,33,56,-686,587,0.1,0,25,2
32,0.1,0.31,0.5,34,27,65,72,36,0.1,1,25,2
33,0.1,0.31,0.5,34,27,64,71,37,0.1,1,25,2
34,0.1,0.31,0.5,34,27,65,75,36,0.1,1,25,2
35,0.1,0.31,0.5,34,28,64,69,37,0.1,1,25,2
36,0.1,0.31,0.5,69,27,-18,74,119,0.1,1,25,2
37,0.1,0.31,0.5,40,27,50,75,51,0.1,1,25,2
