eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-117,-134,-151,-111,52,0.1,0,10,4
1,0.1,0.31,0.5,0,0,0,0,-145,-109,-112,-167,68,0.1,0,10,4
2,0.1,0.31,0.5,0,0,0,0,-143,-115,-114,-125,44,0.1,0,10,4
3,0.1,0.31,0.5,0,0,19,0,-124,-113,48,-128,53,0.1,0,10,4
4,0.1,0.31,0.5,0,0,14,0,-131,-109,85,-161,62,0.1,0,10,4
5,0.1,0.31,0.5,0,0,19,0,-146,-134,72,-151,52,0.1,0,10,4
6,0.1,0.31,0.5,0,0,14,23,-121,-140,85,24,77,0.1,0,10,4
7,0.1,0.31,0.5,0,0,13,14,-122,-118,89,88,23,0.1,0,10,4
8,0.1,0.31,0.5,0,0,13,14,-129,-107,89,86,30,0.1,0,10,4
9,0.1,0.31,0.5,0,0,13,14,-108,-141,89,87,42,0.1,0,10,4
10,0.1,0.31,0.5,0,0,14,14,-138,-150,86,88,51,0.1,0,10,4
11,0.1,0.31,0.5,24,0,13,14,-46,-145,89,88,147,0.1,0,10,4
12,0.1,0.31,0.5,11,19,11,16,91,24,-113,84,77,0.1,0,10,4
13,0.1,0.31,0.5,11,12,15,14,91,90,84,87,17,0.1,1,10,4
14,0.1,0.31,0.5,11,13,11,14,91,87,91,88,14,0.1,1,10,4
15,0.1,0.31,0.5,11,14,11,17,91,87,91,77,24,0.1,1,10,4
16,0.1,0.31,0.5,12,14,11,14,89,-117,91,88,18,0.1,0,10,4
17,0.1,0.31,0.5,12,14,11,14,-118,85,91,88,19,0.1,0,10,4
18,0.1,0.31,0.5,11,14,11,15,90,84,91,83,18,0.1,1,10,4
19,0.1,0.31,0.5,11,15,11,14,89,81,91,88,20,0.1,1,10,4
20,0.1,0.31,0.5,11,13,11,13,90,88,91,88,13,0.1,1,10,4
21,0.1,0.31,0.5,11,11,11,15,91,81,87,83,20,0.1,1,10,4
22,0.1,0.31,0.5,11,10,11,13,-108,92,91,88,13,0.1,0,10,4
23,0.1,0.31,0.5,11,10,11,18,91,92,91,81,20,0.1,1,10,4
24,0.1,0.31,0.5,11,11,11,18,91,90,91,-122,23,0.1,0,10,4
25,0.1,0.31,0.5,11,10,11,13,91,92,89,88,13,0.1,1,10,4
26,0.1,0.31,0.5,11,10,11,13,91,92,89,-123,24,0.1,0,10,4
27,0.1,0.31,0.5,11,12,15,6,88,92,87,-113,14,0.1,0,10,4
28,0.1,0.31,0.5,11,11,11,6,88,88,91,-144,45,0.1,0,10,4
29,0.1,0.31,0.5,11,10,11,17,91,90,91,75,26,0.1,1,10,4
30,0.1,0.31,0.5,11,10,11,18,-115,92,90,74,27,0.1,0,10,4
31,0.1,0.31,0.5,11,10,11,21,-109,91,-109,73,28,0.1,0,10,4
32,0.1,0.31,0.5,11,10,11,19,91,92,91,81,20,0.1,1,10,4
33,0.1,0.31,0.5,11,10,11,28,-114,92,91,52,49,0.1,0,10,4
34,0.1,0.31,0.5,11,10,11,19,91,89,91,80,21,0.1,1,10,4
