eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,13,0,0,0,0,-131,54,-121,-137,-111,-131,47,0.1,0,10,6
1,0.1,0.31,0.5,0,11,0,0,0,16,-176,90,-112,-114,-106,75,77,0.1,0,10,6
2,0.1,0.31,0.5,0,10,0,0,0,9,-113,92,-109,-131,-119,93,32,0.1,0,10,6
3,0.1,0.31,0.5,0,10,44,0,32,6,-105,-138,-65,-102,-26,95,166,0.1,0,10,6
4,0.1,0.31,0.5,0,11,44,0,14,7,-171,90,-103,-111,88,93,72,0.1,0,10,6
5,0.1,0.31,0.5,27,10,9,0,14,17,19,89,93,-130,88,81,82,0.1,0,10,6
6,0.1,0.31,0.5,21,9,9,0,14,7,73,-126,90,-139,-137,95,40,0.1,0,10,6
7,0.1,0.31,0.5,21,12,12,0,14,7,77,80,76,-107,87,95,25,0.1,0,10,6
8,0.1,0.31,0.5,19,15,8,0,15,7,81,81,93,-138,86,95,39,0.1,0,10,6
9,0.1,0.31,0.5,19,10,12,0,20,7,-128,92,81,-126,70,95,31,0.1,0,10,6
10,0.1,0.31,0.5,19,13,12,0,14,7,74,85,-106,-120,88,95,27,0.1,0,10,6
11,0.1,0.31,0.5,19,11,9,0,14,7,79,92,93,-183,86,95,84,0.1,0,10,6
12,0.1,0.31,0.5,19,10,9,0,15,7,-117,92,93,-143,88,-104,44,0.1,0,10,6
13,0.1,0.31,0.5,21,10,9,0,14,7,74,92,93,-161,88,95,62,0.1,0,10,6
14,0.1,0.31,0.5,20,10,9,25,20,7,78,92,-134,49,81,94,52,0.1,0,10,6
15,0.1,0.31,0.5,18,11,9,14,10,7,82,87,92,87,88,95,19,0.1,1,10,6
16,0.1,0.31,0.5,20,10,9,14,10,7,79,86,93,88,92,93,22,0.1,1,10,6
17,0.1,0.31,0.5,18,13,9,13,10,7,81,81,93,85,92,94,20,0.1,1,10,6
18,0.1,0.31,0.5,19,10,9,24,10,7,76,91,91,56,92,94,45,0.1,1,10,6
19,0.1,0.31,0.5,19,10,10,20,10,7,82,92,90,78,92,95,23,0.1,1,10,6
20,0.1,0.31,0.5,19,10,10,19,10,7,82,92,93,79,92,95,22,0.1,1,10,6
21,0.1,0.31,0.5,19,10,9,19,11,7,-110,92,93,78,91,95,23,0.1,0,10,6
22,0.1,0.31,0.5,22,10,9,20,11,7,72,91,91,82,89,95,29,0.1,1,10,6
23,0.1,0.31,0.5,20,10,9,20,10,7,80,92,93,76,91,95,25,0.1,1,10,6
24,0.1,0.31,0.5,22,10,9,21,10,7,75,91,93,79,90,95,26,0.1,1,10,6
25,0.1,0.31,0.5,19,10,9,20,10,7,81,92,92,82,92,95,20,0.1,1,10,6
26,0.1,0.31,0.5,20,11,9,25,10,7,80,89,-110,62,94,94,39,0.1,0,10,6
27,0.1,0.31,0.5,19,11,9,41,12,7,79,90,93,15,88,95,86,0.1,1,10,6
28,0.1,0.31,0.5,20,10,9,23,11,7,80,92,93,71,90,95,30,0.1,1,10,6
29,0.1,0.31,0.5,19,10,9,24,10,7,83,88,93,68,91,95,33,0.1,1,10,6
30,0.1,0.31,0.5,19,10,9,23,10,7,83,90,91,73,91,95,28,0.1,1,10,6
31,0.1,0.31,0.5,22,13,9,23,10,7,66,87,93,-110,92,95,35,0.1,0,10,6
32,0.1,0.31,0.5,19,10,9,23,10,7,83,92,93,75,92,95,26,0.1,1,10,6
33,0.1,0.31,0.5,18,10,9,19,10,7,83,92,93,87,92,95,18,0.1,1,10,6
34,0.1,0.31,0.5,18,10,9,19,10,7,82,92,93,-106,92,95,19,0.1,0,10,6
35,0.1,0.31,0.5,19,10,13,14,10,7,83,-112,78,88,92,95,23,0.1,0,10,6
36,0.1,0.31,0.5,24,10,9,14,10,7,69,92,93,88,88,95,32,0.1,1,10,6
37,0.1,0.31,0.5,19,15,9,14,13,9,80,86,93,88,81,91,21,0.1,1,10,6
38,0.1,0.31,0.5,22,10,10,20,10,11,75,92,93,66,92,86,35,0.1,1,10,6
39,0.1,0.31,0.5,20,10,9,19,20,7,75,91,93,-110,69,95,32,0.1,0,10,6
40,0.1,0.31,0.5,18,10,9,13,10,9,83,91,91,84,92,96,18,0.1,1,10,6
41,0.1,0.31,0.5,18,10,9,14,11,7,81,92,93,88,91,95,20,0.1,1,10,6
42,0.1,0.31,0.5,18,10,9,13,10,9,-106,92,93,85,92,91,16,0.1,0,10,6
43,0.1,0.31,0.5,18,10,10,14,10,9,82,91,89,88,92,-112,19,0.1,0,10,6
44,0.1,0.31,0.5,19,10,9,14,10,7,83,-124,93,88,92,-114,25,0.1,0,10,6
45,0.1,0.31,0.5,19,10,9,14,10,8,82,90,93,88,-173,93,74,0.1,0,10,6
46,0.1,0.31,0.5,27,11,9,15,10,20,52,90,93,85,91,26,75,0.1,1,10,6
47,0.1,0.31,0.5,22,10,9,15,10,7,76,91,93,84,89,95,25,0.1,1,10,6
48,0.1,0.31,0.5,18,10,9,14,10,7,81,90,93,88,92,95,20,0.1,1,10,6
49,0.1,0.31,0.5,18,10,9,14,10,7,83,91,93,88,92,95,18,0.1,1,10,6
50,0.1,0.31,0.5,18,10,9,14,10,7,83,92,93,86,88,95,18,0.1,1,10,6
51,0.1,0.31,0.5,18,10,9,14,10,7,83,92,93,88,92,95,18,0.1,1,10,6
52,0.1,0.31,0.5,20,10,10,14,13,7,78,92,88,88,86,95,23,0.1,1,10,6
53,0.1,0.31,0.5,18,11,9,14,10,7,80,89,93,87,91,95,21,0.1,1,10,6
54,0.1,0.31,0.5,19,11,9,14,10,7,83,-121,93,85,92,95,22,0.1,0,10,6
55,0.1,0.31,0.5,28,11,9,14,10,7,63,90,93,88,91,95,38,0.1,1,10,6
56,0.1,0.31,0.5,18,11,12,14,10,7,83,87,88,88,92,95,18,0.1,1,10,6
57,0.1,0.31,0.5,20,10,9,14,10,7,81,92,92,88,91,95,20,0.1,1,10,6
58,0.1,0.31,0.5,20,10,14,14,10,7,77,92,88,88,92,95,24,0.1,1,10,6
59,0.1,0.31,0.5,18,10,9,14,10,7,82,92,93,88,92,95,19,0.1,1,10,6
60,0.1,0.31,0.5,22,10,9,14,16,7,72,92,93,88,78,95,29,0.1,1,10,6
61,0.1,0.31,0.5,20,10,9,14,10,7,-109,92,93,88,92,95,13,0.1,0,10,6
62,0.1,0.31,0.5,19,10,9,14,10,7,79,91,91,88,92,95,22,0.1,1,10,6
63,0.1,0.31,0.5,18,10,9,14,10,7,78,92,90,-106,92,95,23,0.1,0,10,6
64,0.1,0.31,0.5,18,10,9,14,10,7,83,92,93,86,92,95,18,0.1,1,10,6
65,0.1,0.31,0.5,19,12,9,18,10,7,83,87,93,79,92,95,22,0.1,1,10,6
66,0.1,0.31,0.5,18,10,9,14,10,7,82,92,92,88,92,95,19,0.1,1,10,6
67,0.1,0.31,0.5,18,10,9,14,10,7,82,92,93,88,-104,95,19,0.1,0,10,6
68,0.1,0.31,0.5,24,10,9,14,10,7,69,90,93,88,90,94,32,0.1,1,10,6
69,0.1,0.31,0.5,18,10,9,14,10,7,82,92,91,88,92,95,19,0.1,1,10,6
70,0.1,0.31,0.5,18,10,9,14,10,7,83,92,93,87,92,93,18,0.1,1,10,6
71,0.1,0.31,0.5,18,10,9,14,10,7,83,92,93,88,92,95,18,0.1,1,10,6
72,0.1,0.31,0.5,18,10,9,14,10,7,83,92,93,-104,92,95,18,0.1,0,10,6
73,0.1,0.31,0.5,20,10,9,14,10,9,79,92,93,87,92,92,22,0.1,1,10,6
74,0.1,0.31,0.5,19,10,9,14,10,7,83,92,93,88,-158,95,59,0.1,0,10,6
75,0.1,0.31,0.5,19,10,9,14,10,8,83,91,93,85,-156,91,57,0.1,0,10,6
76,0.1,0.31,0.5,19,10,9,14,10,7,81,92,93,88,92,95,20,0.1,1,10,6
77,0.1,0.31,0.5,18,11,9,14,10,7,80,89,93,-104,88,95,21,0.1,0,10,6
78,0.1,0.31,0.5,18,10,9,14,10,7,-152,92,93,86,92,95,53,0.1,0,10,6
79,0.1,0.31,0.5,18,12,9,14,10,7,83,88,93,88,92,95,18,0.1,1,10,6
80,0.1,0.31,0.5,18,10,9,14,10,7,83,92,93,88,87,95,18,0.1,1,10,6
