eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-136,-114,-206,-145,107,0.1,0,10,4
1,0.1,0.31,0.5,0,0,0,0,-118,-113,-117,-103,19,0.1,0,10,4
2,0.1,0.31,0.5,0,0,0,0,-117,-108,-127,-167,68,0.1,0,10,4
3,0.1,0.31,0.5,0,0,0,0,-148,-126,-113,-106,49,0.1,0,10,4
4,0.1,0.31,0.5,0,0,0,14,-121,-126,-129,76,30,0.1,0,10,4
5,0.1,0.31,0.5,0,0,25,12,-105,-120,5,90,96,0.1,0,10,4
6,0.1,0.31,0.5,0,0,10,12,-122,-119,91,85,23,0.1,0,10,4
7,0.1,0.31,0.5,0,0,9,15,-133,-156,93,80,57,0.1,0,10,4
8,0.1,0.31,0.5,0,0,9,12,-142,-152,-129,88,53,0.1,0,10,4
9,0.1,0.31,0.5,0,0,9,12,-127,-131,92,90,32,0.1,0,10,4
10,0.1,0.31,0.5,0,0,9,12,-187,-169,93,87,88,0.1,0,10,4
11,0.1,0.31,0.5,0,0,10,12,-132,-106,91,88,33,0.1,0,10,4
12,0.1,0.31,0.5,0,0,12,12,-136,-165,87,-122,66,0.1,0,10,4
13,0.1,0.31,0.5,0,0,10,12,-116,-106,89,89,17,0.1,0,10,4
14,0.1,0.31,0.5,0,20,8,12,-165,37,93,87,66,0.1,0,10,4
15,0.1,0.31,0.5,0,10,9,13,-123,92,85,88,24,0.1,0,10,4
16,0.1,0.31,0.5,0,10,11,12,-245,92,80,90,146,0.1,0,10,4
17,0.1,0.31,0.5,0,10,20,13,-108,92,70,87,31,0.1,0,10,4
18,0.1,0.31,0.5,0,10,9,12,-192,92,93,90,93,0.1,0,10,4
19,0.1,0.31,0.5,18,10,9,12,59,92,93,87,42,0.1,1,10,4
