eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-391,-431,-165,-337,-168,-441,-229,-125,342,0.1,0,25,8
1,0.1,0.31,0.5,0,0,0,0,0,31,0,0,-467,-452,-263,-363,-396,47,-322,-139,368,0.1,0,25,8
2,0.1,0.31,0.5,0,0,0,0,0,18,0,0,-269,-270,-340,-374,-524,83,-451,-155,425,0.1,0,25,8
3,0.1,0.31,0.5,0,0,0,0,0,58,0,0,-363,-180,-244,-292,-372,-37,-171,-303,273,0.1,0,25,8
4,0.1,0.31,0.5,0,0,0,0,92,57,0,0,-226,-185,-193,-165,-167,-18,-315,-301,268,0.1,0,25,8
5,0.1,0.31,0.5,0,0,0,0,28,37,0,0,-371,-150,-140,-177,71,36,-114,-755,656,0.1,0,25,8
6,0.1,0.31,0.5,0,0,0,0,48,35,43,0,-509,-212,-228,-302,8,-123,13,-168,410,0.1,0,25,8
7,0.1,0.31,0.5,0,0,0,0,34,29,21,0,-226,-238,-310,-194,65,69,81,-133,211,0.1,0,25,8
8,0.1,0.31,0.5,0,0,0,0,30,25,21,0,-251,-1281,-439,-216,71,76,79,-166,1182,0.1,0,25,8
9,0.1,0.31,0.5,0,0,0,0,29,25,22,0,-226,-177,-215,-425,70,76,79,-180,326,0.1,0,25,8
10,0.1,0.31,0.5,0,0,0,0,43,23,22,0,-310,-339,-171,-171,60,77,78,-121,240,0.1,0,25,8
11,0.1,0.31,0.5,0,0,0,0,36,23,21,0,-462,-367,-653,-607,58,77,81,-494,554,0.1,0,25,8
12,0.1,0.31,0.5,0,0,0,0,36,38,21,0,-720,-145,-429,-204,-114,52,80,-266,621,0.1,0,25,8
13,0.1,0.31,0.5,0,0,70,60,41,23,21,0,-332,-728,-41,-53,52,75,81,-314,629,0.1,0,25,8
14,0.1,0.31,0.5,0,0,42,33,33,31,21,0,-461,-287,47,56,63,60,79,-153,362,0.1,0,25,8
15,0.1,0.31,0.5,0,0,36,28,35,27,26,0,-261,-558,59,71,58,58,73,-355,459,0.1,0,25,8
