eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-229,-105,-133,-136,130,0.1,0,20,4
1,0.1,0.31,0.5,0,0,0,0,-180,-238,-127,-211,139,0.1,0,20,4
2,0.1,0.31,0.5,0,0,0,0,-380,-113,-251,-157,281,0.1,0,20,4
3,0.1,0.31,0.5,0,0,0,96,-392,-216,-111,-117,293,0.1,0,20,4
4,0.1,0.31,0.5,0,0,0,45,-184,-141,-309,49,210,0.1,0,20,4
5,0.1,0.31,0.5,0,0,0,48,-253,-368,-131,31,269,0.1,0,20,4
6,0.1,0.31,0.5,0,0,97,48,-660,-155,-231,-150,561,0.1,0,20,4
7,0.1,0.31,0.5,0,0,29,44,-209,-337,72,58,238,0.1,0,20,4
8,0.1,0.31,0.5,0,0,29,72,-239,-293,69,-6,194,0.1,0,20,4
9,0.1,0.31,0.5,0,0,29,48,-269,-127,72,40,170,0.1,0,20,4
10,0.1,0.31,0.5,0,0,29,45,-201,-276,-132,41,177,0.1,0,20,4
11,0.1,0.31,0.5,0,0,33,47,-210,-111,50,55,111,0.1,0,20,4
12,0.1,0.31,0.5,0,0,31,43,-198,-442,69,52,343,0.1,0,20,4
13,0.1,0.31,0.5,0,0,33,38,-536,-311,67,50,437,0.1,0,20,4
14,0.1,0.31,0.5,26,0,37,38,63,-316,49,-137,217,0.1,0,20,4
15,0.1,0.31,0.5,23,0,29,38,74,-142,73,-113,43,0.1,0,20,4
16,0.1,0.31,0.5,23,0,29,36,-139,-140,72,59,42,0.1,0,20,4
17,0.1,0.31,0.5,23,0,29,41,77,-365,69,47,266,0.1,0,20,4
18,0.1,0.31,0.5,24,35,29,35,74,-12,69,65,113,0.1,1,20,4
19,0.1,0.31,0.5,30,27,29,37,60,67,-142,54,47,0.1,0,20,4
20,0.1,0.31,0.5,30,25,31,35,-119,60,70,66,41,0.1,0,20,4
21,0.1,0.31,0.5,28,25,26,34,-209,-140,73,68,110,0.1,0,20,4
22,0.1,0.31,0.5,25,22,27,34,72,80,56,-113,45,0.1,0,20,4
23,0.1,0.31,0.5,25,22,22,34,74,80,71,-137,38,0.1,0,20,4
24,0.1,0.31,0.5,25,22,22,79,73,80,-127,-78,179,0.1,0,20,4
25,0.1,0.31,0.5,29,21,19,79,61,72,81,-140,41,0.1,0,20,4
26,0.1,0.31,0.5,26,21,19,59,68,-109,83,31,70,0.1,0,20,4
27,0.1,0.31,0.5,26,77,19,64,-131,-53,83,26,154,0.1,0,20,4
28,0.1,0.31,0.5,30,40,19,61,64,59,-126,29,72,0.1,0,20,4
29,0.1,0.31,0.5,30,39,14,59,-170,62,-127,35,71,0.1,0,20,4
30,0.1,0.31,0.5,25,55,76,58,77,30,-218,41,319,0.1,1,20,4
31,0.1,0.31,0.5,25,55,43,56,77,-145,36,-226,127,0.1,0,20,4
32,0.1,0.31,0.5,25,54,19,65,76,10,82,20,91,0.1,1,20,4
33,0.1,0.31,0.5,26,41,19,57,74,53,81,35,66,0.1,1,20,4
34,0.1,0.31,0.5,30,40,19,57,59,60,83,-122,42,0.1,0,20,4
35,0.1,0.31,0.5,25,39,19,55,77,55,81,43,58,0.1,1,20,4
36,0.1,0.31,0.5,25,38,19,55,72,61,83,41,60,0.1,1,20,4
37,0.1,0.31,0.5,25,40,19,67,-196,62,83,13,97,0.1,0,20,4
38,0.1,0.31,0.5,31,40,26,67,76,51,76,-110,50,0.1,0,20,4
39,0.1,0.31,0.5,25,38,23,61,75,62,71,-140,41,0.1,0,20,4
40,0.1,0.31,0.5,25,38,19,55,73,-169,83,35,70,0.1,0,20,4
41,0.1,0.31,0.5,25,38,19,56,75,57,78,35,66,0.1,1,20,4
42,0.1,0.31,0.5,25,40,20,53,77,58,77,44,57,0.1,1,20,4
43,0.1,0.31,0.5,25,42,19,59,70,60,83,25,76,0.1,1,20,4
44,0.1,0.31,0.5,25,41,19,61,75,57,81,36,65,0.1,1,20,4
45,0.1,0.31,0.5,25,41,19,70,77,-153,83,47,54,0.1,0,20,4
46,0.1,0.31,0.5,26,36,19,57,73,65,83,33,68,0.1,1,20,4
47,0.1,0.31,0.5,25,60,19,56,75,4,82,-126,97,0.1,0,20,4
48,0.1,0.31,0.5,25,39,19,54,77,51,83,30,71,0.1,1,20,4
49,0.1,0.31,0.5,25,37,19,54,-123,60,81,-105,41,0.1,0,20,4
50,0.1,0.31,0.5,25,39,22,52,-119,58,72,-105,43,0.1,0,20,4
51,0.1,0.31,0.5,6,40,20,44,-120,53,80,-205,106,0.1,0,20,4
52,0.1,0.31,0.5,6,40,19,43,-269,61,83,-163,170,0.1,0,20,4
53,0.1,0.31,0.5,6,38,19,43,-143,59,83,-123,44,0.1,0,20,4
54,0.1,0.31,0.5,6,43,19,43,-219,34,79,-129,120,0.1,0,20,4
55,0.1,0.31,0.5,6,43,21,43,-390,-121,81,-261,291,0.1,0,20,4
56,0.1,0.31,0.5,6,38,19,43,-301,63,83,-165,202,0.1,0,20,4
57,0.1,0.31,0.5,5,39,19,43,-200,63,-104,-216,117,0.1,0,20,4
58,0.1,0.31,0.5,142,38,19,39,-507,65,83,-147,608,0.1,0,20,4
59,0.1,0.31,0.5,33,47,19,39,67,41,83,-130,60,0.1,0,20,4
60,0.1,0.31,0.5,33,52,19,69,-144,20,83,-94,195,0.1,0,20,4
61,0.1,0.31,0.5,34,52,22,23,64,-362,76,76,263,0.1,0,20,4
62,0.1,0.31,0.5,31,39,19,23,70,57,83,73,44,0.1,1,20,4
63,0.1,0.31,0.5,31,39,19,22,-122,66,80,80,35,0.1,0,20,4
64,0.1,0.31,0.5,31,39,21,28,71,-316,79,63,217,0.1,0,20,4
65,0.1,0.31,0.5,31,35,19,26,66,63,83,67,38,0.1,1,20,4
66,0.1,0.31,0.5,41,46,19,26,45,44,81,76,57,0.1,1,20,4
67,0.1,0.31,0.5,67,42,20,24,-49,51,81,74,150,0.1,1,20,4
68,0.1,0.31,0.5,32,39,19,24,73,58,83,78,43,0.1,1,20,4
69,0.1,0.31,0.5,69,39,20,24,-30,-116,77,78,131,0.1,0,20,4
70,0.1,0.31,0.5,29,40,51,36,73,57,20,46,81,0.1,1,20,4
71,0.1,0.31,0.5,30,39,19,28,67,57,79,70,44,0.1,1,20,4
72,0.1,0.31,0.5,27,48,32,24,69,59,51,78,50,0.1,1,20,4
73,0.1,0.31,0.5,34,37,19,24,61,55,82,78,46,0.1,1,20,4
74,0.1,0.31,0.5,27,42,19,24,75,56,82,75,45,0.1,1,20,4
75,0.1,0.31,0.5,27,38,19,24,75,63,82,-144,45,0.1,0,20,4
76,0.1,0.31,0.5,27,37,21,24,73,69,79,78,32,0.1,1,20,4
77,0.1,0.31,0.5,58,29,19,24,10,71,80,78,91,0.1,1,20,4
78,0.1,0.31,0.5,44,35,19,24,37,55,83,78,64,0.1,1,20,4
79,0.1,0.31,0.5,42,31,19,24,46,70,83,78,55,0.1,1,20,4
80,0.1,0.31,0.5,39,30,19,24,58,71,83,78,43,0.1,1,20,4
81,0.1,0.31,0.5,39,30,19,24,60,72,80,77,41,0.1,1,20,4
82,0.1,0.31,0.5,44,30,19,24,53,-107,83,-128,48,0.1,0,20,4
83,0.1,0.31,0.5,48,40,19,24,38,53,-204,77,105,0.1,0,20,4
84,0.1,0.31,0.5,39,30,19,24,57,72,83,78,44,0.1,1,20,4
85,0.1,0.31,0.5,42,30,19,31,57,72,83,65,44,0.1,1,20,4
86,0.1,0.31,0.5,40,34,21,24,53,60,74,76,48,0.1,1,20,4
87,0.1,0.31,0.5,36,30,20,24,67,72,81,76,34,0.1,1,20,4
88,0.1,0.31,0.5,36,31,19,24,65,70,83,78,36,0.1,1,20,4
89,0.1,0.31,0.5,37,53,19,25,63,32,83,73,69,0.1,1,20,4
90,0.1,0.31,0.5,45,31,19,24,41,72,83,74,60,0.1,1,20,4
91,0.1,0.31,0.5,42,30,24,24,51,72,66,75,50,0.1,1,20,4
92,0.1,0.31,0.5,37,30,19,24,62,70,83,76,39,0.1,1,20,4
93,0.1,0.31,0.5,39,32,19,24,53,59,83,78,48,0.1,1,20,4
94,0.1,0.31,0.5,36,30,35,24,64,72,68,77,37,0.1,1,20,4
95,0.1,0.31,0.5,36,32,18,24,64,65,83,74,37,0.1,1,20,4
96,0.1,0.31,0.5,43,33,38,24,49,67,33,78,68,0.1,1,20,4
97,0.1,0.31,0.5,47,30,21,24,49,68,81,78,52,0.1,1,20,4
98,0.1,0.31,0.5,51,30,22,24,23,70,73,76,78,0.1,1,20,4
99,0.1,0.31,0.5,51,32,24,24,-136,70,76,-106,37,0.1,0,20,4
100,0.1,0.31,0.5,49,30,23,24,-138,72,-239,-108,140,0.1,0,20,4
101,0.1,0.31,0.5,19,30,23,16,-164,72,70,-106,65,0.1,0,20,4
102,0.1,0.31,0.5,19,30,23,16,-235,71,-119,-154,136,0.1,0,20,4
103,0.1,0.31,0.5,18,30,21,16,-218,-138,81,-508,409,0.1,0,20,4
104,0.1,0.31,0.5,17,30,22,16,-417,71,78,-129,318,0.1,0,20,4
105,0.1,0.31,0.5,14,30,21,16,-904,-148,81,-124,805,0.1,0,20,4
106,0.1,0.31,0.5,14,30,21,16,-207,72,81,-135,108,0.1,0,20,4
107,0.1,0.31,0.5,10,30,21,16,-582,69,83,-127,483,0.1,0,20,4
108,0.1,0.31,0.5,6,32,21,44,-334,67,81,8,235,0.1,0,20,4
109,0.1,0.31,0.5,6,32,21,33,-298,-155,81,63,199,0.1,0,20,4
110,0.1,0.31,0.5,3,31,21,32,-475,-207,80,70,376,0.1,0,20,4
111,0.1,0.31,0.5,65,27,24,38,-57,74,76,55,158,0.1,1,20,4
112,0.1,0.31,0.5,24,35,23,33,76,50,75,68,51,0.1,1,20,4
113,0.1,0.31,0.5,25,27,22,33,66,73,78,68,35,0.1,1,20,4
114,0.1,0.31,0.5,25,35,21,35,76,54,80,63,47,0.1,1,20,4
115,0.1,0.31,0.5,27,28,21,32,71,72,81,56,45,0.1,1,20,4
116,0.1,0.31,0.5,25,28,21,31,74,74,81,69,32,0.1,1,20,4
117,0.1,0.31,0.5,25,28,27,36,76,72,72,66,35,0.1,1,20,4
118,0.1,0.31,0.5,25,30,22,33,75,68,79,63,38,0.1,1,20,4
119,0.1,0.31,0.5,26,28,21,33,74,74,81,67,34,0.1,1,20,4
120,0.1,0.31,0.5,34,31,22,34,58,74,76,67,43,0.1,1,20,4
121,0.1,0.31,0.5,24,28,22,34,66,72,77,68,35,0.1,1,20,4
122,0.1,0.31,0.5,25,28,21,33,77,74,77,65,36,0.1,1,20,4
123,0.1,0.31,0.5,25,43,21,34,-214,45,81,67,115,0.1,0,20,4
124,0.1,0.31,0.5,25,30,21,37,77,72,79,65,36,0.1,1,20,4
125,0.1,0.31,0.5,25,28,21,37,76,69,81,62,39,0.1,1,20,4
126,0.1,0.31,0.5,25,28,21,33,77,73,81,66,35,0.1,1,20,4
127,0.1,0.31,0.5,25,28,21,34,77,-117,81,55,46,0.1,0,20,4
128,0.1,0.31,0.5,25,28,21,37,74,74,81,59,42,0.1,1,20,4
129,0.1,0.31,0.5,26,28,22,33,73,73,79,68,33,0.1,1,20,4
130,0.1,0.31,0.5,26,28,21,33,72,74,81,68,33,0.1,1,20,4
