eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,49,0,-237,-271,-122,-302,-25,-202,203,0.1,0,20,6
1,0.1,0.31,0.5,122,0,0,0,19,50,-203,-112,-171,-115,83,-57,304,0.1,0,20,6
2,0.1,0.31,0.5,44,0,0,0,19,16,52,-131,-156,-201,83,86,102,0.1,0,20,6
3,0.1,0.31,0.5,47,0,0,0,19,19,45,-135,-122,-140,83,72,56,0.1,0,20,6
4,0.1,0.31,0.5,39,0,0,0,28,67,57,-181,-161,-179,60,-97,198,0.1,0,20,6
5,0.1,0.31,0.5,39,0,0,0,19,24,-131,-302,-257,-122,83,66,203,0.1,0,20,6
6,0.1,0.31,0.5,40,0,0,0,20,22,50,-151,-223,-220,80,-129,124,0.1,0,20,6
7,0.1,0.31,0.5,26,0,0,0,19,36,-128,-132,-115,-176,81,29,77,0.1,0,20,6
8,0.1,0.31,0.5,21,0,47,0,20,28,-217,-245,-11,-138,79,73,146,0.1,0,20,6
9,0.1,0.31,0.5,21,93,28,0,21,29,-237,-191,67,-241,74,72,292,0.1,0,20,6
10,0.1,0.31,0.5,21,46,38,0,23,29,-135,47,37,-787,72,-138,688,0.1,0,20,6
11,0.1,0.31,0.5,89,46,30,0,21,34,-127,-273,70,-168,79,55,228,0.1,0,20,6
12,0.1,0.31,0.5,43,44,29,31,20,28,58,50,70,35,79,68,66,0.1,1,20,6
13,0.1,0.31,0.5,50,46,29,23,20,25,33,48,-153,75,83,-128,68,0.1,0,20,6
14,0.1,0.31,0.5,43,51,29,22,19,18,42,33,72,80,83,-135,68,0.1,0,20,6
15,0.1,0.31,0.5,47,44,30,26,23,28,46,56,68,68,73,63,55,0.1,1,20,6
16,0.1,0.31,0.5,47,44,29,22,19,22,-156,-234,72,78,80,80,135,0.1,0,20,6
17,0.1,0.31,0.5,43,42,30,22,19,22,57,51,71,77,-138,80,50,0.1,0,20,6
18,0.1,0.31,0.5,43,45,29,29,19,22,55,52,68,68,84,79,49,0.1,1,20,6
19,0.1,0.31,0.5,51,43,29,24,17,31,22,53,66,71,85,63,79,0.1,1,20,6
20,0.1,0.31,0.5,44,46,35,24,17,22,54,38,54,-149,82,75,63,0.1,0,20,6
21,0.1,0.31,0.5,43,49,29,23,17,22,44,47,66,77,-117,78,57,0.1,0,20,6
22,0.1,0.31,0.5,44,44,34,24,17,22,59,52,58,75,82,73,49,0.1,1,20,6
23,0.1,0.31,0.5,53,47,42,22,17,23,37,61,24,80,85,72,77,0.1,1,20,6
24,0.1,0.31,0.5,43,44,37,22,17,22,58,53,50,78,83,80,51,0.1,1,20,6
25,0.1,0.31,0.5,44,59,31,22,17,23,43,29,68,80,85,77,72,0.1,1,20,6
26,0.1,0.31,0.5,44,44,31,22,17,25,-176,61,68,-130,85,65,77,0.1,0,20,6
27,0.1,0.31,0.5,45,47,36,22,17,22,56,44,55,-271,85,80,172,0.1,0,20,6
28,0.1,0.31,0.5,53,47,32,25,17,22,32,-253,62,74,85,80,154,0.1,0,20,6
