eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-105,-232,-441,-117,-117,-127,-192,-127,342,0.1,0,15,8
1,0.1,0.31,0.5,0,0,0,0,0,0,51,0,-116,-125,-161,-127,-142,-298,-14,-132,199,0.1,0,15,8
2,0.1,0.31,0.5,0,68,32,0,0,0,34,0,-158,-82,14,-124,-113,-351,52,-119,252,0.1,0,15,8
3,0.1,0.31,0.5,0,68,15,0,0,61,18,30,-216,-113,87,-184,-134,-115,77,30,216,0.1,0,15,8
4,0.1,0.31,0.5,0,17,15,0,0,16,18,13,-142,85,86,-154,-115,83,-115,86,55,0.1,0,15,8
5,0.1,0.31,0.5,0,17,16,0,0,16,23,14,-106,84,83,-154,-115,82,59,86,55,0.1,0,15,8
6,0.1,0.31,0.5,0,17,23,0,0,16,19,14,-172,81,64,-129,-121,82,-4,85,105,0.1,0,15,8
7,0.1,0.31,0.5,0,17,15,0,0,27,22,14,-211,84,86,-175,-134,69,60,88,112,0.1,0,15,8
8,0.1,0.31,0.5,0,17,15,0,0,19,24,26,-163,85,82,-209,-126,79,24,61,110,0.1,0,15,8
9,0.1,0.31,0.5,0,17,17,0,0,19,24,14,-141,85,79,-197,-110,82,-179,86,98,0.1,0,15,8
10,0.1,0.31,0.5,0,17,20,0,0,18,24,14,-247,85,75,-142,-202,82,-233,88,148,0.1,0,15,8
11,0.1,0.31,0.5,0,20,15,0,0,24,13,14,-169,80,84,-290,-182,57,-154,-110,191,0.1,0,15,8
12,0.1,0.31,0.5,0,19,15,0,0,20,14,16,-164,85,87,-148,-119,77,83,87,65,0.1,0,15,8
13,0.1,0.31,0.5,0,29,15,0,0,18,33,14,-156,47,87,-282,-166,86,41,88,183,0.1,0,15,8
14,0.1,0.31,0.5,0,29,15,0,0,18,12,23,-159,-108,86,-131,-167,84,88,76,68,0.1,0,15,8
15,0.1,0.31,0.5,0,26,15,0,0,18,12,14,-165,-117,-223,-256,-124,84,90,84,157,0.1,0,15,8
16,0.1,0.31,0.5,0,26,16,0,0,18,12,12,-171,47,85,-264,-260,-128,90,90,165,0.1,0,15,8
17,0.1,0.31,0.5,0,17,15,22,51,18,12,12,-391,84,87,68,-133,83,87,89,292,0.1,0,15,8
18,0.1,0.31,0.5,0,17,15,16,34,18,12,12,-213,81,86,83,57,82,-292,90,193,0.1,0,15,8
19,0.1,0.31,0.5,0,17,15,23,35,22,16,12,-161,81,87,62,62,87,81,90,62,0.1,0,15,8
20,0.1,0.31,0.5,0,17,15,21,27,18,13,12,-164,-157,87,76,67,84,88,86,65,0.1,0,15,8
21,0.1,0.31,0.5,0,19,15,21,27,18,12,12,-128,72,82,80,70,81,88,-249,150,0.1,0,15,8
22,0.1,0.31,0.5,0,19,21,24,25,18,12,12,-156,83,69,76,73,84,90,87,57,0.1,0,15,8
23,0.1,0.31,0.5,0,17,15,21,27,18,13,16,-141,84,87,-129,65,81,90,76,42,0.1,0,15,8
24,0.1,0.31,0.5,0,18,17,27,27,21,12,14,-177,82,80,55,-114,80,90,85,78,0.1,0,15,8
25,0.1,0.31,0.5,0,17,18,21,26,18,15,12,-118,83,75,81,66,84,84,89,35,0.1,0,15,8
26,0.1,0.31,0.5,0,17,30,22,22,18,13,12,-161,83,62,74,76,-140,87,-123,62,0.1,0,15,8
27,0.1,0.31,0.5,0,17,28,21,113,20,12,13,-182,85,60,81,-287,79,89,90,388,0.1,0,15,8
28,0.1,0.31,0.5,0,17,27,21,34,18,12,12,-104,85,-150,79,63,83,90,90,51,0.1,0,15,8
29,0.1,0.31,0.5,0,18,20,22,37,20,12,12,-134,82,-178,72,59,77,90,90,79,0.1,0,15,8
30,0.1,0.31,0.5,0,17,34,26,35,18,12,12,-196,85,43,65,62,81,90,90,97,0.1,0,15,8
31,0.1,0.31,0.5,0,17,29,29,34,18,12,12,-124,-122,73,70,67,84,90,90,34,0.1,0,15,8
