eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,22,39,-105,-177,-256,-112,-108,-130,49,11,157,0.1,0,15,8
1,0.1,0.31,0.5,0,0,0,0,0,0,10,18,-147,-135,-477,-136,-116,-180,92,81,378,0.1,0,15,8
2,0.1,0.31,0.5,0,0,0,0,0,0,10,18,-162,-142,-130,-138,-153,-378,-126,76,279,0.1,0,15,8
3,0.1,0.31,0.5,0,0,0,0,0,0,10,18,-110,-174,-277,-106,-247,-312,92,82,213,0.1,0,15,8
4,0.1,0.31,0.5,0,0,0,0,0,0,10,18,-135,-217,-227,-178,-109,-130,92,86,128,0.1,0,15,8
5,0.1,0.31,0.5,0,0,0,0,0,0,10,18,-119,-302,-172,-213,-123,-139,92,-102,203,0.1,0,15,8
6,0.1,0.31,0.5,0,0,0,44,0,0,10,21,-215,-162,-234,-19,-107,-271,90,71,172,0.1,0,15,8
7,0.1,0.31,0.5,0,0,26,17,0,31,10,18,-150,-182,27,85,-121,36,92,84,83,0.1,0,15,8
8,0.1,0.31,0.5,0,0,19,21,0,14,10,18,-195,-198,74,69,-118,88,92,-124,99,0.1,0,15,8
9,0.1,0.31,0.5,0,81,15,15,0,14,10,18,-184,-168,85,87,-126,88,90,-153,269,0.1,0,15,8
10,0.1,0.31,0.5,0,49,15,16,0,14,10,16,-112,26,87,85,-183,87,90,-106,84,0.1,0,15,8
11,0.1,0.31,0.5,0,48,21,15,0,14,10,25,-178,48,73,86,-154,86,92,66,79,0.1,0,15,8
12,0.1,0.31,0.5,0,48,15,15,0,14,10,20,-128,-121,87,85,-130,88,91,82,31,0.1,0,15,8
13,0.1,0.31,0.5,0,42,15,15,0,14,10,20,-129,55,87,86,-135,88,90,82,46,0.1,0,15,8
14,0.1,0.31,0.5,0,35,15,15,0,18,11,20,-134,59,-141,86,-126,82,86,81,42,0.1,0,15,8
15,0.1,0.31,0.5,31,50,32,15,70,14,10,21,47,25,50,87,-216,86,91,80,317,0.1,1,15,8
16,0.1,0.31,0.5,24,47,21,15,31,14,14,21,75,36,71,87,60,-304,85,-106,205,0.1,0,15,8
17,0.1,0.31,0.5,23,51,19,15,30,14,10,17,72,12,82,86,71,88,90,84,89,0.1,1,15,8
18,0.1,0.31,0.5,26,38,18,15,30,14,11,18,73,61,79,86,71,88,90,81,40,0.1,1,15,8
19,0.1,0.31,0.5,23,36,49,20,30,14,11,36,75,62,19,76,-132,86,90,31,82,0.1,0,15,8
20,0.1,0.31,0.5,24,38,24,16,32,14,10,21,80,57,74,85,54,86,92,75,47,0.1,1,15,8
21,0.1,0.31,0.5,19,38,24,15,30,17,11,18,83,49,77,86,70,84,87,83,52,0.1,1,15,8
22,0.1,0.31,0.5,19,37,23,15,47,14,25,18,81,65,75,86,31,88,64,89,70,0.1,1,15,8
23,0.1,0.31,0.5,19,33,24,15,44,14,25,16,76,65,77,85,48,-182,-104,86,83,0.1,0,15,8
24,0.1,0.31,0.5,19,36,24,37,37,14,11,16,83,59,73,60,59,87,87,84,42,0.1,1,15,8
25,0.1,0.31,0.5,19,33,23,15,37,14,12,17,83,64,79,86,49,86,90,84,52,0.1,1,15,8
26,0.1,0.31,0.5,21,34,23,15,37,14,11,17,79,63,79,87,56,87,90,79,45,0.1,1,15,8
27,0.1,0.31,0.5,19,34,23,15,45,14,10,16,83,62,76,84,43,90,92,86,58,0.1,1,15,8
28,0.1,0.31,0.5,19,33,23,15,35,15,11,16,83,66,77,87,61,86,90,84,40,0.1,1,15,8
29,0.1,0.31,0.5,19,34,23,15,39,13,10,17,83,63,78,87,67,90,90,84,38,0.1,1,15,8
30,0.1,0.31,0.5,19,34,26,15,36,19,10,22,79,-156,77,85,64,92,92,79,57,0.1,0,15,8
31,0.1,0.31,0.5,25,32,16,15,36,10,10,16,65,68,85,86,64,92,92,86,37,0.1,1,15,8
32,0.1,0.31,0.5,25,33,14,18,50,10,10,18,-118,58,87,76,24,90,-307,80,208,0.1,0,15,8
