eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,19,0,0,-208,-140,-140,-155,-314,75,-268,-182,215,0.1,0,20,8
1,0.1,0.31,0.5,0,0,0,0,0,16,0,0,-343,-226,-112,-133,-329,86,-216,-142,244,0.1,0,20,8
2,0.1,0.31,0.5,0,0,0,0,0,16,0,0,-223,-199,-163,-188,-363,-121,-165,-295,264,0.1,0,20,8
3,0.1,0.31,0.5,0,0,0,0,0,16,0,0,-332,-115,-246,-239,-288,84,-352,-177,253,0.1,0,20,8
4,0.1,0.31,0.5,0,0,0,0,0,23,0,0,-238,-494,-110,-159,-183,68,-302,-132,395,0.1,0,20,8
5,0.1,0.31,0.5,0,0,0,0,0,23,0,0,-617,-214,-521,-252,-212,65,-124,-378,518,0.1,0,20,8
6,0.1,0.31,0.5,0,134,0,0,0,18,0,52,-237,-354,-190,-180,-268,80,-111,-69,455,0.1,0,20,8
7,0.1,0.31,0.5,0,32,0,64,0,18,0,20,-239,65,-238,-91,-162,82,-271,81,192,0.1,0,20,8
8,0.1,0.31,0.5,0,40,0,26,0,18,0,21,-262,36,-237,69,-546,88,-126,80,447,0.1,0,20,8
9,0.1,0.31,0.5,0,35,0,25,53,18,105,30,-273,67,-173,76,-69,84,-235,58,336,0.1,0,20,8
10,0.1,0.31,0.5,0,27,41,26,26,18,39,20,-230,-237,10,71,75,82,60,82,138,0.1,0,20,8
11,0.1,0.31,0.5,0,28,24,25,25,18,32,21,-237,67,77,73,75,77,63,75,138,0.1,0,20,8
12,0.1,0.31,0.5,0,26,25,28,25,21,51,32,-369,75,73,52,77,76,10,48,270,0.1,0,20,8
13,0.1,0.31,0.5,0,40,26,24,25,21,36,23,-263,42,74,78,74,-127,58,77,164,0.1,0,20,8
14,0.1,0.31,0.5,0,26,37,26,25,16,37,26,-133,74,37,70,77,-209,55,72,110,0.1,0,20,8
15,0.1,0.31,0.5,0,24,28,21,25,11,36,19,-227,75,73,76,77,90,62,82,128,0.1,0,20,8
16,0.1,0.31,0.5,0,27,25,21,26,62,31,25,-300,63,77,-152,72,-13,72,66,201,0.1,0,20,8
