eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,69,0,0,0,-325,-121,-146,-195,-55,-157,-248,-226,226,0.1,0,20,8
1,0.1,0.31,0.5,0,0,0,0,24,0,0,0,-350,-125,-136,-241,75,-245,-290,-166,251,0.1,0,20,8
2,0.1,0.31,0.5,0,0,0,0,33,0,0,0,-176,-157,-113,-158,46,-190,-318,-140,219,0.1,0,20,8
3,0.1,0.31,0.5,0,0,0,0,26,0,0,0,-201,-324,-226,-160,68,-195,-161,-521,422,0.1,0,20,8
4,0.1,0.31,0.5,0,0,0,0,26,0,0,0,-284,-118,-210,-130,75,-178,-209,-172,185,0.1,0,20,8
5,0.1,0.31,0.5,0,0,0,0,26,0,0,0,-191,-155,-168,-210,73,-204,-204,-214,115,0.1,0,20,8
6,0.1,0.31,0.5,0,0,0,0,25,0,0,0,-187,-423,-144,-198,74,-224,-171,-156,324,0.1,0,20,8
7,0.1,0.31,0.5,0,55,0,0,27,0,0,0,-259,-30,-139,-126,74,-428,-179,-243,329,0.1,0,20,8
8,0.1,0.31,0.5,0,19,0,0,28,0,0,16,-323,79,-139,-138,72,-231,-309,81,224,0.1,0,20,8
9,0.1,0.31,0.5,0,19,0,0,41,13,0,19,-242,-109,-414,-170,52,87,-154,76,315,0.1,0,20,8
10,0.1,0.31,0.5,0,24,92,0,37,12,0,16,-252,69,-206,-303,-119,90,-209,85,307,0.1,0,20,8
11,0.1,0.31,0.5,0,20,29,0,45,14,0,33,-175,82,73,-224,10,84,-207,45,125,0.1,0,20,8
12,0.1,0.31,0.5,0,21,20,0,26,14,125,19,-169,79,68,-148,71,84,-293,77,394,0.1,0,20,8
13,0.1,0.31,0.5,0,31,20,0,25,31,28,16,-432,44,74,-196,77,47,63,86,333,0.1,0,20,8
14,0.1,0.31,0.5,0,24,19,0,22,12,53,25,-181,73,81,-143,-122,88,-9,72,110,0.1,0,20,8
