eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-453,-253,-430,-283,354,0.1,0,25,4
1,0.1,0.31,0.5,0,0,0,0,-294,-527,-152,-413,428,0.1,0,25,4
2,0.1,0.31,0.5,0,0,0,0,-251,-464,-217,-164,365,0.1,0,25,4
3,0.1,0.31,0.5,0,0,0,0,-370,-577,-601,-262,502,0.1,0,25,4
4,0.1,0.31,0.5,0,0,141,0,-332,-182,-432,-207,533,0.1,0,25,4
5,0.1,0.31,0.5,0,0,43,0,-128,-169,42,-122,70,0.1,0,25,4
6,0.1,0.31,0.5,0,0,37,0,-536,-323,61,-264,437,0.1,0,25,4
7,0.1,0.31,0.5,0,0,87,0,-184,-196,-138,-379,280,0.1,0,25,4
8,0.1,0.31,0.5,0,108,39,0,-309,-232,57,-691,592,0.1,0,25,4
9,0.1,0.31,0.5,0,31,35,0,-297,68,64,-118,198,0.1,0,25,4
10,0.1,0.31,0.5,0,32,35,0,-341,66,66,-267,242,0.1,0,25,4
11,0.1,0.31,0.5,0,32,35,0,-270,-278,67,-164,179,0.1,0,25,4
12,0.1,0.31,0.5,0,54,35,0,-189,24,-122,-243,144,0.1,0,25,4
13,0.1,0.31,0.5,0,53,35,0,-553,43,67,-208,454,0.1,0,25,4
14,0.1,0.31,0.5,0,55,35,0,-326,41,65,-183,227,0.1,0,25,4
15,0.1,0.31,0.5,0,53,36,0,-141,-157,63,-229,130,0.1,0,25,4
16,0.1,0.31,0.5,0,46,37,0,-700,35,57,-256,601,0.1,0,25,4
17,0.1,0.31,0.5,0,59,35,0,-196,8,62,-168,97,0.1,0,25,4
18,0.1,0.31,0.5,0,53,36,160,-395,38,63,-500,601,0.1,0,25,4
19,0.1,0.31,0.5,0,46,36,31,-269,46,60,69,170,0.1,0,25,4
20,0.1,0.31,0.5,163,47,35,31,-529,44,67,70,630,0.1,1,25,4
21,0.1,0.31,0.5,72,57,39,32,6,27,59,68,95,0.1,1,25,4
22,0.1,0.31,0.5,57,52,48,31,33,33,41,70,68,0.1,1,25,4
23,0.1,0.31,0.5,54,45,32,39,45,57,67,49,56,0.1,1,25,4
24,0.1,0.31,0.5,66,48,33,31,7,48,65,71,94,0.1,1,25,4
25,0.1,0.31,0.5,66,39,34,31,11,52,64,70,90,0.1,1,25,4
26,0.1,0.31,0.5,66,39,33,31,-276,-354,65,69,255,0.1,0,25,4
27,0.1,0.31,0.5,67,41,45,61,7,55,39,23,94,0.1,1,25,4
28,0.1,0.31,0.5,58,37,31,31,33,67,71,68,68,0.1,1,25,4
29,0.1,0.31,0.5,56,37,32,32,35,61,66,65,66,0.1,1,25,4
30,0.1,0.31,0.5,59,37,34,33,36,64,62,64,65,0.1,1,25,4
31,0.1,0.31,0.5,60,45,35,31,45,51,60,71,56,0.1,1,25,4
32,0.1,0.31,0.5,58,55,31,31,40,28,69,69,73,0.1,1,25,4
33,0.1,0.31,0.5,61,37,31,35,31,61,69,71,70,0.1,1,25,4
34,0.1,0.31,0.5,61,38,31,31,-144,58,71,69,45,0.1,0,25,4
35,0.1,0.31,0.5,61,40,31,31,-232,60,-130,68,133,0.1,0,25,4
36,0.1,0.31,0.5,62,38,110,28,35,63,-348,71,449,0.1,1,25,4
37,0.1,0.31,0.5,58,37,61,40,38,61,-21,43,122,0.1,1,25,4
38,0.1,0.31,0.5,52,39,53,32,-173,55,25,66,76,0.1,0,25,4
39,0.1,0.31,0.5,44,37,52,31,-157,62,-312,69,213,0.1,0,25,4
40,0.1,0.31,0.5,113,54,85,31,-154,22,-46,73,255,0.1,1,25,4
41,0.1,0.31,0.5,61,40,43,31,34,59,47,71,67,0.1,1,25,4
42,0.1,0.31,0.5,76,39,40,31,2,53,-141,71,99,0.1,0,25,4
43,0.1,0.31,0.5,78,38,34,32,-20,66,44,69,121,0.1,1,25,4
44,0.1,0.31,0.5,73,79,27,35,8,-75,75,52,176,0.1,1,25,4
45,0.1,0.31,0.5,59,37,27,33,31,64,-238,65,139,0.1,0,25,4
46,0.1,0.31,0.5,98,38,27,33,-55,75,74,-195,156,0.1,0,25,4
47,0.1,0.31,0.5,63,37,27,33,14,65,74,55,87,0.1,1,25,4
48,0.1,0.31,0.5,57,37,94,32,44,63,-155,63,256,0.1,1,25,4
