eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,4.75,-77.25,44,0.1,0,10,4
1,0.1,0.31,0.5,3.25,-69.0,25,0.1,0,10,4
2,0.1,0.31,0.5,3.25,-65.0,32,0.1,0,10,4
3,0.1,0.31,0.5,3.25,-79.0,85,0.1,0,10,4
4,0.1,0.31,0.5,3.25,-82.5,76,0.1,0,10,4
5,0.1,0.31,0.5,14.5,14.5,69,0.1,0,10,4
6,0.1,0.31,0.5,9.25,37.25,21,0.1,0,10,4
7,0.1,0.31,0.5,9.25,35.25,23,0.1,0,10,4
8,0.1,0.31,0.5,9.25,35.0,21,0.1,0,10,4
9,0.1,0.31,0.5,9.75,30.0,41,0.1,0,10,4
10,0.1,0.31,0.5,9.75,28.75,48,0.1,0,10,4
11,0.1,0.31,0.5,8.75,-12.0,20,0.1,0,10,4
12,0.1,0.31,0.5,9.25,35.25,20,0.1,0,10,4
13,0.1,0.31,0.5,8.75,33.5,36,0.1,0,10,4
14,0.1,0.31,0.5,8.5,40.5,13,0.1,0,10,4
15,0.1,0.31,0.5,8.5,-98.75,114,0.1,0,10,4
16,0.1,0.31,0.5,9.0,29.0,53,0.1,0,10,4
17,0.1,0.31,0.5,8.75,37.25,22,0.1,0,10,4
18,0.1,0.31,0.5,7.5,-12.25,20,0.1,0,10,4
19,0.1,0.31,0.5,12.0,26.25,44,0.1,0,10,4
20,0.1,0.31,0.5,9.25,-23.25,42,0.1,0,10,4
21,0.1,0.31,0.5,16.5,67.75,89,0.1,1,10,4
22,0.1,0.31,0.5,13.75,39.25,15,0.1,0,10,4
23,0.1,0.31,0.5,11.5,90.5,13,0.1,1,10,4
24,0.1,0.31,0.5,12.5,87.0,23,0.1,1,10,4
25,0.1,0.31,0.5,11.25,32.25,44,0.1,0,10,4
26,0.1,0.31,0.5,10.75,89.75,16,0.1,1,10,4
27,0.1,0.31,0.5,10.75,37.75,21,0.1,0,10,4
28,0.1,0.31,0.5,11.5,40.0,17,0.1,0,10,4
29,0.1,0.31,0.5,10.75,90.5,11,0.1,1,10,4
30,0.1,0.31,0.5,10.5,39.75,12,0.1,0,10,4
31,0.1,0.31,0.5,10.75,89.75,14,0.1,1,10,4
32,0.1,0.31,0.5,10.75,91.0,11,0.1,1,10,4
33,0.1,0.31,0.5,10.75,91.25,12,0.1,1,10,4
34,0.1,0.31,0.5,10.75,90.5,12,0.1,1,10,4
35,0.1,0.31,0.5,10.75,89.75,14,0.1,1,10,4
36,0.1,0.31,0.5,10.5,90.75,11,0.1,1,10,4
37,0.1,0.31,0.5,11.0,89.75,15,0.1,1,10,4
38,0.1,0.31,0.5,12.5,85.5,29,0.1,1,10,4
39,0.1,0.31,0.5,12.5,88.75,17,0.1,1,10,4
40,0.1,0.31,0.5,11.5,88.75,16,0.1,1,10,4
41,0.1,0.31,0.5,11.5,89.75,13,0.1,1,10,4
42,0.1,0.31,0.5,10.75,90.75,11,0.1,1,10,4
43,0.1,0.31,0.5,10.5,90.0,12,0.1,1,10,4
44,0.1,0.31,0.5,10.5,90.0,12,0.1,1,10,4
45,0.1,0.31,0.5,11.0,90.5,12,0.1,1,10,4
46,0.1,0.31,0.5,12.5,87.25,23,0.1,1,10,4
47,0.1,0.31,0.5,10.75,89.75,13,0.1,1,10,4
48,0.1,0.31,0.5,10.75,40.5,12,0.1,0,10,4
49,0.1,0.31,0.5,10.5,-6.75,10,0.1,0,10,4
50,0.1,0.31,0.5,9.5,-5.25,10,0.1,0,10,4
51,0.1,0.31,0.5,8.5,-60.25,20,0.1,0,10,4
52,0.1,0.31,0.5,8.5,-7.25,12,0.1,0,10,4
53,0.1,0.31,0.5,8.75,-14.5,25,0.1,0,10,4
54,0.1,0.31,0.5,10.25,40.5,18,0.1,0,10,4
55,0.1,0.31,0.5,13.25,33.5,30,0.1,0,10,4
56,0.1,0.31,0.5,9.75,41.0,12,0.1,0,10,4
57,0.1,0.31,0.5,9.25,41.75,10,0.1,0,10,4
58,0.1,0.31,0.5,9.75,-20.25,256,0.1,0,10,4
59,0.1,0.31,0.5,10.0,40.5,15,0.1,0,10,4
60,0.1,0.31,0.5,9.75,30.25,54,0.1,0,10,4
61,0.1,0.31,0.5,9.75,18.75,97,0.1,0,10,4
62,0.1,0.31,0.5,9.75,39.0,19,0.1,0,10,4
63,0.1,0.31,0.5,10.0,24.75,70,0.1,0,10,4
64,0.1,0.31,0.5,9.75,40.25,13,0.1,0,10,4
65,0.1,0.31,0.5,10.5,36.5,25,0.1,0,10,4
66,0.1,0.31,0.5,9.75,21.5,89,0.1,0,10,4
67,0.1,0.31,0.5,10.0,32.5,40,0.1,0,10,4
68,0.1,0.31,0.5,10.0,28.75,57,0.1,0,10,4
69,0.1,0.31,0.5,9.75,5.5,153,0.1,0,10,4
70,0.1,0.31,0.5,12.0,83.0,43,0.1,1,10,4
71,0.1,0.31,0.5,10.75,91.0,12,0.1,1,10,4
72,0.1,0.31,0.5,10.75,40.75,13,0.1,0,10,4
73,0.1,0.31,0.5,9.75,91.25,10,0.1,1,10,4
74,0.1,0.31,0.5,10.0,91.25,10,0.1,1,10,4
75,0.1,0.31,0.5,10.0,91.5,10,0.1,1,10,4
76,0.1,0.31,0.5,10.25,90.75,13,0.1,1,10,4
77,0.1,0.31,0.5,10.25,90.75,12,0.1,1,10,4
78,0.1,0.31,0.5,12.0,86.0,30,0.1,1,10,4
79,0.1,0.31,0.5,10.0,91.5,10,0.1,1,10,4
80,0.1,0.31,0.5,10.0,91.5,10,0.1,1,10,4
81,0.1,0.31,0.5,10.5,90.5,13,0.1,1,10,4
82,0.1,0.31,0.5,10.0,91.5,10,0.1,1,10,4
83,0.1,0.31,0.5,11.0,88.75,15,0.1,1,10,4
84,0.1,0.31,0.5,10.5,90.25,13,0.1,1,10,4
85,0.1,0.31,0.5,11.0,90.25,13,0.1,1,10,4
86,0.1,0.31,0.5,10.0,40.25,12,0.1,0,10,4
87,0.1,0.31,0.5,10.25,91.0,11,0.1,1,10,4
88,0.1,0.31,0.5,10.0,91.25,10,0.1,1,10,4
89,0.1,0.31,0.5,10.75,91.75,11,0.1,1,10,4
90,0.1,0.31,0.5,10.25,90.75,12,0.1,1,10,4
91,0.1,0.31,0.5,12.0,89.5,15,0.1,1,10,4
92,0.1,0.31,0.5,11.0,88.5,19,0.1,1,10,4
93,0.1,0.31,0.5,10.0,91.25,12,0.1,1,10,4
94,0.1,0.31,0.5,10.25,90.5,14,0.1,1,10,4
95,0.1,0.31,0.5,10.0,91.0,10,0.1,1,10,4
96,0.1,0.31,0.5,10.25,90.25,12,0.1,1,10,4
97,0.1,0.31,0.5,10.75,38.0,18,0.1,0,10,4
98,0.1,0.31,0.5,10.75,90.0,14,0.1,1,10,4
99,0.1,0.31,0.5,11.0,41.25,14,0.1,0,10,4
100,0.1,0.31,0.5,10.5,42.75,11,0.1,0,10,4
101,0.1,0.31,0.5,9.25,43.0,10,0.1,0,10,4
102,0.1,0.31,0.5,9.5,42.0,11,0.1,0,10,4
103,0.1,0.31,0.5,9.25,43.0,10,0.1,0,10,4
104,0.1,0.31,0.5,9.25,42.5,10,0.1,0,10,4
105,0.1,0.31,0.5,9.75,38.0,23,0.1,0,10,4
106,0.1,0.31,0.5,9.75,26.75,68,0.1,0,10,4
107,0.1,0.31,0.5,9.75,38.25,21,0.1,0,10,4
108,0.1,0.31,0.5,9.75,-15.0,35,0.1,0,10,4
109,0.1,0.31,0.5,10.0,30.75,46,0.1,0,10,4
110,0.1,0.31,0.5,10.0,-9.75,16,0.1,0,10,4
111,0.1,0.31,0.5,9.75,27.5,65,0.1,0,10,4
112,0.1,0.31,0.5,10.0,29.25,55,0.1,0,10,4
113,0.1,0.31,0.5,9.75,29.0,58,0.1,0,10,4
114,0.1,0.31,0.5,10.5,33.0,35,0.1,0,10,4
115,0.1,0.31,0.5,9.75,22.5,81,0.1,0,10,4
116,0.1,0.31,0.5,9.75,34.75,34,0.1,0,10,4
117,0.1,0.31,0.5,9.75,22.5,85,0.1,0,10,4
118,0.1,0.31,0.5,9.75,31.25,50,0.1,0,10,4
119,0.1,0.31,0.5,9.75,26.5,71,0.1,0,10,4
120,0.1,0.31,0.5,9.75,25.5,72,0.1,0,10,4
121,0.1,0.31,0.5,9.75,42.75,10,0.1,0,10,4
122,0.1,0.31,0.5,9.75,34.5,39,0.1,0,10,4
123,0.1,0.31,0.5,10.0,18.0,96,0.1,0,10,4
124,0.1,0.31,0.5,9.75,37.25,24,0.1,0,10,4
125,0.1,0.31,0.5,9.75,-16.25,240,0.1,0,10,4
126,0.1,0.31,0.5,9.75,39.0,18,0.1,0,10,4
127,0.1,0.31,0.5,9.75,-36.75,115,0.1,0,10,4
128,0.1,0.31,0.5,9.75,-15.5,41,0.1,0,10,4
129,0.1,0.31,0.5,9.75,38.75,20,0.1,0,10,4
130,0.1,0.31,0.5,9.75,33.5,41,0.1,0,10,4
131,0.1,0.31,0.5,9.75,20.25,93,0.1,0,10,4
132,0.1,0.31,0.5,9.75,34.0,39,0.1,0,10,4
133,0.1,0.31,0.5,9.75,35.25,33,0.1,0,10,4
134,0.1,0.31,0.5,9.75,37.25,26,0.1,0,10,4
135,0.1,0.31,0.5,12.0,19.25,91,0.1,0,10,4
136,0.1,0.31,0.5,9.75,36.25,29,0.1,0,10,4
137,0.1,0.31,0.5,9.75,0.0,173,0.1,0,10,4
138,0.1,0.31,0.5,9.75,25.75,72,0.1,0,10,4
139,0.1,0.31,0.5,9.75,33.25,42,0.1,0,10,4
140,0.1,0.31,0.5,9.75,40.0,15,0.1,0,10,4
