eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,6.125,-89.25,131,0.1,0,10,8
1,0.1,0.31,0.5,5.25,-43.625,52,0.1,0,10,8
2,0.1,0.31,0.5,3.875,-44.0,66,0.1,0,10,8
3,0.1,0.31,0.5,4.0,-36.125,29,0.1,0,10,8
4,0.1,0.31,0.5,5.125,-14.625,25,0.1,0,10,8
5,0.1,0.31,0.5,9.25,1.0,68,0.1,0,10,8
6,0.1,0.31,0.5,7.625,7.625,44,0.1,0,10,8
7,0.1,0.31,0.5,6.125,-16.0,49,0.1,0,10,8
8,0.1,0.31,0.5,6.25,-23.5,82,0.1,0,10,8
9,0.1,0.31,0.5,7.875,-19.0,47,0.1,0,10,8
10,0.1,0.31,0.5,7.625,39.0,19,0.1,0,10,8
11,0.1,0.31,0.5,8.75,32.875,58,0.1,0,10,8
12,0.1,0.31,0.5,11.875,52.875,90,0.1,0,10,8
13,0.1,0.31,0.5,14.75,1.375,74,0.1,0,10,8
14,0.1,0.31,0.5,9.125,62.25,37,0.1,0,10,8
15,0.1,0.31,0.5,9.5,66.0,15,0.1,0,10,8
16,0.1,0.31,0.5,9.75,33.5,57,0.1,0,10,8
17,0.1,0.31,0.5,13.375,81.25,74,0.1,1,10,8
18,0.1,0.31,0.5,12.75,84.625,34,0.1,1,10,8
19,0.1,0.31,0.5,11.375,89.5,22,0.1,1,10,8
20,0.1,0.31,0.5,13.25,86.25,44,0.1,1,10,8
21,0.1,0.31,0.5,12.875,37.0,26,0.1,0,10,8
22,0.1,0.31,0.5,11.0,40.875,22,0.1,0,10,8
23,0.1,0.31,0.5,11.375,89.75,23,0.1,1,10,8
24,0.1,0.31,0.5,11.625,88.5,24,0.1,1,10,8
25,0.1,0.31,0.5,11.25,89.625,19,0.1,1,10,8
26,0.1,0.31,0.5,11.125,89.125,29,0.1,1,10,8
27,0.1,0.31,0.5,11.0,59.5,63,0.1,0,10,8
28,0.1,0.31,0.5,10.5,15.625,21,0.1,0,10,8
29,0.1,0.31,0.5,10.75,32.75,37,0.1,0,10,8
30,0.1,0.31,0.5,10.0,67.25,11,0.1,0,10,8
31,0.1,0.31,0.5,9.875,66.25,17,0.1,0,10,8
32,0.1,0.31,0.5,10.125,89.875,19,0.1,1,10,8
33,0.1,0.31,0.5,9.875,64.25,23,0.1,0,10,8
34,0.1,0.31,0.5,12.375,58.375,78,0.1,0,10,8
35,0.1,0.31,0.5,10.125,33.5,51,0.1,0,10,8
36,0.1,0.31,0.5,9.75,91.375,12,0.1,1,10,8
37,0.1,0.31,0.5,10.625,63.5,25,0.1,0,10,8
38,0.1,0.31,0.5,10.0,90.75,16,0.1,1,10,8
39,0.1,0.31,0.5,9.875,91.5,12,0.1,1,10,8
40,0.1,0.31,0.5,10.0,91.25,15,0.1,1,10,8
41,0.1,0.31,0.5,9.75,91.25,12,0.1,1,10,8
42,0.1,0.31,0.5,9.75,91.625,14,0.1,1,10,8
43,0.1,0.31,0.5,10.5,64.375,18,0.1,0,10,8
44,0.1,0.31,0.5,10.0,66.75,12,0.1,0,10,8
45,0.1,0.31,0.5,9.75,92.125,11,0.1,1,10,8
46,0.1,0.31,0.5,9.625,91.5,16,0.1,1,10,8
47,0.1,0.31,0.5,9.75,91.875,13,0.1,1,10,8
48,0.1,0.31,0.5,10.25,41.125,18,0.1,0,10,8
49,0.1,0.31,0.5,9.5,-7.125,11,0.1,0,10,8
50,0.1,0.31,0.5,9.625,-8.0,13,0.1,0,10,8
51,0.1,0.31,0.5,7.625,-8.375,14,0.1,0,10,8
52,0.1,0.31,0.5,6.625,-17.5,63,0.1,0,10,8
53,0.1,0.31,0.5,6.625,-16.875,43,0.1,0,10,8
54,0.1,0.31,0.5,8.375,-10.625,147,0.1,0,10,8
55,0.1,0.31,0.5,7.5,15.5,18,0.1,0,10,8
56,0.1,0.31,0.5,7.5,8.375,64,0.1,0,10,8
57,0.1,0.31,0.5,7.625,2.375,65,0.1,0,10,8
58,0.1,0.31,0.5,7.25,11.5,48,0.1,0,10,8
59,0.1,0.31,0.5,7.5,-31.75,75,0.1,0,10,8
60,0.1,0.31,0.5,7.25,-4.0,88,0.1,0,10,8
61,0.1,0.31,0.5,7.375,-23.25,239,0.1,0,10,8
62,0.1,0.31,0.5,10.75,19.625,114,0.1,0,10,8
63,0.1,0.31,0.5,15.0,31.125,87,0.1,0,10,8
64,0.1,0.31,0.5,12.0,61.5,24,0.1,0,10,8
65,0.1,0.31,0.5,11.875,55.625,73,0.1,0,10,8
66,0.1,0.31,0.5,12.375,57.875,45,0.1,0,10,8
67,0.1,0.31,0.5,12.125,56.75,65,0.1,0,10,8
