eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,15.375,-223.0,359,0.1,0,25,8
1,0.1,0.31,0.5,3.0,-355.0,527,0.1,0,25,8
2,0.1,0.31,0.5,3.25,-221.0,280,0.1,0,25,8
3,0.1,0.31,0.5,4.0,-350.875,618,0.1,0,25,8
4,0.1,0.31,0.5,9.5,-257.625,462,0.1,0,25,8
5,0.1,0.31,0.5,14.875,-353.25,840,0.1,0,25,8
6,0.1,0.31,0.5,8.875,-277.625,454,0.1,0,25,8
7,0.1,0.31,0.5,7.625,-187.25,371,0.1,0,25,8
8,0.1,0.31,0.5,13.25,-148.25,364,0.1,0,25,8
9,0.1,0.31,0.5,12.75,-201.875,649,0.1,0,25,8
10,0.1,0.31,0.5,14.0,-121.625,299,0.1,0,25,8
11,0.1,0.31,0.5,12.5,-188.25,331,0.1,0,25,8
12,0.1,0.31,0.5,21.25,-148.5,389,0.1,0,25,8
13,0.1,0.31,0.5,48.0,-90.5,385,0.1,0,25,8
14,0.1,0.31,0.5,30.125,20.625,164,0.1,0,25,8
15,0.1,0.31,0.5,33.875,-18.125,149,0.1,0,25,8
16,0.1,0.31,0.5,32.125,26.5,93,0.1,0,25,8
17,0.1,0.31,0.5,39.5,-30.75,179,0.1,0,25,8
18,0.1,0.31,0.5,32.75,-81.25,504,0.1,0,25,8
19,0.1,0.31,0.5,35.5,0.0,107,0.1,0,25,8
20,0.1,0.31,0.5,36.25,3.125,104,0.1,0,25,8
21,0.1,0.31,0.5,36.375,-64.375,365,0.1,0,25,8
22,0.1,0.31,0.5,34.375,-14.875,298,0.1,0,25,8
23,0.1,0.31,0.5,36.75,-147.125,711,0.1,0,25,8
24,0.1,0.31,0.5,35.5,20.625,107,0.1,0,25,8
25,0.1,0.31,0.5,38.0,35.125,212,0.1,1,25,8
26,0.1,0.31,0.5,46.5,-15.0,419,0.1,0,25,8
27,0.1,0.31,0.5,35.375,-83.375,330,0.1,0,25,8
28,0.1,0.31,0.5,33.25,-63.75,447,0.1,0,25,8
29,0.1,0.31,0.5,36.625,13.5,144,0.1,0,25,8
30,0.1,0.31,0.5,37.875,40.625,144,0.1,1,25,8
31,0.1,0.31,0.5,43.75,7.875,499,0.1,1,25,8
32,0.1,0.31,0.5,32.25,42.625,224,0.1,1,25,8
33,0.1,0.31,0.5,43.625,26.375,255,0.1,1,25,8
34,0.1,0.31,0.5,41.875,34.625,231,0.1,1,25,8
35,0.1,0.31,0.5,33.0,26.75,134,0.1,0,25,8
36,0.1,0.31,0.5,32.375,58.75,105,0.1,1,25,8
37,0.1,0.31,0.5,34.625,-5.5,179,0.1,0,25,8
38,0.1,0.31,0.5,43.375,-14.625,154,0.1,0,25,8
39,0.1,0.31,0.5,36.875,49.75,110,0.1,1,25,8
40,0.1,0.31,0.5,37.125,40.25,159,0.1,1,25,8
41,0.1,0.31,0.5,37.75,18.75,186,0.1,0,25,8
