eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,9.875,-127.625,140,0.1,0,15,8
1,0.1,0.31,0.5,5.125,-82.375,70,0.1,0,15,8
2,0.1,0.31,0.5,11.875,-49.875,92,0.1,0,15,8
3,0.1,0.31,0.5,9.125,-32.5,84,0.1,0,15,8
4,0.1,0.31,0.5,11.0,-76.875,110,0.1,0,15,8
5,0.1,0.31,0.5,9.5,-63.25,92,0.1,0,15,8
6,0.1,0.31,0.5,7.5,-113.0,127,0.1,0,15,8
7,0.1,0.31,0.5,7.5,-58.0,110,0.1,0,15,8
8,0.1,0.31,0.5,17.875,-68.625,184,0.1,0,15,8
9,0.1,0.31,0.5,11.875,-31.875,99,0.1,0,15,8
10,0.1,0.31,0.5,16.0,-46.25,158,0.1,0,15,8
11,0.1,0.31,0.5,15.875,-53.125,118,0.1,0,15,8
12,0.1,0.31,0.5,15.375,-58.875,73,0.1,0,15,8
13,0.1,0.31,0.5,19.0,-38.375,112,0.1,0,15,8
14,0.1,0.31,0.5,21.875,-9.625,169,0.1,0,15,8
15,0.1,0.31,0.5,16.875,24.625,42,0.1,0,15,8
16,0.1,0.31,0.5,22.625,36.375,70,0.1,0,15,8
17,0.1,0.31,0.5,22.0,38.0,96,0.1,0,15,8
18,0.1,0.31,0.5,18.125,-7.0,103,0.1,0,15,8
19,0.1,0.31,0.5,20.0,22.625,66,0.1,0,15,8
20,0.1,0.31,0.5,20.0,47.25,55,0.1,0,15,8
21,0.1,0.31,0.5,18.5,52.25,36,0.1,0,15,8
22,0.1,0.31,0.5,19.25,42.25,79,0.1,0,15,8
23,0.1,0.31,0.5,18.625,18.25,90,0.1,0,15,8
24,0.1,0.31,0.5,18.375,52.75,36,0.1,0,15,8
25,0.1,0.31,0.5,18.125,-18.125,187,0.1,0,15,8
26,0.1,0.31,0.5,19.0,46.0,68,0.1,0,15,8
27,0.1,0.31,0.5,18.125,8.0,201,0.1,0,15,8
28,0.1,0.31,0.5,19.0,47.625,66,0.1,0,15,8
29,0.1,0.31,0.5,19.5,23.125,51,0.1,0,15,8
30,0.1,0.31,0.5,18.875,39.375,113,0.1,0,15,8
31,0.1,0.31,0.5,32.75,7.5,357,0.1,0,15,8
32,0.1,0.31,0.5,22.625,55.75,31,0.1,0,15,8
33,0.1,0.31,0.5,21.625,25.375,46,0.1,0,15,8
34,0.1,0.31,0.5,22.5,76.25,39,0.1,1,15,8
35,0.1,0.31,0.5,25.625,-0.125,146,0.1,0,15,8
36,0.1,0.31,0.5,26.375,26.875,175,0.1,0,15,8
37,0.1,0.31,0.5,29.125,50.375,160,0.1,1,15,8
38,0.1,0.31,0.5,23.375,48.375,54,0.1,0,15,8
39,0.1,0.31,0.5,22.0,-69.0,373,0.1,0,15,8
40,0.1,0.31,0.5,27.875,4.375,169,0.1,0,15,8
41,0.1,0.31,0.5,21.125,-5.625,50,0.1,0,15,8
42,0.1,0.31,0.5,21.0,46.625,64,0.1,0,15,8
43,0.1,0.31,0.5,29.125,-13.125,152,0.1,0,15,8
44,0.1,0.31,0.5,26.125,41.625,57,0.1,0,15,8
45,0.1,0.31,0.5,28.875,37.25,114,0.1,0,15,8
46,0.1,0.31,0.5,24.125,45.625,75,0.1,0,15,8
47,0.1,0.31,0.5,24.875,73.75,48,0.1,1,15,8
48,0.1,0.31,0.5,25.875,72.625,41,0.1,1,15,8
49,0.1,0.31,0.5,23.5,52.5,32,0.1,0,15,8
50,0.1,0.31,0.5,25.75,47.375,40,0.1,0,15,8
51,0.1,0.31,0.5,23.625,72.5,42,0.1,1,15,8
52,0.1,0.31,0.5,26.625,71.125,50,0.1,1,15,8
53,0.1,0.31,0.5,23.875,51.375,40,0.1,0,15,8
54,0.1,0.31,0.5,23.75,78.0,38,0.1,1,15,8
55,0.1,0.31,0.5,23.25,54.375,43,0.1,0,15,8
56,0.1,0.31,0.5,24.375,19.5,73,0.1,0,15,8
57,0.1,0.31,0.5,23.0,51.125,44,0.1,0,15,8
58,0.1,0.31,0.5,24.75,21.25,53,0.1,0,15,8
59,0.1,0.31,0.5,22.75,49.875,61,0.1,0,15,8
60,0.1,0.31,0.5,22.375,77.25,39,0.1,1,15,8
61,0.1,0.31,0.5,22.875,53.25,34,0.1,0,15,8
62,0.1,0.31,0.5,23.125,27.875,35,0.1,0,15,8
63,0.1,0.31,0.5,21.875,80.375,26,0.1,1,15,8
64,0.1,0.31,0.5,21.5,77.875,39,0.1,1,15,8
65,0.1,0.31,0.5,20.75,79.125,28,0.1,1,15,8
66,0.1,0.31,0.5,21.75,77.75,49,0.1,1,15,8
67,0.1,0.31,0.5,23.625,51.75,52,0.1,0,15,8
68,0.1,0.31,0.5,22.0,50.0,40,0.1,0,15,8
69,0.1,0.31,0.5,20.75,77.625,33,0.1,1,15,8
70,0.1,0.31,0.5,22.125,75.125,56,0.1,1,15,8
71,0.1,0.31,0.5,20.75,79.375,28,0.1,1,15,8
72,0.1,0.31,0.5,20.875,78.875,36,0.1,1,15,8
73,0.1,0.31,0.5,20.875,54.375,27,0.1,0,15,8
74,0.1,0.31,0.5,20.5,49.5,71,0.1,0,15,8
75,0.1,0.31,0.5,20.625,53.125,41,0.1,0,15,8
76,0.1,0.31,0.5,20.75,52.625,41,0.1,0,15,8
77,0.1,0.31,0.5,20.625,80.75,26,0.1,1,15,8
78,0.1,0.31,0.5,21.5,77.125,43,0.1,1,15,8
79,0.1,0.31,0.5,20.375,80.625,31,0.1,1,15,8
80,0.1,0.31,0.5,20.0,81.375,25,0.1,1,15,8
81,0.1,0.31,0.5,21.75,77.375,33,0.1,1,15,8
82,0.1,0.31,0.5,24.125,44.375,61,0.1,0,15,8
83,0.1,0.31,0.5,23.875,68.75,94,0.1,1,15,8
84,0.1,0.31,0.5,20.125,81.125,27,0.1,1,15,8
85,0.1,0.31,0.5,20.75,79.375,32,0.1,1,15,8
86,0.1,0.31,0.5,20.125,80.125,26,0.1,1,15,8
87,0.1,0.31,0.5,21.0,51.625,42,0.1,0,15,8
88,0.1,0.31,0.5,20.5,55.5,27,0.1,0,15,8
89,0.1,0.31,0.5,19.75,54.875,32,0.1,0,15,8
90,0.1,0.31,0.5,21.5,57.375,30,0.1,0,15,8
91,0.1,0.31,0.5,20.25,55.5,28,0.1,0,15,8
92,0.1,0.31,0.5,26.125,54.25,227,0.1,1,15,8
93,0.1,0.31,0.5,19.25,58.625,27,0.1,0,15,8
94,0.1,0.31,0.5,21.25,78.875,32,0.1,1,15,8
95,0.1,0.31,0.5,20.25,80.0,35,0.1,1,15,8
96,0.1,0.31,0.5,20.125,79.625,33,0.1,1,15,8
97,0.1,0.31,0.5,19.375,82.375,25,0.1,1,15,8
98,0.1,0.31,0.5,19.5,81.5,27,0.1,1,15,8
99,0.1,0.31,0.5,19.375,35.875,27,0.1,0,15,8
100,0.1,0.31,0.5,19.375,33.5,33,0.1,0,15,8
101,0.1,0.31,0.5,18.0,34.125,39,0.1,0,15,8
102,0.1,0.31,0.5,17.5,-21.875,190,0.1,0,15,8
103,0.1,0.31,0.5,24.125,40.125,68,0.1,0,15,8
104,0.1,0.31,0.5,17.375,23.5,61,0.1,0,15,8
105,0.1,0.31,0.5,18.25,53.125,36,0.1,0,15,8
106,0.1,0.31,0.5,18.125,54.75,37,0.1,0,15,8
107,0.1,0.31,0.5,18.625,50.0,61,0.1,0,15,8
108,0.1,0.31,0.5,17.875,51.25,60,0.1,0,15,8
109,0.1,0.31,0.5,17.625,56.25,27,0.1,0,15,8
110,0.1,0.31,0.5,18.375,34.5,178,0.1,0,15,8
111,0.1,0.31,0.5,18.625,22.5,76,0.1,0,15,8
112,0.1,0.31,0.5,17.875,53.625,47,0.1,0,15,8
113,0.1,0.31,0.5,29.25,27.375,214,0.1,0,15,8
114,0.1,0.31,0.5,22.375,51.125,46,0.1,0,15,8
115,0.1,0.31,0.5,22.75,76.875,51,0.1,1,15,8
116,0.1,0.31,0.5,23.75,74.625,60,0.1,1,15,8
117,0.1,0.31,0.5,21.75,78.125,54,0.1,1,15,8
118,0.1,0.31,0.5,21.875,77.0,44,0.1,1,15,8
119,0.1,0.31,0.5,23.875,75.75,54,0.1,1,15,8
120,0.1,0.31,0.5,21.875,50.75,65,0.1,0,15,8
121,0.1,0.31,0.5,20.875,52.5,61,0.1,0,15,8
122,0.1,0.31,0.5,22.25,75.75,61,0.1,1,15,8
123,0.1,0.31,0.5,20.875,80.75,35,0.1,1,15,8
124,0.1,0.31,0.5,21.25,80.125,40,0.1,1,15,8
125,0.1,0.31,0.5,23.375,45.125,51,0.1,0,15,8
126,0.1,0.31,0.5,21.25,79.5,34,0.1,1,15,8
127,0.1,0.31,0.5,23.375,76.625,36,0.1,1,15,8
128,0.1,0.31,0.5,22.875,44.375,80,0.1,0,15,8
129,0.1,0.31,0.5,26.375,69.5,107,0.1,1,15,8
130,0.1,0.31,0.5,22.0,78.125,53,0.1,1,15,8
131,0.1,0.31,0.5,22.25,77.125,38,0.1,1,15,8
132,0.1,0.31,0.5,21.125,79.75,36,0.1,1,15,8
133,0.1,0.31,0.5,22.125,79.125,35,0.1,1,15,8
134,0.1,0.31,0.5,22.75,76.375,45,0.1,1,15,8
135,0.1,0.31,0.5,21.875,77.75,40,0.1,1,15,8
136,0.1,0.31,0.5,21.625,80.625,39,0.1,1,15,8
137,0.1,0.31,0.5,21.125,80.0,35,0.1,1,15,8
138,0.1,0.31,0.5,21.75,80.125,40,0.1,1,15,8
139,0.1,0.31,0.5,23.0,78.0,45,0.1,1,15,8
140,0.1,0.31,0.5,21.25,78.5,34,0.1,1,15,8
141,0.1,0.31,0.5,20.625,80.625,37,0.1,1,15,8
142,0.1,0.31,0.5,21.125,81.375,34,0.1,1,15,8
143,0.1,0.31,0.5,20.875,49.75,71,0.1,0,15,8
144,0.1,0.31,0.5,19.75,57.375,36,0.1,0,15,8
145,0.1,0.31,0.5,19.5,82.25,36,0.1,1,15,8
146,0.1,0.31,0.5,19.5,54.375,52,0.1,0,15,8
147,0.1,0.31,0.5,19.75,19.125,119,0.1,0,15,8
148,0.1,0.31,0.5,20.25,53.375,34,0.1,0,15,8
