eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agents,rewards_agents,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0.0,-137.5,54,0.1,0,15,2
1,0.1,0.31,0.5,18.5,-70.0,102,0.1,0,15,2
2,0.1,0.31,0.5,11.0,-25.5,29,0.1,0,15,2
3,0.1,0.31,0.5,8.5,-39.5,64,0.1,0,15,2
4,0.1,0.31,0.5,9.5,-46.5,73,0.1,0,15,2
5,0.1,0.31,0.5,8.5,-54.5,94,0.1,0,15,2
6,0.1,0.31,0.5,8.5,-29.0,44,0.1,0,15,2
7,0.1,0.31,0.5,8.5,-54.0,90,0.1,0,15,2
8,0.1,0.31,0.5,37.0,2.0,182,0.1,1,15,2
9,0.1,0.31,0.5,24.0,72.0,42,0.1,1,15,2
10,0.1,0.31,0.5,24.5,72.5,39,0.1,1,15,2
11,0.1,0.31,0.5,27.0,65.0,56,0.1,1,15,2
12,0.1,0.31,0.5,28.0,-28.0,36,0.1,0,15,2
13,0.1,0.31,0.5,27.5,64.0,46,0.1,1,15,2
14,0.1,0.31,0.5,24.5,75.5,34,0.1,1,15,2
15,0.1,0.31,0.5,23.5,-27.5,34,0.1,0,15,2
16,0.1,0.31,0.5,27.5,66.0,50,0.1,1,15,2
17,0.1,0.31,0.5,21.5,78.5,26,0.1,1,15,2
18,0.1,0.31,0.5,22.0,-92.5,155,0.1,0,15,2
19,0.1,0.31,0.5,35.5,-86.0,157,0.1,0,15,2
20,0.1,0.31,0.5,28.5,-47.0,66,0.1,0,15,2
21,0.1,0.31,0.5,26.0,-64.5,81,0.1,0,15,2
22,0.1,0.31,0.5,28.0,66.0,46,0.1,1,15,2
23,0.1,0.31,0.5,28.0,68.5,33,0.1,1,15,2
24,0.1,0.31,0.5,39.5,42.5,85,0.1,1,15,2
25,0.1,0.31,0.5,29.0,-31.0,35,0.1,0,15,2
26,0.1,0.31,0.5,28.0,63.0,39,0.1,1,15,2
27,0.1,0.31,0.5,25.5,73.5,31,0.1,1,15,2
28,0.1,0.31,0.5,30.0,65.0,37,0.1,1,15,2
29,0.1,0.31,0.5,28.0,67.0,34,0.1,1,15,2
30,0.1,0.31,0.5,27.5,74.0,28,0.1,1,15,2
31,0.1,0.31,0.5,28.0,-35.5,44,0.1,0,15,2
32,0.1,0.31,0.5,24.5,71.5,30,0.1,1,15,2
33,0.1,0.31,0.5,26.5,-25.0,40,0.1,0,15,2
34,0.1,0.31,0.5,24.0,71.5,34,0.1,1,15,2
35,0.1,0.31,0.5,24.5,73.5,35,0.1,1,15,2
36,0.1,0.31,0.5,24.5,75.0,32,0.1,1,15,2
37,0.1,0.31,0.5,24.5,75.5,27,0.1,1,15,2
38,0.1,0.31,0.5,24.0,76.0,29,0.1,1,15,2
39,0.1,0.31,0.5,26.0,-43.0,52,0.1,0,15,2
40,0.1,0.31,0.5,23.5,71.5,32,0.1,1,15,2
41,0.1,0.31,0.5,23.5,78.0,28,0.1,1,15,2
42,0.1,0.31,0.5,25.5,75.5,33,0.1,1,15,2
43,0.1,0.31,0.5,24.0,78.0,28,0.1,1,15,2
44,0.1,0.31,0.5,23.5,78.0,28,0.1,1,15,2
45,0.1,0.31,0.5,24.5,71.5,34,0.1,1,15,2
46,0.1,0.31,0.5,24.0,74.5,34,0.1,1,15,2
47,0.1,0.31,0.5,26.5,69.5,32,0.1,1,15,2
48,0.1,0.31,0.5,25.0,71.5,31,0.1,1,15,2
49,0.1,0.31,0.5,24.5,73.0,30,0.1,1,15,2
50,0.1,0.31,0.5,23.5,79.0,28,0.1,1,15,2
51,0.1,0.31,0.5,23.5,-32.5,39,0.1,0,15,2
52,0.1,0.31,0.5,22.5,78.0,30,0.1,1,15,2
53,0.1,0.31,0.5,25.0,71.0,42,0.1,1,15,2
54,0.1,0.31,0.5,24.0,73.0,30,0.1,1,15,2
55,0.1,0.31,0.5,22.5,75.5,34,0.1,1,15,2
56,0.1,0.31,0.5,23.5,75.5,32,0.1,1,15,2
57,0.1,0.31,0.5,24.5,77.5,28,0.1,1,15,2
58,0.1,0.31,0.5,22.5,79.0,28,0.1,1,15,2
59,0.1,0.31,0.5,23.0,80.0,26,0.1,1,15,2
60,0.1,0.31,0.5,23.5,75.0,35,0.1,1,15,2
61,0.1,0.31,0.5,22.5,79.0,28,0.1,1,15,2
62,0.1,0.31,0.5,34.5,36.0,114,0.1,1,15,2
63,0.1,0.31,0.5,23.0,77.0,31,0.1,1,15,2
64,0.1,0.31,0.5,22.0,78.5,29,0.1,1,15,2
65,0.1,0.31,0.5,22.0,-18.0,21,0.1,0,15,2
66,0.1,0.31,0.5,23.0,75.5,33,0.1,1,15,2
67,0.1,0.31,0.5,21.0,79.5,27,0.1,1,15,2
68,0.1,0.31,0.5,27.5,64.5,57,0.1,1,15,2
69,0.1,0.31,0.5,28.5,-21.0,23,0.1,0,15,2
70,0.1,0.31,0.5,21.5,81.0,24,0.1,1,15,2
71,0.1,0.31,0.5,20.5,80.0,26,0.1,1,15,2
72,0.1,0.31,0.5,21.0,79.0,26,0.1,1,15,2
73,0.1,0.31,0.5,20.5,80.5,24,0.1,1,15,2
74,0.1,0.31,0.5,22.0,77.0,27,0.1,1,15,2
75,0.1,0.31,0.5,20.5,80.5,24,0.1,1,15,2
76,0.1,0.31,0.5,20.5,80.5,24,0.1,1,15,2
77,0.1,0.31,0.5,21.5,-45.0,66,0.1,0,15,2
78,0.1,0.31,0.5,20.5,80.0,26,0.1,1,15,2
79,0.1,0.31,0.5,20.5,80.5,25,0.1,1,15,2
80,0.1,0.31,0.5,20.5,81.0,24,0.1,1,15,2
81,0.1,0.31,0.5,20.5,79.0,24,0.1,1,15,2
82,0.1,0.31,0.5,21.0,80.5,25,0.1,1,15,2
83,0.1,0.31,0.5,20.5,80.5,25,0.1,1,15,2
84,0.1,0.31,0.5,20.5,-23.0,32,0.1,0,15,2
85,0.1,0.31,0.5,23.5,73.0,30,0.1,1,15,2
86,0.1,0.31,0.5,20.5,81.0,24,0.1,1,15,2
87,0.1,0.31,0.5,25.0,70.5,45,0.1,1,15,2
88,0.1,0.31,0.5,20.5,79.0,26,0.1,1,15,2
89,0.1,0.31,0.5,45.5,-8.5,203,0.1,1,15,2
90,0.1,0.31,0.5,26.5,69.5,47,0.1,1,15,2
91,0.1,0.31,0.5,26.5,-19.5,24,0.1,0,15,2
92,0.1,0.31,0.5,25.0,65.5,55,0.1,1,15,2
93,0.1,0.31,0.5,20.5,80.0,26,0.1,1,15,2
94,0.1,0.31,0.5,21.5,76.5,28,0.1,1,15,2
95,0.1,0.31,0.5,23.0,74.0,38,0.1,1,15,2
96,0.1,0.31,0.5,20.5,80.5,25,0.1,1,15,2
97,0.1,0.31,0.5,21.0,-37.0,50,0.1,0,15,2
98,0.1,0.31,0.5,24.0,71.5,34,0.1,1,15,2
99,0.1,0.31,0.5,21.0,81.5,25,0.1,1,15,2
100,0.1,0.31,0.5,21.0,80.0,26,0.1,1,15,2
101,0.1,0.31,0.5,21.0,80.0,26,0.1,1,15,2
102,0.1,0.31,0.5,21.0,80.0,24,0.1,1,15,2
103,0.1,0.31,0.5,20.5,-103.5,193,0.1,0,15,2
