eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.5,0.5,0,17,-118,67,34,0.1,0,10,2
1,0.1,0.5,0.5,11,13,-126,85,27,0.1,0,10,2
2,0.1,0.5,0.5,11,11,-108,90,11,0.1,0,10,2
3,0.1,0.5,0.5,11,12,-111,92,12,0.1,0,10,2
4,0.1,0.5,0.5,11,12,-115,-111,16,0.1,0,10,2
5,0.1,0.5,0.5,12,12,-128,87,29,0.1,0,10,2
6,0.1,0.5,0.5,12,12,-129,88,30,0.1,0,10,2
7,0.1,0.5,0.5,12,12,-113,90,14,0.1,0,10,2
8,0.1,0.5,0.5,12,12,-137,89,38,0.1,0,10,2
9,0.1,0.5,0.5,12,12,-127,85,28,0.1,0,10,2
10,0.1,0.5,0.5,19,12,53,90,48,0.1,1,10,2
11,0.1,0.5,0.5,22,19,80,90,21,0.1,1,10,2
12,0.1,0.5,0.5,22,13,82,90,19,0.1,1,10,2
13,0.1,0.5,0.5,16,18,84,88,17,0.1,1,10,2
14,0.1,0.5,0.5,21,21,78,81,23,0.1,1,10,2
15,0.1,0.5,0.5,21,15,83,88,18,0.1,1,10,2
16,0.1,0.5,0.5,21,18,-115,89,16,0.1,0,10,2
17,0.1,0.5,0.5,17,21,85,90,16,0.1,1,10,2
18,0.1,0.5,0.5,20,12,84,90,17,0.1,1,10,2
19,0.1,0.5,0.5,21,21,84,89,17,0.1,1,10,2
20,0.1,0.5,0.5,18,14,79,90,22,0.1,1,10,2
21,0.1,0.5,0.5,21,17,80,90,21,0.1,1,10,2
22,0.1,0.5,0.5,21,22,84,-111,17,0.1,0,10,2
23,0.1,0.5,0.5,17,20,84,88,17,0.1,1,10,2
24,0.1,0.5,0.5,23,12,72,90,29,0.1,1,10,2
25,0.1,0.5,0.5,19,21,81,90,20,0.1,1,10,2
26,0.1,0.5,0.5,20,21,85,88,16,0.1,1,10,2
27,0.1,0.5,0.5,20,12,85,90,16,0.1,1,10,2
28,0.1,0.5,0.5,18,21,85,90,16,0.1,1,10,2
29,0.1,0.5,0.5,20,21,85,90,16,0.1,1,10,2
30,0.1,0.5,0.5,20,12,82,85,19,0.1,1,10,2
31,0.1,0.5,0.5,21,21,-112,87,14,0.1,0,10,2
32,0.1,0.5,0.5,20,21,78,88,23,0.1,1,10,2
33,0.1,0.5,0.5,19,13,84,85,17,0.1,1,10,2
34,0.1,0.5,0.5,22,21,81,88,20,0.1,1,10,2
35,0.1,0.5,0.5,18,19,83,90,18,0.1,1,10,2
36,0.1,0.5,0.5,19,14,84,88,17,0.1,1,10,2
37,0.1,0.5,0.5,21,21,85,90,16,0.1,1,10,2
38,0.1,0.5,0.5,18,19,85,90,16,0.1,1,10,2
39,0.1,0.5,0.5,19,14,85,87,16,0.1,1,10,2
40,0.1,0.5,0.5,20,21,-118,-119,20,0.1,0,10,2
41,0.1,0.5,0.5,22,21,81,89,20,0.1,1,10,2
42,0.1,0.5,0.5,17,13,84,88,17,0.1,1,10,2
43,0.1,0.5,0.5,17,19,82,92,19,0.1,1,10,2
44,0.1,0.5,0.5,20,18,83,-113,18,0.1,0,10,2
45,0.1,0.5,0.5,16,17,84,-110,17,0.1,0,10,2
46,0.1,0.5,0.5,16,24,-123,76,25,0.1,0,10,2
47,0.1,0.5,0.5,27,12,69,90,32,0.1,1,10,2
48,0.1,0.5,0.5,16,23,85,88,16,0.1,1,10,2
49,0.1,0.5,0.5,18,21,-102,-106,7,0.1,0,10,2
50,0.1,0.5,0.5,15,15,-102,-125,26,0.1,0,10,2
51,0.1,0.5,0.5,15,18,-112,-128,29,0.1,0,10,2
52,0.1,0.5,0.5,6,16,-118,-114,19,0.1,0,10,2
53,0.1,0.5,0.5,7,15,-104,79,22,0.1,0,10,2
54,0.1,0.5,0.5,15,11,-147,92,48,0.1,0,10,2
55,0.1,0.5,0.5,15,10,-112,92,13,0.1,0,10,2
56,0.1,0.5,0.5,15,10,-142,89,43,0.1,0,10,2
57,0.1,0.5,0.5,15,10,-112,92,13,0.1,0,10,2
58,0.1,0.5,0.5,15,10,-141,92,42,0.1,0,10,2
59,0.1,0.5,0.5,15,10,-126,92,27,0.1,0,10,2
60,0.1,0.5,0.5,15,10,-120,91,21,0.1,0,10,2
61,0.1,0.5,0.5,15,15,-116,77,24,0.1,0,10,2
62,0.1,0.5,0.5,15,10,-128,92,29,0.1,0,10,2
63,0.1,0.5,0.5,15,10,-134,92,35,0.1,0,10,2
64,0.1,0.5,0.5,15,10,-186,92,87,0.1,0,10,2
65,0.1,0.5,0.5,15,10,-139,92,40,0.1,0,10,2
66,0.1,0.5,0.5,20,10,79,92,22,0.1,1,10,2
67,0.1,0.5,0.5,18,19,87,92,14,0.1,1,10,2
