eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.25,0.5,0,0,-107,-129,30,0.1,0,10,2
1,0.1,0.25,0.5,0,10,-105,84,17,0.1,0,10,2
2,0.1,0.25,0.5,9,12,-120,83,21,0.1,0,10,2
3,0.1,0.25,0.5,9,12,-113,-106,14,0.1,0,10,2
4,0.1,0.25,0.5,11,11,-133,88,34,0.1,0,10,2
5,0.1,0.25,0.5,12,11,-106,88,13,0.1,0,10,2
6,0.1,0.25,0.5,12,13,-140,86,41,0.1,0,10,2
7,0.1,0.25,0.5,12,12,-140,90,41,0.1,0,10,2
8,0.1,0.25,0.5,12,12,-120,90,21,0.1,0,10,2
9,0.1,0.25,0.5,12,13,-109,85,16,0.1,0,10,2
10,0.1,0.25,0.5,12,13,-125,79,26,0.1,0,10,2
11,0.1,0.25,0.5,12,13,-112,90,13,0.1,0,10,2
12,0.1,0.25,0.5,12,12,-117,87,18,0.1,0,10,2
13,0.1,0.25,0.5,12,12,-129,-110,30,0.1,0,10,2
14,0.1,0.25,0.5,21,14,33,82,68,0.1,1,10,2
15,0.1,0.25,0.5,23,17,79,90,22,0.1,1,10,2
16,0.1,0.25,0.5,25,13,-133,90,34,0.1,0,10,2
17,0.1,0.25,0.5,23,22,81,88,20,0.1,1,10,2
18,0.1,0.25,0.5,18,13,82,89,19,0.1,1,10,2
19,0.1,0.25,0.5,24,23,79,87,22,0.1,1,10,2
20,0.1,0.25,0.5,24,15,-144,83,45,0.1,0,10,2
21,0.1,0.25,0.5,23,22,83,90,18,0.1,1,10,2
22,0.1,0.25,0.5,18,13,82,90,19,0.1,1,10,2
23,0.1,0.25,0.5,22,19,81,-107,20,0.1,0,10,2
24,0.1,0.25,0.5,24,13,82,90,19,0.1,1,10,2
25,0.1,0.25,0.5,21,23,85,90,16,0.1,1,10,2
26,0.1,0.25,0.5,22,23,79,90,22,0.1,1,10,2
27,0.1,0.25,0.5,26,16,-115,90,16,0.1,0,10,2
28,0.1,0.25,0.5,21,18,85,88,16,0.1,1,10,2
29,0.1,0.25,0.5,16,18,85,89,16,0.1,1,10,2
30,0.1,0.25,0.5,24,17,83,89,18,0.1,1,10,2
31,0.1,0.25,0.5,21,19,85,88,16,0.1,1,10,2
32,0.1,0.25,0.5,19,23,87,89,14,0.1,1,10,2
33,0.1,0.25,0.5,22,17,85,89,16,0.1,1,10,2
34,0.1,0.25,0.5,20,18,84,88,17,0.1,1,10,2
35,0.1,0.25,0.5,20,16,-106,90,11,0.1,0,10,2
36,0.1,0.25,0.5,20,14,-104,89,12,0.1,0,10,2
37,0.1,0.25,0.5,15,17,84,87,17,0.1,1,10,2
38,0.1,0.25,0.5,17,18,-108,90,11,0.1,0,10,2
39,0.1,0.25,0.5,17,12,-124,90,25,0.1,0,10,2
40,0.1,0.25,0.5,24,12,67,90,34,0.1,1,10,2
41,0.1,0.25,0.5,18,23,87,83,18,0.1,1,10,2
42,0.1,0.25,0.5,22,17,79,88,22,0.1,1,10,2
43,0.1,0.25,0.5,21,18,85,92,16,0.1,1,10,2
44,0.1,0.25,0.5,17,22,85,-121,22,0.1,0,10,2
45,0.1,0.25,0.5,21,18,84,88,17,0.1,1,10,2
46,0.1,0.25,0.5,22,16,85,90,16,0.1,1,10,2
47,0.1,0.25,0.5,16,20,82,90,19,0.1,1,10,2
48,0.1,0.25,0.5,22,18,85,86,16,0.1,1,10,2
49,0.1,0.25,0.5,22,16,-102,88,13,0.1,0,10,2
50,0.1,0.25,0.5,22,15,-102,90,11,0.1,0,10,2
51,0.1,0.25,0.5,22,15,-103,-112,13,0.1,0,10,2
52,0.1,0.25,0.5,18,13,-103,86,15,0.1,0,10,2
53,0.1,0.25,0.5,18,16,-106,88,13,0.1,0,10,2
54,0.1,0.25,0.5,18,16,-194,90,95,0.1,0,10,2
55,0.1,0.25,0.5,18,12,-122,90,23,0.1,0,10,2
56,0.1,0.25,0.5,18,13,-119,90,20,0.1,0,10,2
57,0.1,0.25,0.5,18,13,-112,90,13,0.1,0,10,2
58,0.1,0.25,0.5,18,13,-106,88,13,0.1,0,10,2
59,0.1,0.25,0.5,18,12,-131,90,32,0.1,0,10,2
60,0.1,0.25,0.5,18,12,-112,89,13,0.1,0,10,2
61,0.1,0.25,0.5,18,13,-127,90,28,0.1,0,10,2
62,0.1,0.25,0.5,15,12,-129,90,30,0.1,0,10,2
63,0.1,0.25,0.5,15,12,-170,86,71,0.1,0,10,2
64,0.1,0.25,0.5,15,12,-139,88,40,0.1,0,10,2
65,0.1,0.25,0.5,29,12,46,89,55,0.1,1,10,2
66,0.1,0.25,0.5,25,22,76,90,25,0.1,1,10,2
67,0.1,0.25,0.5,25,13,77,90,24,0.1,1,10,2
68,0.1,0.25,0.5,25,21,77,90,24,0.1,1,10,2
69,0.1,0.25,0.5,24,15,76,90,25,0.1,1,10,2
70,0.1,0.25,0.5,25,17,70,90,31,0.1,1,10,2
71,0.1,0.25,0.5,26,23,64,90,37,0.1,1,10,2
72,0.1,0.25,0.5,24,20,76,77,25,0.1,1,10,2
73,0.1,0.25,0.5,25,18,74,90,27,0.1,1,10,2
74,0.1,0.25,0.5,25,24,75,86,26,0.1,1,10,2
75,0.1,0.25,0.5,24,20,77,90,24,0.1,1,10,2
76,0.1,0.25,0.5,25,18,77,90,24,0.1,1,10,2
77,0.1,0.25,0.5,25,23,-117,89,18,0.1,0,10,2
78,0.1,0.25,0.5,29,18,65,90,36,0.1,1,10,2
79,0.1,0.25,0.5,24,23,76,-108,25,0.1,0,10,2
80,0.1,0.25,0.5,25,18,76,90,25,0.1,1,10,2
81,0.1,0.25,0.5,26,18,70,87,31,0.1,1,10,2
82,0.1,0.25,0.5,24,23,74,90,27,0.1,1,10,2
83,0.1,0.25,0.5,25,19,77,90,24,0.1,1,10,2
84,0.1,0.25,0.5,25,17,74,90,27,0.1,1,10,2
85,0.1,0.25,0.5,24,22,75,90,26,0.1,1,10,2
86,0.1,0.25,0.5,25,26,74,81,27,0.1,1,10,2
87,0.1,0.25,0.5,27,29,71,-106,30,0.1,0,10,2
88,0.1,0.25,0.5,24,19,75,90,26,0.1,1,10,2
89,0.1,0.25,0.5,25,19,74,90,27,0.1,1,10,2
90,0.1,0.25,0.5,26,21,70,90,31,0.1,1,10,2
91,0.1,0.25,0.5,24,20,76,86,25,0.1,1,10,2
92,0.1,0.25,0.5,25,23,73,87,28,0.1,1,10,2
93,0.1,0.25,0.5,25,21,77,90,24,0.1,1,10,2
94,0.1,0.25,0.5,25,22,77,76,25,0.1,1,10,2
95,0.1,0.25,0.5,25,21,-120,90,21,0.1,0,10,2
96,0.1,0.25,0.5,24,20,81,89,20,0.1,1,10,2
97,0.1,0.25,0.5,25,17,78,90,23,0.1,1,10,2
98,0.1,0.25,0.5,25,18,70,90,31,0.1,1,10,2
99,0.1,0.25,0.5,24,16,81,87,20,0.1,1,10,2
100,0.1,0.25,0.5,25,18,76,92,25,0.1,1,10,2
101,0.1,0.25,0.5,25,14,77,92,24,0.1,1,10,2
102,0.1,0.25,0.5,25,17,-118,92,19,0.1,0,10,2
103,0.1,0.25,0.5,24,17,76,92,25,0.1,1,10,2
104,0.1,0.25,0.5,25,14,-112,92,13,0.1,0,10,2
105,0.1,0.25,0.5,25,15,77,92,24,0.1,1,10,2
106,0.1,0.25,0.5,24,14,75,92,26,0.1,1,10,2
107,0.1,0.25,0.5,25,16,74,92,27,0.1,1,10,2
108,0.1,0.25,0.5,23,17,77,90,24,0.1,1,10,2
109,0.1,0.25,0.5,22,16,-115,91,16,0.1,0,10,2
110,0.1,0.25,0.5,23,11,73,92,28,0.1,1,10,2
111,0.1,0.25,0.5,22,18,78,-107,23,0.1,0,10,2
112,0.1,0.25,0.5,23,17,79,92,22,0.1,1,10,2
113,0.1,0.25,0.5,23,13,79,92,22,0.1,1,10,2
114,0.1,0.25,0.5,22,18,79,92,22,0.1,1,10,2
115,0.1,0.25,0.5,23,17,79,92,22,0.1,1,10,2
116,0.1,0.25,0.5,23,15,77,90,24,0.1,1,10,2
117,0.1,0.25,0.5,22,19,79,92,22,0.1,1,10,2
118,0.1,0.25,0.5,23,17,79,92,22,0.1,1,10,2
119,0.1,0.25,0.5,23,13,77,92,24,0.1,1,10,2
120,0.1,0.25,0.5,22,20,79,90,22,0.1,1,10,2
121,0.1,0.25,0.5,23,19,79,92,22,0.1,1,10,2
122,0.1,0.25,0.5,23,13,79,92,22,0.1,1,10,2
123,0.1,0.25,0.5,23,22,78,77,24,0.1,1,10,2
124,0.1,0.25,0.5,22,22,75,-104,26,0.1,0,10,2
125,0.1,0.25,0.5,23,19,79,92,22,0.1,1,10,2
126,0.1,0.25,0.5,22,13,79,92,22,0.1,1,10,2
127,0.1,0.25,0.5,23,18,77,92,24,0.1,1,10,2
128,0.1,0.25,0.5,23,18,79,-105,22,0.1,0,10,2
129,0.1,0.25,0.5,22,17,79,92,22,0.1,1,10,2
130,0.1,0.25,0.5,23,13,79,92,22,0.1,1,10,2
131,0.1,0.25,0.5,23,18,81,92,20,0.1,1,10,2
132,0.1,0.25,0.5,22,17,79,92,22,0.1,1,10,2
133,0.1,0.25,0.5,23,13,79,92,22,0.1,1,10,2
134,0.1,0.25,0.5,25,17,73,92,28,0.1,1,10,2
135,0.1,0.25,0.5,21,18,80,92,21,0.1,1,10,2
136,0.1,0.25,0.5,23,14,76,92,25,0.1,1,10,2
137,0.1,0.25,0.5,23,15,72,92,29,0.1,1,10,2
138,0.1,0.25,0.5,22,17,79,92,22,0.1,1,10,2
139,0.1,0.25,0.5,23,15,79,92,22,0.1,1,10,2
140,0.1,0.25,0.5,23,30,77,56,45,0.1,1,10,2
141,0.1,0.25,0.5,23,20,78,86,23,0.1,1,10,2
142,0.1,0.25,0.5,23,16,-116,92,17,0.1,0,10,2
143,0.1,0.25,0.5,22,15,79,92,22,0.1,1,10,2
144,0.1,0.25,0.5,23,22,79,86,22,0.1,1,10,2
145,0.1,0.25,0.5,23,17,78,91,23,0.1,1,10,2
146,0.1,0.25,0.5,22,15,78,92,23,0.1,1,10,2
147,0.1,0.25,0.5,22,15,-108,92,9,0.1,0,10,2
148,0.1,0.25,0.5,23,15,81,92,20,0.1,1,10,2
