eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.1,0,0,-130,-119,31,0.45,0,10
1,0.1,0.2,0.1,0,23,-105,20,81,0.45,0,10
2,0.1,0.2,0.1,9,10,-117,92,18,0.45,0,10
3,0.1,0.2,0.1,9,9,-108,92,9,0.45,0,10
4,0.1,0.2,0.1,9,2,-119,-109,20,0.45,0,10
5,0.1,0.2,0.1,9,2,-119,-119,20,0.45,0,10
6,0.1,0.2,0.1,9,2,-135,-136,37,0.45,0,10
7,0.1,0.2,0.1,9,2,-116,-127,28,0.45,0,10
8,0.1,0.2,0.1,9,2,-118,-145,46,0.45,0,10
9,0.1,0.2,0.1,23,6,43,-175,76,0.45,0,10
10,0.1,0.2,0.1,17,21,84,81,20,0.45,1,10
11,0.1,0.2,0.1,20,10,82,92,19,0.45,1,10
12,0.1,0.2,0.1,18,19,85,92,16,0.45,1,10
13,0.1,0.2,0.1,20,15,80,79,22,0.45,1,10
14,0.1,0.2,0.1,26,25,85,85,16,0.45,1,10
15,0.1,0.2,0.1,20,26,84,88,17,0.45,1,10
16,0.1,0.2,0.1,18,14,83,91,18,0.45,1,10
17,0.1,0.2,0.1,25,25,85,87,16,0.45,1,10
18,0.1,0.2,0.1,24,24,82,86,19,0.45,1,10
19,0.1,0.2,0.1,23,24,85,90,16,0.45,1,10
20,0.1,0.2,0.1,26,23,-115,90,16,0.45,0,10
21,0.1,0.2,0.1,26,23,86,90,15,0.45,1,10
22,0.1,0.2,0.1,26,13,83,89,18,0.45,1,10
23,0.1,0.2,0.1,25,22,81,90,20,0.45,1,10
24,0.1,0.2,0.1,20,23,85,90,16,0.45,1,10
25,0.1,0.2,0.1,21,13,82,88,19,0.45,1,10
26,0.1,0.2,0.1,24,26,79,90,22,0.45,1,10
27,0.1,0.2,0.1,22,22,83,90,18,0.45,1,10
28,0.1,0.2,0.1,25,23,-111,90,12,0.45,0,10
29,0.1,0.2,0.1,24,22,84,89,17,0.45,1,10
30,0.1,0.2,0.1,28,23,70,90,31,0.45,1,10
31,0.1,0.2,0.1,25,18,81,83,20,0.45,1,10
32,0.1,0.2,0.1,21,23,83,90,18,0.45,1,10
33,0.1,0.2,0.1,22,22,85,90,16,0.45,1,10
34,0.1,0.2,0.1,22,23,83,89,18,0.45,1,10
35,0.1,0.2,0.1,23,22,82,90,19,0.45,1,10
36,0.1,0.2,0.1,24,23,-116,90,17,0.45,0,10
37,0.1,0.2,0.1,24,23,85,89,16,0.45,1,10
38,0.1,0.2,0.1,24,15,84,90,17,0.45,1,10
39,0.1,0.2,0.1,22,23,85,88,16,0.45,1,10
40,0.1,0.2,0.1,24,23,-113,90,14,0.45,0,10
41,0.1,0.2,0.1,22,23,84,90,17,0.45,1,10
42,0.1,0.2,0.1,22,22,85,90,16,0.45,1,10
43,0.1,0.2,0.1,22,22,83,91,18,0.45,1,10
44,0.1,0.2,0.1,25,22,-115,90,16,0.45,0,10
