eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.3,0.1,0,0,-125,-131,32,0.45,0,10
1,0.1,0.3,0.1,0,23,-104,38,63,0.45,0,10
2,0.1,0.3,0.1,5,13,-105,86,15,0.45,0,10
3,0.1,0.3,0.1,13,14,-135,88,36,0.45,0,10
4,0.1,0.3,0.1,13,13,-111,85,16,0.45,0,10
5,0.1,0.3,0.1,13,14,-134,84,35,0.45,0,10
6,0.1,0.3,0.1,14,14,-125,88,26,0.45,0,10
7,0.1,0.3,0.1,14,14,-112,79,22,0.45,0,10
8,0.1,0.3,0.1,14,14,-123,80,24,0.45,0,10
9,0.1,0.3,0.1,14,14,-161,84,62,0.45,0,10
10,0.1,0.3,0.1,14,19,-156,81,57,0.45,0,10
11,0.1,0.3,0.1,14,14,-123,88,24,0.45,0,10
12,0.1,0.3,0.1,14,14,-144,87,45,0.45,0,10
13,0.1,0.3,0.1,14,14,-145,81,46,0.45,0,10
14,0.1,0.3,0.1,6,14,-175,88,76,0.45,0,10
15,0.1,0.3,0.1,11,14,-162,90,63,0.45,0,10
16,0.1,0.3,0.1,24,14,70,88,31,0.45,1,10
17,0.1,0.3,0.1,17,23,-111,79,22,0.45,0,10
18,0.1,0.3,0.1,19,15,-183,88,84,0.45,0,10
19,0.1,0.3,0.1,19,14,-120,86,21,0.45,0,10
20,0.1,0.3,0.1,26,15,66,86,35,0.45,1,10
21,0.1,0.3,0.1,16,27,91,82,19,0.45,1,10
22,0.1,0.3,0.1,23,17,-143,83,44,0.45,0,10
23,0.1,0.3,0.1,25,23,86,-119,20,0.45,0,10
24,0.1,0.3,0.1,26,18,89,88,13,0.45,1,10
25,0.1,0.3,0.1,26,21,87,88,14,0.45,1,10
26,0.1,0.3,0.1,23,18,89,87,14,0.45,1,10
27,0.1,0.3,0.1,21,27,91,86,15,0.45,1,10
28,0.1,0.3,0.1,20,25,-110,85,16,0.45,0,10
29,0.1,0.3,0.1,15,22,89,91,12,0.45,1,10
30,0.1,0.3,0.1,19,16,91,92,10,0.45,1,10
31,0.1,0.3,0.1,15,19,89,92,12,0.45,1,10
32,0.1,0.3,0.1,18,21,90,88,13,0.45,1,10
33,0.1,0.3,0.1,20,19,91,90,11,0.45,1,10
34,0.1,0.3,0.1,13,16,90,92,11,0.45,1,10
35,0.1,0.3,0.1,20,18,91,92,10,0.45,1,10
36,0.1,0.3,0.1,30,21,59,84,42,0.45,1,10
37,0.1,0.3,0.1,20,19,91,92,10,0.45,1,10
38,0.1,0.3,0.1,25,19,73,92,28,0.45,1,10
39,0.1,0.3,0.1,20,19,91,92,10,0.45,1,10
40,0.1,0.3,0.1,13,16,91,92,10,0.45,1,10
41,0.1,0.3,0.1,21,17,88,92,13,0.45,1,10
42,0.1,0.3,0.1,19,19,91,88,13,0.45,1,10
43,0.1,0.3,0.1,19,17,91,87,14,0.45,1,10
44,0.1,0.3,0.1,20,20,91,89,12,0.45,1,10
45,0.1,0.3,0.1,20,20,91,-109,10,0.45,0,10
46,0.1,0.3,0.1,22,20,86,92,15,0.45,1,10
47,0.1,0.3,0.1,13,20,91,92,10,0.45,1,10
48,0.1,0.3,0.1,20,19,91,92,10,0.45,1,10
49,0.1,0.3,0.1,20,20,-106,-108,9,0.45,0,10
50,0.1,0.3,0.1,12,18,-106,92,9,0.45,0,10
51,0.1,0.3,0.1,12,16,-108,92,9,0.45,0,10
52,0.1,0.3,0.1,12,11,-136,92,37,0.45,0,10
53,0.1,0.3,0.1,12,11,-110,92,11,0.45,0,10
54,0.1,0.3,0.1,12,11,-177,92,78,0.45,0,10
55,0.1,0.3,0.1,12,12,-109,82,19,0.45,0,10
56,0.1,0.3,0.1,12,10,-120,92,21,0.45,0,10
57,0.1,0.3,0.1,12,10,-112,92,13,0.45,0,10
58,0.1,0.3,0.1,12,10,-156,92,57,0.45,0,10
59,0.1,0.3,0.1,12,10,-138,90,39,0.45,0,10
60,0.1,0.3,0.1,35,10,49,92,52,0.45,1,10
