eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.3,0.1,0,0,-112,-138,39,0.45,0,10
1,0.1,0.3,0.1,0,0,-111,-113,14,0.45,0,10
2,0.1,0.3,0.1,0,0,-136,-132,37,0.45,0,10
3,0.1,0.3,0.1,0,0,-111,-116,17,0.45,0,10
4,0.1,0.3,0.1,0,0,-120,-191,92,0.45,0,10
5,0.1,0.3,0.1,0,0,-122,-111,23,0.45,0,10
6,0.1,0.3,0.1,0,0,-110,-130,31,0.45,0,10
7,0.1,0.3,0.1,0,0,-112,-130,31,0.45,0,10
8,0.1,0.3,0.1,32,0,3,-154,98,0.45,0,10
9,0.1,0.3,0.1,14,18,-123,-144,45,0.45,0,10
10,0.1,0.3,0.1,15,22,-173,66,74,0.45,0,10
11,0.1,0.3,0.1,17,10,-157,92,58,0.45,0,10
12,0.1,0.3,0.1,17,10,-129,90,30,0.45,0,10
13,0.1,0.3,0.1,17,10,-116,92,17,0.45,0,10
14,0.1,0.3,0.1,17,9,-136,92,37,0.45,0,10
15,0.1,0.3,0.1,26,12,45,84,56,0.45,1,10
16,0.1,0.3,0.1,25,16,78,92,23,0.45,1,10
17,0.1,0.3,0.1,14,17,-112,87,14,0.45,0,10
18,0.1,0.3,0.1,15,11,-172,92,73,0.45,0,10
19,0.1,0.3,0.1,15,11,-111,91,12,0.45,0,10
20,0.1,0.3,0.1,15,10,-128,91,29,0.45,0,10
21,0.1,0.3,0.1,15,6,-124,-108,25,0.45,0,10
22,0.1,0.3,0.1,15,20,-139,43,58,0.45,0,10
23,0.1,0.3,0.1,21,14,-127,88,28,0.45,0,10
24,0.1,0.3,0.1,21,15,-127,80,28,0.45,0,10
25,0.1,0.3,0.1,21,14,-133,89,34,0.45,0,10
26,0.1,0.3,0.1,21,14,-136,86,37,0.45,0,10
27,0.1,0.3,0.1,21,14,-167,88,68,0.45,0,10
28,0.1,0.3,0.1,21,14,-139,88,40,0.45,0,10
29,0.1,0.3,0.1,21,14,-141,88,42,0.45,0,10
30,0.1,0.3,0.1,23,14,67,88,34,0.45,1,10
31,0.1,0.3,0.1,33,16,73,87,28,0.45,1,10
32,0.1,0.3,0.1,24,23,83,86,18,0.45,1,10
33,0.1,0.3,0.1,28,25,84,88,17,0.45,1,10
34,0.1,0.3,0.1,26,19,85,-108,16,0.45,0,10
35,0.1,0.3,0.1,23,14,83,88,18,0.45,1,10
36,0.1,0.3,0.1,25,19,80,90,21,0.45,1,10
