eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.6,0.1,0,13,-112,79,22,0.45,0,10
1,0.1,0.6,0.1,10,11,-125,90,26,0.45,0,10
2,0.1,0.6,0.1,10,5,-132,-126,33,0.45,0,10
3,0.1,0.6,0.1,10,3,-111,-145,46,0.45,0,10
4,0.1,0.6,0.1,10,3,-111,-175,76,0.45,0,10
5,0.1,0.6,0.1,10,3,-117,-106,18,0.45,0,10
6,0.1,0.6,0.1,11,19,-153,63,54,0.45,0,10
7,0.1,0.6,0.1,19,13,-135,85,36,0.45,0,10
8,0.1,0.6,0.1,19,12,-123,89,24,0.45,0,10
9,0.1,0.6,0.1,13,11,77,92,24,0.45,1,10
10,0.1,0.6,0.1,19,21,90,91,11,0.45,1,10
11,0.1,0.6,0.1,19,18,91,-104,10,0.45,0,10
12,0.1,0.6,0.1,16,17,-131,70,32,0.45,0,10
13,0.1,0.6,0.1,20,12,53,92,48,0.45,1,10
14,0.1,0.6,0.1,19,19,91,92,10,0.45,1,10
15,0.1,0.6,0.1,18,15,91,92,10,0.45,1,10
16,0.1,0.6,0.1,15,14,-106,92,9,0.45,0,10
17,0.1,0.6,0.1,25,14,32,92,69,0.45,1,10
18,0.1,0.6,0.1,21,17,-107,85,16,0.45,0,10
19,0.1,0.6,0.1,16,11,-193,92,94,0.45,0,10
20,0.1,0.6,0.1,16,11,-129,92,30,0.45,0,10
21,0.1,0.6,0.1,27,10,63,-132,38,0.45,0,10
22,0.1,0.6,0.1,23,19,84,90,17,0.45,1,10
23,0.1,0.6,0.1,21,12,84,-108,17,0.45,0,10
24,0.1,0.6,0.1,16,19,-106,19,82,0.45,0,10
25,0.1,0.6,0.1,21,13,-131,90,32,0.45,0,10
26,0.1,0.6,0.1,28,12,54,90,47,0.45,1,10
27,0.1,0.6,0.1,21,26,91,77,24,0.45,1,10
28,0.1,0.6,0.1,23,15,91,84,17,0.45,1,10
29,0.1,0.6,0.1,17,21,-109,89,12,0.45,0,10
30,0.1,0.6,0.1,20,15,61,89,40,0.45,1,10
31,0.1,0.6,0.1,19,22,91,88,13,0.45,1,10
32,0.1,0.6,0.1,21,13,91,90,11,0.45,1,10
