eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.0,0.1,0,0,-111,-124,25,0.45,0,10
1,0.1,0.0,0.1,0,0,-106,-126,27,0.45,0,10
2,0.1,0.0,0.1,0,0,-104,-125,26,0.45,0,10
3,0.1,0.0,0.1,15,0,65,-135,36,0.45,0,10
4,0.1,0.0,0.1,11,10,91,-156,57,0.45,0,10
5,0.1,0.0,0.1,11,12,-105,87,14,0.45,0,10
6,0.1,0.0,0.1,19,19,91,89,12,0.45,1,10
7,0.1,0.0,0.1,11,18,91,90,11,0.45,1,10
8,0.1,0.0,0.1,16,12,87,90,14,0.45,1,10
9,0.1,0.0,0.1,17,20,-108,79,22,0.45,0,10
10,0.1,0.0,0.1,17,20,87,-107,14,0.45,0,10
11,0.1,0.0,0.1,21,18,79,90,22,0.45,1,10
12,0.1,0.0,0.1,13,14,89,90,12,0.45,1,10
13,0.1,0.0,0.1,16,22,91,77,24,0.45,1,10
14,0.1,0.0,0.1,20,23,90,80,21,0.45,1,10
15,0.1,0.0,0.1,20,21,89,90,12,0.45,1,10
16,0.1,0.0,0.1,17,17,91,87,14,0.45,1,10
17,0.1,0.0,0.1,17,17,-104,89,12,0.45,0,10
18,0.1,0.0,0.1,19,14,91,88,13,0.45,1,10
19,0.1,0.0,0.1,19,13,-106,90,11,0.45,0,10
20,0.1,0.0,0.1,18,19,89,92,12,0.45,1,10
21,0.1,0.0,0.1,16,18,88,87,14,0.45,1,10
22,0.1,0.0,0.1,16,24,89,76,25,0.45,1,10
23,0.1,0.0,0.1,19,18,90,89,12,0.45,1,10
24,0.1,0.0,0.1,19,18,88,90,13,0.45,1,10
25,0.1,0.0,0.1,16,18,90,90,11,0.45,1,10
26,0.1,0.0,0.1,18,14,89,90,12,0.45,1,10
27,0.1,0.0,0.1,19,17,-115,91,16,0.45,0,10
28,0.1,0.0,0.1,18,19,89,90,12,0.45,1,10
29,0.1,0.0,0.1,16,18,91,88,13,0.45,1,10
30,0.1,0.0,0.1,16,19,91,90,11,0.45,1,10
31,0.1,0.0,0.1,19,18,89,90,12,0.45,1,10
32,0.1,0.0,0.1,19,19,91,90,11,0.45,1,10
33,0.1,0.0,0.1,17,17,91,90,11,0.45,1,10
34,0.1,0.0,0.1,20,15,89,90,12,0.45,1,10
35,0.1,0.0,0.1,20,19,84,88,17,0.45,1,10
36,0.1,0.0,0.1,16,18,91,86,15,0.45,1,10
37,0.1,0.0,0.1,15,19,89,90,12,0.45,1,10
38,0.1,0.0,0.1,16,23,91,78,23,0.45,1,10
39,0.1,0.0,0.1,19,18,90,88,13,0.45,1,10
40,0.1,0.0,0.1,17,24,91,60,41,0.45,1,10
41,0.1,0.0,0.1,18,20,91,86,15,0.45,1,10
42,0.1,0.0,0.1,19,18,91,90,11,0.45,1,10
43,0.1,0.0,0.1,16,18,91,90,11,0.45,1,10
44,0.1,0.0,0.1,19,19,-103,92,9,0.45,0,10
45,0.1,0.0,0.1,19,18,91,92,10,0.45,1,10
46,0.1,0.0,0.1,15,19,91,92,10,0.45,1,10
47,0.1,0.0,0.1,21,16,87,92,14,0.45,1,10
48,0.1,0.0,0.1,19,17,91,92,10,0.45,1,10
49,0.1,0.0,0.1,19,18,-102,-121,22,0.45,0,10
50,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
51,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
52,0.1,0.0,0.1,19,18,-102,-108,9,0.45,0,10
53,0.1,0.0,0.1,19,18,-103,-107,8,0.45,0,10
54,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
55,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
56,0.1,0.0,0.1,19,18,-102,-107,8,0.45,0,10
57,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
58,0.1,0.0,0.1,19,18,-102,-107,8,0.45,0,10
59,0.1,0.0,0.1,19,18,-102,-107,8,0.45,0,10
60,0.1,0.0,0.1,19,18,-102,-109,10,0.45,0,10
61,0.1,0.0,0.1,19,18,-103,-106,7,0.45,0,10
62,0.1,0.0,0.1,19,18,-102,-110,11,0.45,0,10
63,0.1,0.0,0.1,19,18,-102,-108,9,0.45,0,10
64,0.1,0.0,0.1,19,18,-102,-108,9,0.45,0,10
65,0.1,0.0,0.1,19,18,-102,-107,8,0.45,0,10
66,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
67,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
68,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
69,0.1,0.0,0.1,19,18,-102,-108,9,0.45,0,10
70,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
71,0.1,0.0,0.1,19,18,-104,-106,7,0.45,0,10
72,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
73,0.1,0.0,0.1,19,18,-103,-106,7,0.45,0,10
74,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
75,0.1,0.0,0.1,19,18,-102,-107,8,0.45,0,10
76,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
77,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
78,0.1,0.0,0.1,19,18,-103,-113,14,0.45,0,10
79,0.1,0.0,0.1,19,18,-109,-106,10,0.45,0,10
80,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
81,0.1,0.0,0.1,19,18,-102,-108,9,0.45,0,10
82,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
83,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
84,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
85,0.1,0.0,0.1,19,18,-102,-117,18,0.45,0,10
86,0.1,0.0,0.1,19,18,-102,-106,7,0.45,0,10
