eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.0,0.1,0,0,-132,-119,33,0.45,0,10
1,0.1,0.0,0.1,0,0,-105,-111,12,0.45,0,10
2,0.1,0.0,0.1,0,0,-110,-161,62,0.45,0,10
3,0.1,0.0,0.1,0,0,-112,-129,30,0.45,0,10
4,0.1,0.0,0.1,0,0,-120,-151,52,0.45,0,10
5,0.1,0.0,0.1,0,0,-111,-138,39,0.45,0,10
6,0.1,0.0,0.1,0,0,-126,-171,72,0.45,0,10
7,0.1,0.0,0.1,0,0,-150,-216,117,0.45,0,10
8,0.1,0.0,0.1,0,17,-122,68,33,0.45,0,10
9,0.1,0.0,0.1,13,14,-136,86,37,0.45,0,10
10,0.1,0.0,0.1,14,16,-138,82,39,0.45,0,10
11,0.1,0.0,0.1,15,14,-109,88,13,0.45,0,10
12,0.1,0.0,0.1,15,18,-138,74,39,0.45,0,10
13,0.1,0.0,0.1,15,14,-117,88,18,0.45,0,10
14,0.1,0.0,0.1,15,14,-153,-113,54,0.45,0,10
15,0.1,0.0,0.1,23,14,43,88,58,0.45,1,10
16,0.1,0.0,0.1,26,24,75,85,26,0.45,1,10
17,0.1,0.0,0.1,28,14,65,85,36,0.45,1,10
18,0.1,0.0,0.1,25,20,77,86,24,0.45,1,10
19,0.1,0.0,0.1,26,23,79,86,22,0.45,1,10
20,0.1,0.0,0.1,27,17,73,86,28,0.45,1,10
21,0.1,0.0,0.1,24,31,77,70,31,0.45,1,10
22,0.1,0.0,0.1,24,23,78,88,23,0.45,1,10
23,0.1,0.0,0.1,25,18,77,88,24,0.45,1,10
24,0.1,0.0,0.1,24,20,85,86,16,0.45,1,10
25,0.1,0.0,0.1,24,23,80,88,21,0.45,1,10
26,0.1,0.0,0.1,23,23,81,85,20,0.45,1,10
27,0.1,0.0,0.1,24,21,78,86,23,0.45,1,10
28,0.1,0.0,0.1,23,24,81,-158,59,0.45,0,10
29,0.1,0.0,0.1,24,23,-119,87,20,0.45,0,10
30,0.1,0.0,0.1,23,20,84,88,17,0.45,1,10
31,0.1,0.0,0.1,24,23,-119,-110,20,0.45,0,10
