eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,107,0,0,0,-208,-908,-254,-441,809,0.1,0,25,4
1,0.1,0.31,0.5,55,41,41,31,31,-218,-447,-160,348,0.1,0,25,4
2,0.1,0.31,0.5,39,42,42,42,61,-163,-575,-187,476,0.1,0,25,4
3,0.1,0.31,0.5,39,48,42,42,-165,3,-267,-249,168,0.1,0,25,4
4,0.1,0.31,0.5,58,55,105,60,51,64,-177,-232,278,0.1,0,25,4
5,0.1,0.31,0.5,92,78,78,100,40,64,47,-258,159,0.1,0,25,4
6,0.1,0.31,0.5,55,40,79,113,63,73,51,-130,231,0.1,1,25,4
7,0.1,0.31,0.5,131,99,117,136,61,73,58,20,81,0.1,1,25,4
8,0.1,0.31,0.5,58,86,81,106,39,27,31,15,86,0.1,1,25,4
9,0.1,0.31,0.5,101,85,132,124,62,69,-172,-127,73,0.1,0,25,4
10,0.1,0.31,0.5,89,73,94,88,61,70,46,21,80,0.1,1,25,4
11,0.1,0.31,0.5,57,84,94,124,50,33,24,17,84,0.1,1,25,4
12,0.1,0.31,0.5,86,60,98,122,56,72,36,-9,110,0.1,1,25,4
13,0.1,0.31,0.5,92,91,105,132,62,68,49,-19,120,0.1,1,25,4
14,0.1,0.31,0.5,92,77,116,130,57,69,-111,13,88,0.1,0,25,4
15,0.1,0.31,0.5,95,111,103,114,61,-129,57,-10,111,0.1,0,25,4
16,0.1,0.31,0.5,77,73,122,137,59,71,-186,-145,87,0.1,0,25,4
17,0.1,0.31,0.5,97,75,103,114,62,65,14,27,87,0.1,1,25,4
18,0.1,0.31,0.5,119,117,110,111,62,65,58,20,81,0.1,1,25,4
19,0.1,0.31,0.5,80,84,117,114,64,71,59,24,77,0.1,1,25,4
20,0.1,0.31,0.5,91,208,84,136,64,-261,56,-191,362,0.1,0,25,4
21,0.1,0.31,0.5,136,83,100,118,-173,72,29,-4,105,0.1,0,25,4
22,0.1,0.31,0.5,84,79,82,140,51,65,60,-136,50,0.1,0,25,4
23,0.1,0.31,0.5,70,73,71,142,47,71,61,-589,490,0.1,0,25,4
24,0.1,0.31,0.5,79,54,69,139,22,61,52,-142,79,0.1,0,25,4
25,0.1,0.31,0.5,69,63,135,91,54,73,-314,-32,215,0.1,0,25,4
26,0.1,0.31,0.5,123,88,135,108,-175,73,-151,16,252,0.1,0,25,4
27,0.1,0.31,0.5,123,61,99,124,-133,61,16,-122,85,0.1,0,25,4
28,0.1,0.31,0.5,106,49,115,140,32,73,20,-21,122,0.1,1,25,4
29,0.1,0.31,0.5,104,64,140,97,12,70,-28,19,129,0.1,1,25,4
30,0.1,0.31,0.5,152,63,120,144,-127,73,1,-158,228,0.1,0,25,4
31,0.1,0.31,0.5,204,88,126,125,-213,64,19,19,114,0.1,0,25,4
32,0.1,0.31,0.5,71,76,93,134,10,54,28,-146,91,0.1,0,25,4
33,0.1,0.31,0.5,82,69,91,146,-4,70,27,-162,105,0.1,0,25,4
34,0.1,0.31,0.5,125,129,131,88,-56,-174,-151,11,157,0.1,0,25,4
35,0.1,0.31,0.5,76,61,134,83,-196,74,-472,45,373,0.1,0,25,4
36,0.1,0.31,0.5,68,43,116,253,48,72,-39,-344,445,0.1,1,25,4
37,0.1,0.31,0.5,112,73,106,92,-62,-124,30,22,163,0.1,0,25,4
38,0.1,0.31,0.5,76,77,100,107,-37,-112,21,40,138,0.1,0,25,4
39,0.1,0.31,0.5,103,128,101,95,-98,-223,31,17,199,0.1,0,25,4
40,0.1,0.31,0.5,92,90,129,107,34,19,0,31,101,0.1,1,25,4
41,0.1,0.31,0.5,91,73,160,93,-13,68,-349,25,250,0.1,0,25,4
42,0.1,0.31,0.5,109,49,101,114,-82,75,-6,-1,183,0.1,1,25,4
43,0.1,0.31,0.5,118,48,105,145,-66,75,32,-28,167,0.1,1,25,4
44,0.1,0.31,0.5,100,68,139,107,61,77,-168,42,69,0.1,0,25,4
45,0.1,0.31,0.5,57,74,136,114,-208,73,-288,-121,309,0.1,0,25,4
46,0.1,0.31,0.5,94,50,146,117,-145,67,-3,-153,246,0.1,0,25,4
47,0.1,0.31,0.5,91,50,47,105,-85,66,52,-28,186,0.1,1,25,4
48,0.1,0.31,0.5,82,71,101,94,-73,75,-153,24,174,0.1,0,25,4
49,0.1,0.31,0.5,63,77,93,98,-35,-140,-128,-115,136,0.1,0,25,4
50,0.1,0.31,0.5,107,45,72,125,-15,65,18,-20,121,0.1,1,25,4
51,0.1,0.31,0.5,77,56,46,139,-7,75,67,-171,108,0.1,0,25,4
52,0.1,0.31,0.5,101,58,148,72,-152,72,-39,44,253,0.1,1,25,4
53,0.1,0.31,0.5,139,90,96,98,-432,-159,20,35,333,0.1,0,25,4
54,0.1,0.31,0.5,104,94,60,108,-274,-124,67,-135,375,0.1,0,25,4
55,0.1,0.31,0.5,137,79,66,108,-206,43,52,-210,111,0.1,0,25,4
56,0.1,0.31,0.5,92,58,83,168,17,69,58,-140,241,0.1,1,25,4
57,0.1,0.31,0.5,111,79,84,80,16,73,63,22,85,0.1,1,25,4
58,0.1,0.31,0.5,84,98,59,89,-81,-131,65,34,182,0.1,0,25,4
59,0.1,0.31,0.5,115,52,87,104,-93,69,73,36,194,0.1,1,25,4
60,0.1,0.31,0.5,92,74,58,92,-18,70,67,28,119,0.1,1,25,4
61,0.1,0.31,0.5,119,102,77,118,-65,60,68,-144,166,0.1,0,25,4
62,0.1,0.31,0.5,98,91,236,92,40,40,-499,24,600,0.1,1,25,4
63,0.1,0.31,0.5,70,73,69,128,29,70,73,-43,144,0.1,1,25,4
64,0.1,0.31,0.5,105,118,72,136,35,-192,64,7,94,0.1,0,25,4
