eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,67,0,0,-166,-113,-105,-235,-237,-18,-177,-177,138,0.1,0,20,8
1,0.1,0.31,0.5,42,42,19,42,42,44,118,42,-285,-258,-127,-178,-213,51,-128,-198,229,0.1,0,20,8
2,0.1,0.31,0.5,88,64,29,64,68,75,36,72,-46,-127,-112,-128,42,-158,61,56,147,0.1,0,20,8
3,0.1,0.31,0.5,113,92,92,92,62,80,90,63,-136,-226,-358,-217,66,-136,62,40,259,0.1,0,20,8
4,0.1,0.31,0.5,97,97,95,97,66,35,37,76,-127,-182,-127,-171,61,71,66,58,83,0.1,0,20,8
5,0.1,0.31,0.5,60,61,65,102,93,46,68,62,-191,41,36,-134,-146,86,69,57,292,0.1,0,20,8
6,0.1,0.31,0.5,103,103,129,124,70,112,99,93,-20,52,-49,-145,69,-175,35,59,150,0.1,0,20,8
7,0.1,0.31,0.5,63,74,51,126,98,31,113,65,21,27,76,-197,-144,86,-158,47,98,0.1,0,20,8
8,0.1,0.31,0.5,121,101,90,128,66,84,56,93,-294,35,66,-202,60,78,69,60,195,0.1,0,20,8
9,0.1,0.31,0.5,89,90,83,128,88,68,83,94,-52,30,62,-190,71,82,74,55,153,0.1,0,20,8
10,0.1,0.31,0.5,102,86,110,132,112,50,72,63,-266,70,-134,-290,-178,82,71,58,367,0.1,0,20,8
11,0.1,0.31,0.5,123,88,116,132,88,96,64,88,-687,33,-171,-183,32,32,75,49,588,0.1,0,20,8
12,0.1,0.31,0.5,71,83,91,94,59,54,90,97,18,41,-225,-35,43,76,44,-136,326,0.1,0,20,8
13,0.1,0.31,0.5,117,139,137,167,132,76,103,129,69,45,-131,-95,-132,86,71,59,232,0.1,0,20,8
14,0.1,0.31,0.5,97,101,155,121,145,48,94,70,65,-21,-127,-4,-151,86,40,60,122,0.1,0,20,8
15,0.1,0.31,0.5,67,112,96,134,142,70,96,131,67,42,-77,1,-133,82,64,27,178,0.1,0,20,8
16,0.1,0.31,0.5,150,103,117,133,72,68,97,119,-5,69,-67,3,65,83,75,61,168,0.1,1,20,8
