eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,28,-677,-147,-109,-138,-198,38,578,0.1,0,20,6
1,0.1,0.31,0.5,16,16,16,16,16,16,-144,-163,-126,-164,-280,86,181,0.1,0,20,6
2,0.1,0.31,0.5,16,16,25,16,16,16,-288,-132,61,-255,-188,86,189,0.1,0,20,6
3,0.1,0.31,0.5,29,24,40,29,77,31,-179,-112,57,-120,-66,80,167,0.1,0,20,6
4,0.1,0.31,0.5,51,51,52,51,40,31,-241,-208,68,-225,58,84,142,0.1,0,20,6
5,0.1,0.31,0.5,51,53,23,51,53,31,-192,14,77,-137,52,83,93,0.1,0,20,6
6,0.1,0.31,0.5,62,61,62,62,63,54,-165,52,-198,-130,64,85,99,0.1,0,20,6
7,0.1,0.31,0.5,57,60,23,63,44,62,17,45,74,-162,51,-243,144,0.1,0,20,6
8,0.1,0.31,0.5,72,70,76,78,80,32,48,31,56,-202,-161,85,103,0.1,0,20,6
9,0.1,0.31,0.5,67,57,45,80,54,61,51,50,81,-232,66,76,133,0.1,0,20,6
10,0.1,0.31,0.5,56,70,42,80,114,56,52,47,78,-166,-122,84,223,0.1,0,20,6
11,0.1,0.31,0.5,75,67,68,81,73,37,49,52,73,-237,52,86,138,0.1,0,20,6
12,0.1,0.31,0.5,68,60,55,81,65,48,52,54,79,-143,60,83,49,0.1,0,20,6
13,0.1,0.31,0.5,56,70,50,81,57,55,53,58,69,-174,58,86,75,0.1,0,20,6
14,0.1,0.31,0.5,78,71,70,85,70,63,52,51,77,-214,59,-115,115,0.1,0,20,6
15,0.1,0.31,0.5,79,64,44,86,62,39,-172,19,78,-206,60,83,107,0.1,0,20,6
16,0.1,0.31,0.5,68,87,69,86,68,52,33,-173,70,-156,63,84,74,0.1,0,20,6
17,0.1,0.31,0.5,64,69,66,87,68,59,50,50,77,-195,52,84,96,0.1,0,20,6
18,0.1,0.31,0.5,74,58,47,44,68,55,47,57,81,23,59,76,78,0.1,1,20,6
19,0.1,0.31,0.5,95,104,72,101,89,65,54,-140,81,61,65,82,47,0.1,0,20,6
20,0.1,0.31,0.5,64,81,63,103,68,62,55,45,81,56,68,84,56,0.1,1,20,6
21,0.1,0.31,0.5,95,79,74,51,86,53,52,53,72,63,60,85,49,0.1,1,20,6
22,0.1,0.31,0.5,94,88,79,105,85,58,43,58,76,56,68,86,58,0.1,1,20,6
23,0.1,0.31,0.5,73,93,76,100,79,75,61,53,77,67,59,78,48,0.1,1,20,6
24,0.1,0.31,0.5,98,75,75,54,90,72,66,60,70,48,53,82,53,0.1,1,20,6
25,0.1,0.31,0.5,85,88,62,100,109,48,22,52,79,61,-114,75,79,0.1,0,20,6
26,0.1,0.31,0.5,87,88,74,87,75,59,35,60,80,60,66,86,66,0.1,1,20,6
27,0.1,0.31,0.5,92,107,63,67,110,64,56,-153,81,57,-223,77,124,0.1,0,20,6
28,0.1,0.31,0.5,77,71,67,92,68,62,33,61,80,69,65,84,68,0.1,1,20,6
29,0.1,0.31,0.5,87,102,65,92,75,75,32,2,79,56,57,72,99,0.1,1,20,6
30,0.1,0.31,0.5,94,113,62,77,104,72,7,47,81,66,64,74,94,0.1,1,20,6
31,0.1,0.31,0.5,89,86,77,89,88,94,31,45,81,68,45,67,70,0.1,1,20,6
32,0.1,0.31,0.5,90,89,61,105,77,66,26,56,81,29,60,84,75,0.1,1,20,6
33,0.1,0.31,0.5,89,109,62,75,95,54,60,37,81,65,67,86,64,0.1,1,20,6
34,0.1,0.31,0.5,85,83,89,92,86,61,-2,57,71,60,67,84,103,0.1,1,20,6
35,0.1,0.31,0.5,88,96,79,85,82,87,-21,-2,80,69,45,75,122,0.1,1,20,6
36,0.1,0.31,0.5,86,100,63,70,94,75,10,58,78,64,69,86,91,0.1,1,20,6
37,0.1,0.31,0.5,84,104,63,95,82,48,47,-111,80,54,67,86,54,0.1,0,20,6
38,0.1,0.31,0.5,79,84,70,106,67,51,-25,51,69,-108,67,86,126,0.1,0,20,6
39,0.1,0.31,0.5,104,80,81,119,90,61,10,58,79,-135,66,86,91,0.1,0,20,6
40,0.1,0.31,0.5,87,101,74,89,92,57,32,58,81,51,50,85,69,0.1,1,20,6
41,0.1,0.31,0.5,82,84,72,63,74,58,55,66,69,60,60,86,46,0.1,1,20,6
42,0.1,0.31,0.5,96,81,76,111,92,62,42,57,81,62,64,84,59,0.1,1,20,6
43,0.1,0.31,0.5,83,95,111,80,87,97,39,52,-190,56,42,34,91,0.1,0,20,6
44,0.1,0.31,0.5,89,81,60,74,85,73,-9,59,78,66,63,66,110,0.1,1,20,6
45,0.1,0.31,0.5,102,85,49,105,96,62,4,53,81,67,46,80,97,0.1,1,20,6
46,0.1,0.31,0.5,75,94,91,81,87,56,20,57,80,60,52,86,81,0.1,1,20,6
47,0.1,0.31,0.5,79,77,98,88,79,59,45,60,-4,34,54,86,105,0.1,1,20,6
48,0.1,0.31,0.5,96,91,66,98,103,60,-39,47,79,68,33,86,140,0.1,1,20,6
49,0.1,0.31,0.5,82,86,80,103,80,57,61,62,79,-107,62,84,40,0.1,0,20,6
50,0.1,0.31,0.5,73,72,74,103,68,61,29,57,72,-107,69,86,72,0.1,0,20,6
51,0.1,0.31,0.5,80,76,48,94,73,72,-49,62,81,-107,65,69,150,0.1,0,20,6
52,0.1,0.31,0.5,85,66,71,104,68,57,-77,59,65,-175,61,84,178,0.1,0,20,6
53,0.1,0.31,0.5,72,75,70,104,80,45,-275,53,77,-127,49,85,376,0.1,0,20,6
54,0.1,0.31,0.5,85,82,55,102,76,47,33,58,73,-130,69,86,68,0.1,0,20,6
55,0.1,0.31,0.5,82,72,72,102,73,55,-302,57,78,-109,66,86,403,0.1,0,20,6
56,0.1,0.31,0.5,78,74,76,104,70,79,-73,62,74,-210,69,14,174,0.1,0,20,6
57,0.1,0.31,0.5,74,71,58,104,66,43,-64,64,64,-112,65,86,165,0.1,0,20,6
58,0.1,0.31,0.5,78,69,75,104,69,51,-47,55,72,-156,66,84,148,0.1,0,20,6
59,0.1,0.31,0.5,86,77,90,78,66,65,-66,49,49,29,66,79,167,0.1,1,20,6
60,0.1,0.31,0.5,99,95,94,58,92,98,-104,50,32,73,66,38,205,0.1,1,20,6
61,0.1,0.31,0.5,91,74,77,110,72,58,-18,57,55,67,63,84,119,0.1,1,20,6
62,0.1,0.31,0.5,121,95,95,84,89,76,-139,59,73,74,67,83,42,0.1,0,20,6
63,0.1,0.31,0.5,111,95,78,62,91,61,-103,53,71,68,65,86,204,0.1,1,20,6
64,0.1,0.31,0.5,78,85,78,109,74,60,-155,58,63,64,69,84,256,0.1,1,20,6
65,0.1,0.31,0.5,101,92,94,112,73,62,-53,24,-119,-158,69,86,154,0.1,0,20,6
66,0.1,0.31,0.5,121,85,83,80,89,50,-221,58,75,70,59,88,322,0.1,1,20,6
67,0.1,0.31,0.5,96,98,62,63,95,56,-24,62,75,71,66,88,125,0.1,1,20,6
68,0.1,0.31,0.5,95,76,92,95,96,54,-7,61,75,78,27,86,108,0.1,1,20,6
69,0.1,0.31,0.5,114,90,83,78,95,56,-118,59,74,72,67,86,219,0.1,1,20,6
70,0.1,0.31,0.5,91,95,59,62,112,58,3,54,73,71,-117,87,98,0.1,0,20,6
71,0.1,0.31,0.5,98,73,88,83,85,111,-128,55,72,78,63,-168,229,0.1,0,20,6
72,0.1,0.31,0.5,104,91,88,83,60,72,-102,60,64,69,69,88,203,0.1,1,20,6
73,0.1,0.31,0.5,117,84,57,72,100,40,-123,62,74,78,-118,86,39,0.1,0,20,6
74,0.1,0.31,0.5,121,76,102,73,100,63,-203,46,-139,77,64,88,104,0.1,0,20,6
75,0.1,0.31,0.5,85,93,68,77,45,49,-14,51,75,78,73,88,115,0.1,1,20,6
76,0.1,0.31,0.5,89,85,82,72,103,49,-84,62,52,78,69,87,185,0.1,1,20,6
77,0.1,0.31,0.5,97,90,95,76,96,112,-13,52,72,74,71,22,114,0.1,1,20,6
78,0.1,0.31,0.5,94,83,112,67,55,68,-95,66,-132,78,61,88,196,0.1,0,20,6
79,0.1,0.31,0.5,78,84,84,76,106,54,-66,66,25,78,70,88,167,0.1,1,20,6
80,0.1,0.31,0.5,95,88,69,93,90,50,-78,55,70,57,69,88,179,0.1,1,20,6
81,0.1,0.31,0.5,89,85,99,78,63,56,6,58,75,78,66,88,95,0.1,1,20,6
82,0.1,0.31,0.5,84,79,103,66,121,52,-122,66,-106,76,-15,87,223,0.1,0,20,6
83,0.1,0.31,0.5,98,88,73,74,104,52,-231,66,74,77,43,88,332,0.1,1,20,6
84,0.1,0.31,0.5,92,88,70,81,63,76,-33,62,74,76,62,82,134,0.1,1,20,6
85,0.1,0.31,0.5,83,81,100,71,101,66,-4,54,75,76,-115,86,105,0.1,0,20,6
86,0.1,0.31,0.5,101,90,76,82,111,58,-57,65,70,74,47,86,158,0.1,1,20,6
87,0.1,0.31,0.5,90,83,74,85,63,55,29,63,67,76,64,87,72,0.1,1,20,6
88,0.1,0.31,0.5,87,86,92,62,93,108,-36,65,72,78,64,-134,137,0.1,0,20,6
89,0.1,0.31,0.5,95,86,78,80,90,75,-2,57,73,78,68,88,103,0.1,1,20,6
90,0.1,0.31,0.5,93,89,66,93,72,36,-108,56,75,69,60,88,209,0.1,1,20,6
91,0.1,0.31,0.5,91,86,88,72,94,65,32,63,74,72,68,88,69,0.1,1,20,6
92,0.1,0.31,0.5,95,89,86,80,94,48,-51,55,72,75,64,88,152,0.1,1,20,6
93,0.1,0.31,0.5,88,88,67,82,70,87,9,66,75,77,67,62,92,0.1,1,20,6
94,0.1,0.31,0.5,110,84,88,75,92,95,-125,56,72,72,59,88,45,0.1,0,20,6
95,0.1,0.31,0.5,113,91,87,81,92,50,-240,63,73,78,66,85,141,0.1,0,20,6
96,0.1,0.31,0.5,88,97,65,80,71,76,53,42,74,76,71,75,59,0.1,1,20,6
97,0.1,0.31,0.5,73,69,70,107,86,80,35,64,75,-127,68,88,66,0.1,0,20,6
98,0.1,0.31,0.5,108,102,83,53,74,44,48,-1,75,78,71,88,102,0.1,1,20,6
99,0.1,0.31,0.5,90,87,72,68,89,51,32,62,75,-104,60,88,69,0.1,0,20,6
100,0.1,0.31,0.5,72,86,88,70,108,59,24,57,62,-104,-163,88,77,0.1,0,20,6
101,0.1,0.31,0.5,100,75,81,64,78,40,53,59,62,-104,69,87,48,0.1,0,20,6
102,0.1,0.31,0.5,106,74,55,99,48,44,-125,59,81,-127,68,86,42,0.1,0,20,6
103,0.1,0.31,0.5,62,90,84,115,82,50,61,19,61,-171,65,88,82,0.1,0,20,6
104,0.1,0.31,0.5,104,72,77,97,77,47,-307,58,75,33,71,87,208,0.1,0,20,6
105,0.1,0.31,0.5,92,98,72,63,73,54,39,53,75,74,69,86,62,0.1,1,20,6
106,0.1,0.31,0.5,78,90,95,111,110,45,61,57,67,73,59,88,44,0.1,1,20,6
107,0.1,0.31,0.5,125,95,84,74,92,55,61,56,75,67,70,88,45,0.1,1,20,6
108,0.1,0.31,0.5,86,90,73,125,79,49,49,61,73,-136,56,88,52,0.1,0,20,6
109,0.1,0.31,0.5,84,99,96,81,100,52,59,60,72,74,71,88,42,0.1,1,20,6
110,0.1,0.31,0.5,119,92,86,66,86,59,52,61,74,74,71,88,49,0.1,1,20,6
111,0.1,0.31,0.5,83,85,74,113,74,45,63,60,72,76,67,88,41,0.1,1,20,6
112,0.1,0.31,0.5,85,93,87,77,100,57,56,61,78,76,71,87,45,0.1,1,20,6
113,0.1,0.31,0.5,110,97,88,67,83,58,56,60,72,72,71,88,45,0.1,1,20,6
114,0.1,0.31,0.5,83,79,97,92,97,69,59,62,-106,76,1,78,100,0.1,0,20,6
115,0.1,0.31,0.5,119,97,72,84,101,70,-120,60,75,75,70,88,41,0.1,0,20,6
116,0.1,0.31,0.5,85,98,82,77,84,60,63,61,74,71,71,84,40,0.1,1,20,6
117,0.1,0.31,0.5,84,81,99,98,75,47,56,62,74,73,71,88,45,0.1,1,20,6
118,0.1,0.31,0.5,121,97,72,78,94,67,47,56,75,76,71,84,54,0.1,1,20,6
119,0.1,0.31,0.5,77,97,80,72,94,113,61,60,75,75,64,54,47,0.1,1,20,6
120,0.1,0.31,0.5,91,92,103,100,84,77,63,55,73,76,71,84,46,0.1,1,20,6
121,0.1,0.31,0.5,114,94,90,147,84,55,60,62,43,-123,71,88,224,0.1,1,20,6
122,0.1,0.31,0.5,124,92,89,66,87,65,-219,60,63,76,71,87,120,0.1,0,20,6
123,0.1,0.31,0.5,74,85,89,92,78,118,57,59,73,74,71,-81,182,0.1,1,20,6
124,0.1,0.31,0.5,93,96,82,98,92,65,53,57,75,75,69,87,48,0.1,1,20,6
125,0.1,0.31,0.5,103,85,72,61,119,49,49,62,71,74,-14,88,115,0.1,1,20,6
126,0.1,0.31,0.5,91,91,87,85,136,95,46,61,75,73,-112,70,55,0.1,0,20,6
127,0.1,0.31,0.5,95,94,87,95,81,90,52,62,74,76,65,87,49,0.1,1,20,6
128,0.1,0.31,0.5,97,91,77,68,79,48,62,58,75,76,69,88,43,0.1,1,20,6
129,0.1,0.31,0.5,102,89,101,85,106,52,45,62,43,76,68,88,58,0.1,1,20,6
130,0.1,0.31,0.5,131,89,91,90,77,51,-175,60,72,76,66,88,76,0.1,0,20,6
