eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,-137,-113,-129,-121,38,0.1,0,10,4
1,0.1,0.31,0.5,0,0,0,0,-104,-107,-145,-115,46,0.1,0,10,4
2,0.1,0.31,0.5,0,0,25,0,-119,-115,4,-126,97,0.1,0,10,4
3,0.1,0.31,0.5,9,9,10,28,-113,-130,91,-3,104,0.1,0,10,4
4,0.1,0.31,0.5,19,19,16,10,-146,-116,93,91,47,0.1,0,10,4
5,0.1,0.31,0.5,19,19,15,10,-103,-115,70,92,31,0.1,0,10,4
6,0.1,0.31,0.5,21,21,18,11,-145,-123,86,91,46,0.1,0,10,4
7,0.1,0.31,0.5,21,21,15,13,-107,-104,82,92,19,0.1,0,10,4
8,0.1,0.31,0.5,21,21,8,13,-115,-128,90,85,29,0.1,0,10,4
9,0.1,0.31,0.5,22,22,28,17,-141,-150,24,-113,77,0.1,0,10,4
10,0.1,0.31,0.5,22,28,23,20,51,-141,77,80,50,0.1,0,10,4
11,0.1,0.31,0.5,20,25,32,21,91,39,-140,92,62,0.1,0,10,4
12,0.1,0.31,0.5,30,33,25,23,91,86,85,92,16,0.1,1,10,4
13,0.1,0.31,0.5,19,23,30,23,91,88,87,92,14,0.1,1,10,4
14,0.1,0.31,0.5,31,29,25,24,91,90,86,92,15,0.1,1,10,4
15,0.1,0.31,0.5,22,24,28,20,85,79,87,92,22,0.1,1,10,4
16,0.1,0.31,0.5,29,31,23,26,87,82,87,89,19,0.1,1,10,4
17,0.1,0.31,0.5,38,37,40,37,89,90,85,88,16,0.1,1,10,4
18,0.1,0.31,0.5,26,29,30,25,91,80,85,92,21,0.1,1,10,4
19,0.1,0.31,0.5,26,29,26,27,90,89,87,90,14,0.1,1,10,4
20,0.1,0.31,0.5,36,46,36,35,91,64,86,91,37,0.1,1,10,4
21,0.1,0.31,0.5,26,29,30,23,83,86,85,92,18,0.1,1,10,4
22,0.1,0.31,0.5,28,25,26,24,90,90,87,92,14,0.1,1,10,4
23,0.1,0.31,0.5,41,38,38,36,-110,90,86,92,15,0.1,0,10,4
24,0.1,0.31,0.5,38,29,32,26,91,90,87,91,14,0.1,1,10,4
25,0.1,0.31,0.5,11,25,29,25,91,85,90,90,16,0.1,1,10,4
26,0.1,0.31,0.5,33,39,38,33,91,83,86,92,18,0.1,1,10,4
27,0.1,0.31,0.5,30,22,31,19,89,80,85,92,21,0.1,1,10,4
28,0.1,0.31,0.5,20,26,24,32,88,90,79,86,22,0.1,1,10,4
29,0.1,0.31,0.5,37,38,38,35,91,88,86,92,15,0.1,1,10,4
30,0.1,0.31,0.5,28,26,32,20,87,89,93,90,14,0.1,1,10,4
31,0.1,0.31,0.5,24,29,24,32,91,90,86,89,15,0.1,1,10,4
32,0.1,0.31,0.5,34,33,39,34,89,88,76,90,25,0.1,1,10,4
33,0.1,0.31,0.5,31,24,32,21,88,89,82,90,19,0.1,1,10,4
34,0.1,0.31,0.5,19,44,26,29,91,65,87,90,36,0.1,1,10,4
35,0.1,0.31,0.5,36,36,37,37,91,89,85,90,16,0.1,1,10,4
36,0.1,0.31,0.5,36,24,39,27,90,89,77,90,24,0.1,1,10,4
37,0.1,0.31,0.5,21,34,26,29,91,88,89,88,13,0.1,1,10,4
38,0.1,0.31,0.5,34,34,34,35,91,88,86,90,15,0.1,1,10,4
39,0.1,0.31,0.5,19,21,21,31,90,86,85,39,62,0.1,1,10,4
40,0.1,0.31,0.5,32,35,46,33,91,89,44,90,57,0.1,1,10,4
41,0.1,0.31,0.5,39,36,34,37,91,90,78,88,23,0.1,1,10,4
42,0.1,0.31,0.5,41,38,25,23,-114,-107,87,90,15,0.1,0,10,4
43,0.1,0.31,0.5,20,21,35,23,86,85,86,89,16,0.1,1,10,4
44,0.1,0.31,0.5,28,29,23,26,89,87,83,90,18,0.1,1,10,4
45,0.1,0.31,0.5,34,33,30,30,90,91,83,90,18,0.1,1,10,4
46,0.1,0.31,0.5,23,20,35,32,91,91,87,86,15,0.1,1,10,4
47,0.1,0.31,0.5,27,30,26,26,91,-104,87,92,14,0.1,0,10,4
48,0.1,0.31,0.5,34,28,29,26,89,92,87,92,14,0.1,1,10,4
49,0.1,0.31,0.5,28,31,31,28,88,-104,87,-102,14,0.1,0,10,4
50,0.1,0.31,0.5,25,32,23,31,91,-103,89,-103,12,0.1,0,10,4
51,0.1,0.31,0.5,25,27,27,27,91,-103,87,-102,14,0.1,0,10,4
52,0.1,0.31,0.5,25,27,14,27,-103,-103,87,76,25,0.1,0,10,4
53,0.1,0.31,0.5,16,33,26,29,91,-111,87,-102,14,0.1,0,10,4
54,0.1,0.31,0.5,26,36,23,17,87,-127,85,92,28,0.1,0,10,4
55,0.1,0.31,0.5,23,36,22,25,91,-105,86,89,15,0.1,0,10,4
56,0.1,0.31,0.5,21,36,26,22,91,-119,86,92,20,0.1,0,10,4
57,0.1,0.31,0.5,21,36,25,19,91,-220,87,90,121,0.1,0,10,4
58,0.1,0.31,0.5,26,36,23,25,91,-108,81,92,20,0.1,0,10,4
59,0.1,0.31,0.5,20,36,26,21,91,-149,85,92,50,0.1,0,10,4
60,0.1,0.31,0.5,22,36,26,18,89,-280,87,92,181,0.1,0,10,4
61,0.1,0.31,0.5,29,36,21,23,83,-180,87,-105,81,0.1,0,10,4
62,0.1,0.31,0.5,31,36,24,21,-106,-199,87,92,100,0.1,0,10,4
